Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
23624cc197cc0789e6ad5c8379466bc8d14b13a4d4429e9919c99fe8f47a9f7c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471859,51.747428,On or near THE SPIRES,E01023398,Dacorum 015D,Investigation complete; no suspect identified
5d0b28ee63081029cf98b38203aba7f8889e32748dc3c297b081b44277990883,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.464818,51.752596,On or near SCRIVENERS CLOSE,E01023398,Dacorum 015D,Investigation complete; no suspect identified
e32bd5f72cd2867cf2ab0d42273ace9651b250292546158791f81cd4d3c986dd,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.496489,51.765208,On or near BINGHAM CLOSE,E01023392,Dacorum 011A,Investigation complete; no suspect identified
cd129b96828467dcf57e7f257a63a634306f1143d443ae979b2590de1314484d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467135,51.736343,On or near Petrol Station,E01033023,Dacorum 018H,Investigation complete; no suspect identified
e92612569e58d0dce5951ced37629cf875fa25e07c992d63f4ce4005517e47f0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.468471,51.735811,On or near KENTS AVENUE,E01033023,Dacorum 018H,Investigation complete; no suspect identified
4d984004392fde6bbcfebdcd4be365153e2c324693801e6a9b4ef4cd4490baaa,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.538133,51.723175,On or near HOWARD AGNE CLOSE,E01023373,Dacorum 021A,Investigation complete; no suspect identified
82c337e37bd615ff33634a9132bd9c84f82043768350bbc2a104506cd52b0811,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465633,51.746924,On or near WOOD CRESCENT,E01023387,Dacorum 019B,Investigation complete; no suspect identified
08ee4929b0265172673981b44d5f0ef6b570d23f20d3a2ddbc54902b0e42694a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.491871,51.755923,On or near Petrol Station,E01023429,Dacorum 011D,Investigation complete; no suspect identified
89eaed4c11da8cc2a9a7d032d5905d17b0029bfe5f76c8bce4f4148eb5c7cdf2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470829,51.758645,On or near FIGTREE HILL,E01023399,Dacorum 010C,Investigation complete; no suspect identified
8481dc1292392a4a84173e23c1d4eb9432d97902cc9b9831975f15390dc00ff2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470725,51.753132,On or near Supermarket,E01023398,Dacorum 015D,Investigation complete; no suspect identified
0be136d33f11bce4c29d6cf9a564d9a538e4bd5e416ab008fe3c9cbf67d4b305,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.537544,51.696992,On or near FLAUNDEN HILL,E01023377,Dacorum 021E,Investigation complete; no suspect identified
f59f587e73e0045aa41fb324194d234184e84f1be90622f980f345c585f7c39c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.438974,51.759665,On or near MAYLANDS AVENUE,E01023345,Dacorum 013A,Investigation complete; no suspect identified
64b1511617aef25bc4b9d5428c1891039f17af05c7c6e32de452e9df25c11f13,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446086,51.734843,On or near LONGDEAN PARK,E01023415,Dacorum 020F,Investigation complete; no suspect identified
0d4e8feb524934340cda08572ace1214ed534056e3b04cb076ce4b8cacc2397f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.470725,51.753132,On or near Supermarket,E01023398,Dacorum 015D,Investigation complete; no suspect identified
aedafacdcbe19032e80101f2c6c67392120df1aabd40ce343f8e52a4d2882d6c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457360,51.730811,On or near BRINDLEY WAY,E01023407,Dacorum 022B,Investigation complete; no suspect identified
e74f51986f2d7a7c34e113f78e27390c81ff9be191dd7e875b946466cd9d7736,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473138,51.740863,On or near TWO WATERS ROAD,E01033023,Dacorum 018H,Investigation complete; no suspect identified
48151590ae44f188c71fdc14620ca727fd5a71c84751699d1258cfad68d8b49d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.475203,51.767280,On or near PICCOTTS END ROAD,E01023399,Dacorum 010C,Investigation complete; no suspect identified
8c6baca507b95c4d715143b7cdc61df73f7398cfc719abed572b44f791378dca,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
58637b0a3ad5427819f133bf097b4c02ad58da2e3e8e1e0118d1e4d15cfacba9,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.437586,51.838892,On or near WINDMILL ROAD,E01023430,Dacorum 001A,Investigation complete; no suspect identified
ffd79930f42f844114c11e62b213a0a7068c315a506aab53eebc044fdaff3129,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Investigation complete; no suspect identified
e3a18e414417f57eeec5351772e3540488eaf7bdc6eda52d2e3139fff7ea130f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
da530531b7ffb55cbebb731cd7d44c0de298609f8bec77e515539786f26e1ac0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.441704,51.773378,On or near THREE CHERRY TREES LANE,E01023434,Dacorum 005A,Investigation complete; no suspect identified
dc1608bd272988d048cf779e0ad52a7c60bacd0e911396374c2a4707e0f7ccf0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473723,51.752721,On or near Bus/Coach Station,E01023398,Dacorum 015D,Investigation complete; no suspect identified
3c30ab5e288fdc2093a1910b2b4ff9257de7f3cc3df749a7045f1ac8238f1b83,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
0ccf5696de64144a93f96a501736ee4bca66d79071a4e688aa1a4a75ab9f0e1d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
28128dc28987afedc1d8a609c958e820d649b4543f8247e105977c24eeb8bf79,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.455659,51.754365,On or near BROADFIELD ROAD,E01023349,Dacorum 015A,Investigation complete; no suspect identified
f065aea1dff5ad9c90c84a5b8fa1099bc819996f7b5cca5444d395c902526615,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449158,51.742401,On or near KIMPS WAY,E01023358,Dacorum 020B,Investigation complete; no suspect identified
b6fcb4470d1405358a76aea4e70df5b62f40b55098828a074eb67991547f790b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465035,51.757284,On or near GLAMIS PLACE,E01023401,Dacorum 008A,Investigation complete; no suspect identified
36ca074222b5b479a7be31b4d777596255d52ae32b1e5cea06d5e793191d1e46,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456228,51.713037,On or near FIVE ACRES,E01023408,Dacorum 022C,Investigation complete; no suspect identified
7fb646a79a2183ca93a1013cd28e76f57e5c362a652e65c85e7a6fc9a63eb37a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.530367,51.725119,On or near VICARAGE LANE,E01023373,Dacorum 021A,Investigation complete; no suspect identified
d758bc8cee7414ecce300547383b1df8d2e2842591930f695c920ac976bb8d05,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.491213,51.749584,On or near GREEN END ROAD,E01023381,Dacorum 018E,Investigation complete; no suspect identified
c93215487fdc92a5a744a9f002bfa4150b74bbdf99674d7ecc32439393bcb53b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487235,51.748544,On or near COWPER ROAD,E01023379,Dacorum 018C,Investigation complete; no suspect identified
6252d5454c6c80b47d265e4c9945df95beddf68a28be603426de5654c3878b5d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487235,51.748544,On or near COWPER ROAD,E01023379,Dacorum 018C,Investigation complete; no suspect identified
14b6e38ad071b8c2473308f1c170980feab26dabb72b09aaf0db88210ef8d27c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465432,51.762244,On or near ALLANDALE,E01023401,Dacorum 008A,Investigation complete; no suspect identified
6e6411e4c3e748140d75f1852fb2b13bce5f986bab81ae212938187318d0adff,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.041621,51.683657,On or near TERESA GARDENS,E01023339,Broxbourne 013D,Investigation complete; no suspect identified
f6396cc01565cf41ee67678cdda0743fa1963c67f5c88eb006ee431f74365d53,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.535505,51.712640,On or near THE HOLLIES,E01023377,Dacorum 021E,Investigation complete; no suspect identified
6af7219c58dc86d3a909184e29aa8e2076b79553cf5994643ef33d3f9cadc00c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.482098,51.755294,On or near LOCKERS PARK LANE,E01023380,Dacorum 018D,Investigation complete; no suspect identified
54fee068b9cd9dcb31438ea6a0264310c2c373aaf7659ed002f0cc61e2a21ded,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.455316,51.724912,On or near ABBOTS RISE,E01023407,Dacorum 022B,Investigation complete; no suspect identified
38b88bec2a4b782aa63f8521c425c00881fb21d8f7ddd62670e94ac6a8ff3d3b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.525062,51.748440,On or near SHARPES LANE,E01023362,Dacorum 009B,Investigation complete; no suspect identified
35230b02ce3bd489eed036d69f248286f5e92ab5fec5f95b4345767c1dfed9fb,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.438580,51.778642,On or near CHAUCER WALK,E01023437,Dacorum 005D,Investigation complete; no suspect identified
38174e9304119e25af59ea3df42855f8b01c22637e2b4d9b062ed221362449f8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.466500,51.758103,On or near GILROY ROAD,E01023401,Dacorum 008A,Investigation complete; no suspect identified
3eafd6fb3d229fc0f39e9e1d78989009643c177aef627cdb72ecd45dd58ad0e5,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474072,51.753994,On or near Police Station,E01023400,Dacorum 015E,Investigation complete; no suspect identified
2a536127414de65c6cec9a57293eff8058fc5324fb756afa84cef5bf01abffbd,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471206,51.757329,On or near Parking Area,E01023400,Dacorum 015E,Investigation complete; no suspect identified
c6fe9a258c4299948357809653d0a0bf1d688514c989f6d629b254d59240e871,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450385,51.709912,On or near MEADOW WAY,E01023406,Dacorum 022A,Investigation complete; no suspect identified
a3156bc8af0f98e9eba7951b620b56d0fdc96bfa821d1bf77e5a70d09b3916c4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.444844,51.742344,On or near MILLFIELD WALK,E01023358,Dacorum 020B,Investigation complete; no suspect identified
b1d615dde09d35e4fde549ea8b03c3207ee618fa2377b6b7c01847fb97103f04,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
e089406917b25c70b3ae4c1fa2aaeda6f22fcd2b5747085764b5e2e4886e3056,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.477182,51.765337,On or near Sports/Recreation Area,E01023399,Dacorum 010C,Investigation complete; no suspect identified
1d1ea540586f566538d52961ed283dd800d0fbb3500a829a2618be0a1c94778c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471424,51.749149,On or near Shopping Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
0c0afbfe453d774bffee9dea54a8b2dd45187657cbce076c143e2055092c86e7,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449609,51.733046,On or near POND ROAD,E01023414,Dacorum 020E,Investigation complete; no suspect identified
7f964e7500c4c85c8aac0322a14d45f621411c0c9bcd60f8d91d0b4dc0604847,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.461861,51.733432,On or near STATIONERS PLACE,E01033022,Dacorum 018G,Investigation complete; no suspect identified
a18569247993747383e1858765708d2a7bf7f959a5558353b4e1ef888bb7a97f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.424204,51.748157,On or near DELMAR AVENUE,E01023410,Dacorum 017B,Investigation complete; no suspect identified
fc39d287c0e3a3588f2b4d224d9cabded0c022d1207d7fe1f539b3c5edd7a3d2,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
5afa2b7f0fbb4073f5eee91741bbb71f2bc7e621cd7a5ba1d1aec6af790eef80,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474072,51.753994,On or near Police Station,E01023400,Dacorum 015E,Investigation complete; no suspect identified
e42f63acba7c4c6fddeb3e5f8e67522b9435f9a6356e10b89b87cd833810fdba,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.504608,51.751941,On or near ROWCROFT,E01023383,Dacorum 016A,Investigation complete; no suspect identified
f8286aa81bcc0ca170783b0c7f019b7d26b8df6cc2dc4383ee66ec6285d4d443,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.494150,51.755799,On or near Supermarket,E01023429,Dacorum 011D,Investigation complete; no suspect identified
111b181284381bc4a142672bbf63e7fbc27d789f7662ee5f76bf640e585dcc31,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.440314,51.762417,On or near CLEVELAND WAY,E01023346,Dacorum 013B,Investigation complete; no suspect identified
926a5bbd0c8e20f85149b163084a0a6246aeababb31d5acb98dd8cd9898b9a0e,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452372,51.756435,On or near HAMMER LANE,E01023348,Dacorum 013D,Investigation complete; no suspect identified
84aed45d29ffa12b44525603eaba54cdb23f9287c685f2067827dd02b38d411c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458509,51.766415,On or near CAMBRIAN WAY,E01023402,Dacorum 008B,Investigation complete; no suspect identified
45a00c4c97b5fd1999f7f74de9620a0a044b853c3c8ae3ea1ce14d9fbfae03fe,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453613,51.727299,On or near NASH MILLS LANE,E01023407,Dacorum 022B,Investigation complete; no suspect identified
3f95761fac18adc2628edfa82bdd7bc0b5649528f3df0fa43619734e8ed8a6b4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.497305,51.749366,On or near CHAULDEN TERRACE,E01023384,Dacorum 016B,Investigation complete; no suspect identified
0f97ff395fa2c718264268cff756d5a56945622759edd29cdaace3a2c1dec680,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.450797,51.752062,On or near ABEL CLOSE,E01023349,Dacorum 015A,Investigation complete; no suspect identified
46d196145a18ff66ff1a8015b55e505610460ce29fcfd0628c3e0c9fc0f9623a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.503498,51.756153,On or near JUNIPER GREEN,E01023385,Dacorum 016C,Investigation complete; no suspect identified
360ea77f834941eb094b6aaff767499545b803baed760b44eb1e163706dd27c8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472359,51.759654,On or near HIGH STREET,E01023399,Dacorum 010C,Investigation complete; no suspect identified
383200c337315226c0052ef78f34a159e13775d050307e6a3f157946b6a4271d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471974,51.757770,On or near QUEENSWAY,E01023400,Dacorum 015E,Investigation complete; no suspect identified
89530c4a7cefc576d51684bbac31d1cac487f2667c40a94b85c7f333a550195b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.533634,51.721267,On or near HYDE MEADOWS,E01023376,Dacorum 021D,Investigation complete; no suspect identified
30abacd1a0153e2403c1b6dc423b4f1fe2a86886c0f30898e9629572d7ca4d5d,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.427348,51.755644,On or near Petrol Station,E01023409,Dacorum 017A,Investigation complete; no suspect identified
a04362c886696f8f132d1139397582fc6c9b3ae3a21b2f05a4ad935da3804f83,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457937,51.732158,On or near BITTERN CLOSE,E01023414,Dacorum 020E,Investigation complete; no suspect identified
80d38b09aad3f4dcad2bfdf7341260b5048d67fc5b0f9a7b6615c216a59cc52a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446471,51.743471,On or near GOLDCROFT,E01023358,Dacorum 020B,Investigation complete; no suspect identified
f5edd31a843f27acf92f7bdd13f7107d50970d797003bdfc6a53ffb56a556314,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465562,51.834908,On or near PARKFIELD,E01023433,Dacorum 001D,Investigation complete; no suspect identified
fb71c39f9b47c0fb784590e7bdd5962cf6716bd1db381845784587a489dba191,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.455611,51.741326,On or near STONELEA ROAD,E01023360,Dacorum 020D,Investigation complete; no suspect identified
f3af25a74fd57548b65c70bb6da9d803f4fe1562edf20e9f7db3a3e51fb5c621,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Investigation complete; no suspect identified
2613f9b9aaa954674174907403b484db35b8cf54bb122ccc5540f8724fde331b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446027,51.741209,On or near SIX ACRES,E01023359,Dacorum 020C,Investigation complete; no suspect identified
9b794b5afc869cc7111de29e6136f98f0d46ab786042e9cca885b125610eee79,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.533106,51.723247,On or near Supermarket,E01023374,Dacorum 021B,Investigation complete; no suspect identified
b99e10e00ff43663052e1f85b036b8e443f3cb8735d065637b78cc2c1ead9a2b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460025,51.835114,On or near CLEVELAND ROAD,E01023433,Dacorum 001D,Investigation complete; no suspect identified
68aae09019d6c76b1604997cc570f016b4de1da86d6b745f908d3c558d13e416,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487257,51.746575,On or near Parking Area,E01023379,Dacorum 018C,Investigation complete; no suspect identified
42f16aa35dba41f6e52d8f1b5a0e1680b2b06935b846f59e2aa829db7382f90c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.439967,51.756522,On or near ARUNDEL CLOSE,E01023345,Dacorum 013A,Investigation complete; no suspect identified
34e73b4be105f55641cef1059c0572b50c3a81a56bac51b1b30f6a0e8c8c0824,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.455071,51.755454,On or near OLD HOUSE ROAD,E01023349,Dacorum 015A,Investigation complete; no suspect identified
d7c60bcfa219db4c8565246ecfc42a9424ee228619da5625d239ec882d953666,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467312,51.834229,On or near PARK CLOSE,E01023433,Dacorum 001D,Investigation complete; no suspect identified
3b0cbd74d93a62ef9540b9487cbeb7d08bd01b8f245a3d2b2d6592cb3e284e23,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.531044,51.720317,On or near HOMEFIELD,E01023374,Dacorum 021B,Investigation complete; no suspect identified
d2ae7b908fc950a3ab36ab5b9009f4e0a5750a596f3427138e1ef418062b417a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456699,51.769323,On or near Pedestrian Subway,E01023393,Dacorum 007A,Investigation complete; no suspect identified
bbdbfbf1ed94e15f763a0e013c4a6844f7038c673ff605d914cdc4ef500e58b1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.465517,51.774698,On or near TINTAGEL CLOSE,E01023397,Dacorum 007E,Investigation complete; no suspect identified
ad1f4d89609100201624f701792f9d82afad622a7cc6a85c34acbf534126f92a,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.439928,51.750506,On or near RITCROFT CLOSE,E01023411,Dacorum 017C,Investigation complete; no suspect identified
f9b5d70bbe742d00d760f1a312fe24a6723e5d4b5b525ac7621ccb98c94a42f1,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446027,51.741209,On or near SIX ACRES,E01023359,Dacorum 020C,Investigation complete; no suspect identified
9914a2849f9ef03d774c4b49694658a0fe2768d21b6dc334715f9945f2ea6baa,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458509,51.766415,On or near CAMBRIAN WAY,E01023402,Dacorum 008B,Investigation complete; no suspect identified
101e689300209f12d805b6d5f208d7c236bcee032109ecc5ae38dc41647b175e,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.462954,51.742636,On or near SEMPILL ROAD,E01023386,Dacorum 019A,Investigation complete; no suspect identified
8845cfe2d123ab0364373b9c0d87b762a97c6585e1728051c8ab8e50b672b3ce,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.439494,51.776109,On or near DATCHET CLOSE,E01023434,Dacorum 005A,Investigation complete; no suspect identified
49450fe8421115f5fc5e9d0ef40a26728239c488f6264946e8d72317bc4f7674,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451646,51.750140,On or near WADLEY CLOSE,E01023349,Dacorum 015A,Investigation complete; no suspect identified
a6b04a712ce739e6670705bb14e60548a2200dedf33d53464f730130076d7f8b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.487257,51.746575,On or near Parking Area,E01023379,Dacorum 018C,Investigation complete; no suspect identified
c101809453918628014b97cf77b6df090f02565ab9f8b98068e0274535513646,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.533106,51.723247,On or near Supermarket,E01023374,Dacorum 021B,Investigation complete; no suspect identified
8fdcac5acac9ae19ce858e976436a485c1561c1c54760bfed05d26d80af43fd8,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.451727,51.755815,On or near THE QUEEN'S SQUARE,E01023348,Dacorum 013D,Investigation complete; no suspect identified
af6a533617bd6c3ddf9bcad2a18d7ae38bb00a8b0da58413c00e3f3603644d10,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471048,51.762865,On or near THE BOUNCE,E01023404,Dacorum 008D,Investigation complete; no suspect identified
577432a699297bdff903d5e6d48855fbe79572c430f62fce4387fb056d39ad52,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.490940,51.767331,On or near COULSER CLOSE,E01023392,Dacorum 011A,Investigation complete; no suspect identified
9b483d422655e9888eecbae2b26831d4224236f0d5e8e3af82c2fe476dc6a2bb,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.460495,51.766828,On or near LONSDALE,E01023405,Dacorum 008E,Investigation complete; no suspect identified
a50dc76b1e194b76a3991eafac564a870949c718b7cb98680b56ff702f7d9839,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.431207,51.747971,On or near VILLAGE CENTRE,E01023410,Dacorum 017B,Investigation complete; no suspect identified
623719152d41ec56954e403d205bad3e4c7981f60bfbd2b794bbcb66ad33d967,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454834,51.752232,On or near WINDMILL ROAD,E01023350,Dacorum 015B,Investigation complete; no suspect identified
d924875daa80593899e6b0f936e93f260345acffa1c2f3c3327f0bd4f81b4412,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.453959,51.752805,On or near THE DRIFTWAY,E01023350,Dacorum 015B,Investigation complete; no suspect identified
830be6405900b325aabcfd54c7e560de710497c032c6d518ecd397c108f4a052,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454834,51.752232,On or near WINDMILL ROAD,E01023350,Dacorum 015B,Investigation complete; no suspect identified
7e467f9f3da93910c2fb0a7fb4d47defd8ebfc7b13fd58e3c33fe549bf58d218,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454834,51.752232,On or near WINDMILL ROAD,E01023350,Dacorum 015B,Investigation complete; no suspect identified
47075f62f0e6e451f1f011c5c1126b9134c5c667aa5e90ea696d26fbb4a26f04,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.447441,51.751073,On or near HOMEFIELD ROAD,E01023349,Dacorum 015A,Investigation complete; no suspect identified
d1a5278ab634aae3e621b0c292cc0575418b1d27f9f5298e48f1290cc2a054b5,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.044328,51.708782,On or near CHURCH LANE,E01023294,Broxbourne 011B,Investigation complete; no suspect identified
e360407dcaf9cd49eba1421d56ec4156c05060cf98c9dcc98c0d35182bb47d2b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473119,51.750007,On or near Shopping Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
6a472d2e51dd49434c907e571bb32f35a358b5336ee4a21ebac75c5245096a11,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452820,51.736110,On or near ANELLE RISE,E01023359,Dacorum 020C,Investigation complete; no suspect identified
a25a437a1614feee7b36ae416f05f024302b395da4ba11942998a7316214e277,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.434822,51.751940,On or near PELHAM COURT,E01023409,Dacorum 017A,Investigation complete; no suspect identified
4b46981ecbb3a87a69297d1e519bcee59b45174407f7608c7901e3e534e705a0,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.446694,51.779199,On or near HORTON GARDENS,E01023436,Dacorum 005C,Investigation complete; no suspect identified
be94e9ae7b25c088fb81317f246c95d8566ba3a9b62d452392633cc261f8d93b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474765,51.751467,On or near Parking Area,E01023398,Dacorum 015D,Investigation complete; no suspect identified
fc4dfdfe7b9d6d4dfa1509385fe46de8a8784fb63c1579200eb94d2671bb963c,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.493708,51.766476,On or near WHITESTONE WALK,E01023392,Dacorum 011A,Investigation complete; no suspect identified
eed67b4d1eb9d3e396606af640904eb7ff1a87ab35f9e9f5790f698f0d9376d4,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.449322,51.755387,On or near EVEREST WAY,E01023348,Dacorum 013D,Investigation complete; no suspect identified
aa744bb3f7be6b1b998ced562415eaf978ae4f72ff18b2dcd352ee50c0ed945b,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471206,51.757329,On or near Parking Area,E01023400,Dacorum 015E,Investigation complete; no suspect identified
fbc09d39bb8226addd0974030642768cec6c9c9578d13b63f4fa8d4c8d98f2a6,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.525924,51.740655,On or near A41,E01023377,Dacorum 021E,Investigation complete; no suspect identified
b0f273054ac21a56bb961e17963659d29221782754adb7e2758c2cd4899b053f,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471859,51.747428,On or near THE SPIRES,E01023398,Dacorum 015D,Investigation complete; no suspect identified
6b8c7fb38f52867bd56d525bcbe0e7288866721b0d8679a654a852b44b587414,2015-06,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.469432,51.757108,On or near PINE TREE CLOSE,E01023399,Dacorum 010C,Investigation complete; no suspect identified
