Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
19ee0314c0643dd05bf0143aa8a9d712b467ab754458df4ee1455d7ea05b98a8,2015-07,Durham Constabulary,Durham Constabulary,-1.521098,54.738950,On or near LAWSON ROAD,E01020694,County Durham 041A,Investigation complete; no suspect identified
933db277cd134fd2e1e1625dab62fb47686479482886f3505a67cb362f12272a,2015-07,Durham Constabulary,Durham Constabulary,-1.564064,54.781798,On or near ORCHARD DRIVE,E01033195,County Durham 030E,Investigation complete; no suspect identified
898ed50d26b0f58e70b6afae312aefb2768d4c76b3f75d2918890fe9c855133e,2015-07,Durham Constabulary,Durham Constabulary,-1.546895,54.776658,On or near MAPLE AVENUE,E01020724,County Durham 029D,Investigation complete; no suspect identified
1ee51aae5372dc8fcd5d75bd69a26f1acc84dc69fbdb4579f84f7fed119e2faa,2015-07,Durham Constabulary,Durham Constabulary,-1.574480,54.775985,On or near Shopping Area,E01033164,County Durham 030D,Investigation complete; no suspect identified
3ca1857cb83b8e9fd2197c58718cf4e81a0914f67234ddfb5d0b877433443c07,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
7dfebc5c25103bead4ce61bfc8a0565fba3680254cfc60c3d04d3b9c4a446704,2015-07,Durham Constabulary,Durham Constabulary,-1.586856,54.775839,On or near MISTLETOE STREET,E01020703,County Durham 030A,Investigation complete; no suspect identified
46bc0f77bf5bce773255443abe4d8c3520f146064e1ea05ed03527e2bb94db8b,2015-07,Durham Constabulary,Durham Constabulary,-1.576942,54.775463,On or near Further/Higher Educational Building,E01033164,County Durham 030D,Investigation complete; no suspect identified
b34718eb97b5dc487370c9b46d3210b4bae96543f345e4e83acd5b92b306d02c,2015-07,Durham Constabulary,Durham Constabulary,-1.576942,54.775463,On or near Further/Higher Educational Building,E01033164,County Durham 030D,Investigation complete; no suspect identified
6ba8a88618a9dc25e5453ae8ded5290e9e93edd7978f04a93a92c60d598fc767,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
18724e2add1c9a862b46d817e03458d1f2fae8a2929979ddc7ea175df2235c23,2015-07,Durham Constabulary,Durham Constabulary,-1.478218,54.731449,On or near CHURCH STREET,E01020700,County Durham 044D,Investigation complete; no suspect identified
5f232a00535e2db98bbf82686a894bc0192a4a335b327c8a5dc2ba207a15210a,2015-07,Durham Constabulary,Durham Constabulary,-1.589474,54.799842,On or near FRONT STREET,E01020710,County Durham 023B,Investigation complete; no suspect identified
f3aa7fc8f53f470e4b4a6eb3407b3fb0472a9bc63641f28ba408c5a47c380583,2015-07,Durham Constabulary,Durham Constabulary,-1.497252,54.798291,On or near STATION ROAD,E01020725,County Durham 027A,Investigation complete; no suspect identified
5917e18b6b10e96d2f76fb71b8b926c4f4c6648a0b5dd4aeda5d35c1ddc1662d,2015-07,Durham Constabulary,Durham Constabulary,-1.501844,54.815671,On or near BENRIDGE BANK,E01020726,County Durham 027B,Investigation complete; no suspect identified
0ccd9110c20ffa4f20f20674ddcddd3e16f62d84d4eb6f6f6981d3a6f728332e,2015-07,Durham Constabulary,Durham Constabulary,-1.525281,54.741195,On or near PRINCE CHARLES AVENUE,E01020694,County Durham 041A,Investigation complete; no suspect identified
74014f0fce1cb1f2432bc528da29a7965f81149d81a0858bdecf4c28540aa1f4,2015-07,Durham Constabulary,Durham Constabulary,-1.562695,54.779007,On or near STATION LANE,E01020723,County Durham 029C,Investigation complete; no suspect identified
c7e35668a5bc364714501dd78d1e09899f7f98904f68714bb60bfea172d44c7c,2015-07,Durham Constabulary,Durham Constabulary,-1.581581,54.794423,On or near GHYLL FIELD ROAD,E01020711,County Durham 023C,Investigation complete; no suspect identified
d1195ee2a24a9cb3e62b340e26c81addef37e77ae4bb4cb242aae141f76f6b2a,2015-07,Durham Constabulary,Durham Constabulary,-1.576365,54.800974,On or near ALNWICK ROAD,E01020718,County Durham 022C,Investigation complete; no suspect identified
ce8220dcb39b893a37e6f07d2decfaf3396f157aaec13d23f007a687ccf51308,2015-07,Durham Constabulary,Durham Constabulary,-1.623945,54.749377,On or near Petrol Station,E01020684,County Durham 033A,Investigation complete; no suspect identified
de686add4dc76dfaa077c9c2120ac4c89680f7bf5d4442f6dd571c5d33786c95,2015-07,Durham Constabulary,Durham Constabulary,-1.644617,54.780281,On or near WHITEHOUSE LANE,E01020716,County Durham 026E,Investigation complete; no suspect identified
5753b5a163607b7c21b74371320c4460af085983ae522f2ca39bb8b60de51b51,2015-07,Durham Constabulary,Durham Constabulary,-1.531784,54.783349,On or near BERKSHIRE CLOSE,E01020682,County Durham 028A,Investigation complete; no suspect identified
1a228cc001f2385fbf597dbab996314d5721203223de67ad6d72465ae0b14ea5,2015-07,Durham Constabulary,Durham Constabulary,-1.576182,54.803624,On or near BOLTON CLOSE,E01020718,County Durham 022C,Investigation complete; no suspect identified
1929587edb75fc147ab48445d35ab86358c866af1b2e8c5675d0b03763d126b2,2015-07,Durham Constabulary,Durham Constabulary,-1.588302,54.803450,On or near FINCHALE VIEW,E01020710,County Durham 023B,Investigation complete; no suspect identified
11ec2703172dd7508830cc13af03f48ab7c9e90ac3236fe19cc7a8b948fb8517,2015-07,Durham Constabulary,Durham Constabulary,-1.651998,54.768018,On or near TUSCAN CLOSE,E01020715,County Durham 031C,Investigation complete; no suspect identified
ce4120d97e092c98f5a9137b041d736a22538d6a47a085154113d63dac5fd618,2015-07,Durham Constabulary,Durham Constabulary,-1.587058,54.794181,On or near ASHLEIGH AVENUE,E01020711,County Durham 023C,Investigation complete; no suspect identified
e1ad1f29dab6716ceb640ed029dd331fcd6ec3c3d3cbd888b253e756530d6ae3,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
db824aba54ce5d78a6e57439c261283971191ebc5a6498136d30965e70ce7561,2015-07,Durham Constabulary,Durham Constabulary,-1.556198,54.778903,On or near MAYNARD'S ROW,E01020723,County Durham 029C,Investigation complete; no suspect identified
cac307c103d23bdf074e7575fdedaa66e8db32123281cc53ba02c6e52d4345de,2015-07,Durham Constabulary,Durham Constabulary,-1.645742,54.777876,On or near STATION ROAD,E01020715,County Durham 031C,Investigation complete; no suspect identified
3220a252766fda4ccc78b0b87584b52afb3fc2e13f193d2722fbba70018b79a1,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
bfad4cf0fdfd4a2b61136c5efd66047635583cdbea3fec311e25fd08ba2ab3e5,2015-07,Durham Constabulary,Durham Constabulary,-1.573540,54.776709,On or near Parking Area,E01033164,County Durham 030D,Investigation complete; no suspect identified
996c0c2bc8306ece40713102363438d3f815ef56bfc35e830947f1e08f23f1d2,2015-07,Durham Constabulary,Durham Constabulary,-1.582440,54.789618,On or near Police Station,E01020702,County Durham 033B,Investigation complete; no suspect identified
166a618a6e7c9c28b9701afbd90dbbbf51edd3486f87dfbaa9294778420a923f,2015-07,Durham Constabulary,Durham Constabulary,-1.551455,54.780395,On or near MACKINTOSH COURT,E01020723,County Durham 029C,Investigation complete; no suspect identified
d3e73adaa9308611ad5906a672d7c5ddd1ae4f56bd929400d33a0a2d4b8d4a77,2015-07,Durham Constabulary,Durham Constabulary,-1.639328,54.784031,On or near WOODLAND CLOSE,E01020679,County Durham 026A,Investigation complete; no suspect identified
d7f1a1f886f7fe6747371f76baad34bc609a240019ccf797b3e24d2d95a75758,2015-07,Durham Constabulary,Durham Constabulary,-1.623945,54.749377,On or near Petrol Station,E01020684,County Durham 033A,Investigation complete; no suspect identified
c949f619fcdad9d91de1c441f85b42378381a4d208e3d74cfb67a413c5674f4b,2015-07,Durham Constabulary,Durham Constabulary,-1.544379,54.786057,On or near ROWAN TREE AVENUE,E01020692,County Durham 028E,Investigation complete; no suspect identified
5357dc3b2c33fc6e140a808caff976c3969bc7ac767b9e96ede0cd8e83d0f503,2015-07,Durham Constabulary,Durham Constabulary,-1.576182,54.803624,On or near BOLTON CLOSE,E01020718,County Durham 022C,Investigation complete; no suspect identified
ba8838ac2e6192bab77798d88687753951752828c25bbca655ffb8fdc793d3e6,2015-07,Durham Constabulary,Durham Constabulary,-1.644617,54.780281,On or near WHITEHOUSE LANE,E01020716,County Durham 026E,Investigation complete; no suspect identified
44e36e5b661e56d0ed22950dc71000efb0cbdd3a47ed64495b6ad966dae76796,2015-07,Durham Constabulary,Durham Constabulary,-1.652273,54.766796,On or near ROWLEY CLOSE,E01020715,County Durham 031C,Investigation complete; no suspect identified
8d80ec337078ce7b26a830f48434fe6d8117a50ab9db1ee01454f2d64ef0bf0c,2015-07,Durham Constabulary,Durham Constabulary,-1.578779,54.776736,On or near Parking Area,E01020703,County Durham 030A,Investigation complete; no suspect identified
82578b1ea0e114fe2bd3890c940be39994a7cde0a8f2cdd3feab079f4ac64258,2015-07,Durham Constabulary,Durham Constabulary,-1.461749,54.741460,On or near B6291,E01020695,County Durham 044A,Investigation complete; no suspect identified
49e1538e0b5436f910f37080d94e5ba0f94c68d5d2a3bd27810f659930a32b53,2015-07,Durham Constabulary,Durham Constabulary,-1.634110,54.747179,On or near DOMINION ROAD,E01020686,County Durham 038B,Investigation complete; no suspect identified
678809bb2e401ec96e34db538e0eae65e61a72cc0906e5f933ccf20f0bc9b924,2015-07,Durham Constabulary,Durham Constabulary,-1.592928,54.788890,On or near Hospital,E01020702,County Durham 033B,Investigation complete; no suspect identified
470c226f92d1c0d8e808c3bc8441d176b78b580a6da0b215e6bff5323b30e7ed,2015-07,Durham Constabulary,Durham Constabulary,-1.521353,54.733145,On or near CROW TREES LANE,E01020697,County Durham 041C,Investigation complete; no suspect identified
b6bd238ab1c739aa97919d80a27db30172e5b6e9d1ce99f23bd27ae5a51dc9f2,2015-07,Durham Constabulary,Durham Constabulary,-1.542788,54.774099,On or near HILDA AVENUE,E01020724,County Durham 029D,Investigation complete; no suspect identified
23cbb56bf1620b1e9a293bd3b6ccf6f388bf80f45a44e5cc0e60e972f627b2fd,2015-07,Durham Constabulary,Durham Constabulary,-1.507250,54.779406,On or near USHER AVENUE,E01020730,County Durham 027E,Investigation complete; no suspect identified
df3a1b5c3fc8db1998b29471d1a94cdc0d3a08402638d2630c20de0c5924cfd0,2015-07,Durham Constabulary,Durham Constabulary,-1.574885,54.781899,On or near Parking Area,E01020702,County Durham 033B,Investigation complete; no suspect identified
d3e89c14b1c748cf5086a1ce4e77ec694de895c5b51284bc40e83af17f140e4e,2015-07,Durham Constabulary,Durham Constabulary,-1.633239,54.809175,On or near DURHAM GARDENS,E01020681,County Durham 026C,Investigation complete; no suspect identified
5865c4150d6f49fea3baaea0b18695ec1e4a67e4c0a953c77243630decc48a0e,2015-07,Durham Constabulary,Durham Constabulary,-1.580318,54.806757,On or near Supermarket,E01020709,County Durham 022A,Investigation complete; no suspect identified
f1ee75eccc35f6f085a36e2feeb6131fac2896655d80572c9ba0d65ea3821b92,2015-07,Durham Constabulary,Durham Constabulary,-1.574480,54.775985,On or near Shopping Area,E01033164,County Durham 030D,Investigation complete; no suspect identified
280f3af31520410fa378af65507b5df435dc729069a89951e3e0a59004f795a7,2015-07,Durham Constabulary,Durham Constabulary,-1.706523,54.770040,On or near RIDDING COURT,E01020705,County Durham 031A,Investigation complete; no suspect identified
b0c8c54aabeca0c85b37c68ef4c46bf6409ede852dabb8edfa095616da15fc51,2015-07,Durham Constabulary,Durham Constabulary,-1.536199,54.792991,On or near A690,E01020690,County Durham 028C,Investigation complete; no suspect identified
692c88552413be458258077367212a2a9f7c2040c7a6526f7ffb7d3e7019d4f1,2015-07,Durham Constabulary,Durham Constabulary,-1.543276,54.777722,On or near FRANK STREET,E01020693,County Durham 029A,Investigation complete; no suspect identified
de107a7e15ee7797871bb3149087eb7c932e09539c1c7b7d8c605b9d5d37ed47,2015-07,Durham Constabulary,Durham Constabulary,-1.539912,54.775481,On or near CUTHBERT AVENUE,E01020693,County Durham 029A,Investigation complete; no suspect identified
c1901638ef68926d2dd7b7c4925191d618f26d4975598b6112542e381f56f870,2015-07,Durham Constabulary,Durham Constabulary,-1.725414,54.759974,On or near HAMILTON ROW,E01020706,County Durham 031B,Investigation complete; no suspect identified
4ffe9f1cd177c7d5c04dedfbb20e0fff8d099a1af6bc52eaad6db9e40b4be88b,2015-07,Durham Constabulary,Durham Constabulary,-1.576310,54.777986,On or near Nightclub,E01033164,County Durham 030D,Investigation complete; no suspect identified
d2046ceada4fd1419d3af47d57f82db337adeb42546501a12497acb3d33fae02,2015-07,Durham Constabulary,Durham Constabulary,-1.586336,54.805519,On or near SMITHFIELD,E01020710,County Durham 023B,Investigation complete; no suspect identified
0ced9e079bb9ef23be09d433f83ee30fc03751022827f80a89599016f3ff7eb1,2015-07,Durham Constabulary,Durham Constabulary,-1.521175,54.736353,On or near BEAUMONT CLOSE,E01020697,County Durham 041C,Investigation complete; no suspect identified
34557ead3abc644a033871abc7bbf0ced5287cf88fe7385749810d1c4713a9cb,2015-07,Durham Constabulary,Durham Constabulary,-1.567948,54.774802,On or near Further/Higher Educational Building,E01033197,County Durham 030F,Investigation complete; no suspect identified
8e735cfaacb7c82b92a654c477b33cc3fa58c97d03f849dcdd81f3b1a92654d7,2015-07,Durham Constabulary,Durham Constabulary,-1.581726,54.777430,On or near NORTH ROAD,E01020703,County Durham 030A,Investigation complete; no suspect identified
8d88bd4909490dd6b029214efd3a46d19a6f744b4d13cb1824f35c24080e8cd9,2015-07,Durham Constabulary,Durham Constabulary,-1.521353,54.733145,On or near CROW TREES LANE,E01020697,County Durham 041C,Investigation complete; no suspect identified
517acb3f13c002df8513283c825670ffdf4e728aaa0719fe43abd79a147c2c38,2015-07,Durham Constabulary,Durham Constabulary,-1.556800,54.769352,On or near Sports/Recreation Area,E01020724,County Durham 029D,Investigation complete; no suspect identified
4f65ffc6cf2087fa2598ea5b248317d2387c1b433b0dfc50b36fef6a93a72b69,2015-07,Durham Constabulary,Durham Constabulary,-1.574883,54.776121,On or near SADDLER STREET,E01033164,County Durham 030D,Investigation complete; no suspect identified
8ae175f77859fbcd707b085f5b12207c9f7f3f008a1cd9f1a7a6a52ca2f05169,2015-07,Durham Constabulary,Durham Constabulary,-1.566953,54.773361,On or near Prison,E01033197,County Durham 030F,Investigation complete; no suspect identified
3741f551beabb4bd7d330f05188475434c42e8199a305e40dcb75257bd29dafa,2015-07,Durham Constabulary,Durham Constabulary,-1.542840,54.783319,On or near MOOR CRESCENT,E01020692,County Durham 028E,Investigation complete; no suspect identified
40694cbb6683bbcdd6fcdf441f1caa7bb77f08b35646285cb6bf512d4af77c9b,2015-07,Durham Constabulary,Durham Constabulary,-1.525281,54.741195,On or near PRINCE CHARLES AVENUE,E01020694,County Durham 041A,Investigation complete; no suspect identified
0437cc8073dff654d5a67a23841c4b451a076b86998678d4127583439e1f2c2d,2015-07,Durham Constabulary,Durham Constabulary,-1.705919,54.767567,On or near STATION VIEW,E01020705,County Durham 031A,Investigation complete; no suspect identified
e1e9d6e828e23cbf8be0c551fcba0b28f626065df17ad19fdb262da54c94fc7c,2015-07,Durham Constabulary,Durham Constabulary,-1.555431,54.779385,On or near BACK WYNYARD GROVE,E01020723,County Durham 029C,Investigation complete; no suspect identified
b20cea5fc56a2cf51c7f1ab162be5ba22c7fb1e1987848913f5c822b7f1e10dc,2015-07,Durham Constabulary,Durham Constabulary,-1.628811,54.752438,On or near CARR AVENUE,E01020686,County Durham 038B,Investigation complete; no suspect identified
15a3a235dd4c21a77adffbb749a597cac98a34bc0de855bdeb96c86ca71ba9bf,2015-07,Durham Constabulary,Durham Constabulary,-1.580318,54.806757,On or near Supermarket,E01020709,County Durham 022A,Investigation complete; no suspect identified
b35733a872864ea7888497c6771f79e161b136dec1ac3b6164b3e8b779e87062,2015-07,Durham Constabulary,Durham Constabulary,-1.522328,54.737355,On or near MONTEIGNE DRIVE,E01020694,County Durham 041A,Investigation complete; no suspect identified
d9e1c311b25d50cf2c0197c39c6758e09f55bd7d4787407af54d2541f46e8c43,2015-07,Durham Constabulary,Durham Constabulary,-1.521232,54.794784,On or near Petrol Station,E01020690,County Durham 028C,Investigation complete; no suspect identified
7d1c908dd30a1eec9ff53c1f0c102186e14cf881c5a017e6232927cfdad1fedb,2015-07,Durham Constabulary,Durham Constabulary,-1.637671,54.781581,On or near Further/Higher Educational Building,E01020716,County Durham 026E,Investigation complete; no suspect identified
4a9cff1d8e2f69bb362569cd55543b12600166e6fe7dda4343b515e137e0c6d5,2015-07,Durham Constabulary,Durham Constabulary,-1.525730,54.734591,On or near DURHAM ROAD,E01020697,County Durham 041C,Investigation complete; no suspect identified
c1850e2516cac3e3e6b6dd0b9756c8684285d3630bf777133dfee5e3e4bf06a5,2015-07,Durham Constabulary,Durham Constabulary,-1.503072,54.716797,On or near Supermarket,E01020701,County Durham 044E,Investigation complete; no suspect identified
6a442ee45ffac77d328b32efb89122770de67f8835fda10fd9541deab668cb9e,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
a360890dbf361222812e41da87501eb4c9f4a8913b6a4b31b301ff1ed280b7c2,2015-07,Durham Constabulary,Durham Constabulary,-1.542348,54.778698,On or near Supermarket,E01020693,County Durham 029A,Investigation complete; no suspect identified
8525b6efdf42488902e28a852719bba89ec5901bab736dbc0d7d6004caec3122,2015-07,Durham Constabulary,Durham Constabulary,-1.630182,54.782745,On or near WAYSIDE COURT,E01020679,County Durham 026A,Investigation complete; no suspect identified
70e8e6390f0e3340604f90a2fdee6f6e53322ba8421800faf9f22d26403115b9,2015-07,Durham Constabulary,Durham Constabulary,-1.641270,54.784225,On or near QUARRY CRESCENT,E01020679,County Durham 026A,Investigation complete; no suspect identified
5a3541c91a89f1a08333365a609c7e84f89ebf36aa55f293dd37d1fb87d88abd,2015-07,Durham Constabulary,Durham Constabulary,-1.362169,54.834294,On or near RYTON CRESCENT,E01020747,County Durham 018B,Investigation complete; no suspect identified
b573d6922696dffc0ab7c1092eb9a9d527654616dab7d8692c37d0448a356b94,2015-07,Durham Constabulary,Durham Constabulary,-1.369909,54.847150,On or near FIELD HOUSE FARM,E01020786,County Durham 016D,Investigation complete; no suspect identified
b67bb4f8b8e0a2a90142cc2918b1f171a7654708200a116b7add1bf2c6cce77a,2015-07,Durham Constabulary,Durham Constabulary,-1.332684,54.828564,On or near LONGNEWTON STREET,E01020742,County Durham 017C,Investigation complete; no suspect identified
dc1ec97a7e88086edfd710214380c7ed3373c6567c43c7b5ebf65624aa1fcef0,2015-07,Durham Constabulary,Durham Constabulary,-1.419576,54.804576,On or near BUTTERMERE CRESCENT,E01033206,County Durham 021G,Investigation complete; no suspect identified
d4e6f1252dce91a93f4b783ed0e1f7b76178b3bfc07438bdee8149247e8fa5b4,2015-07,Durham Constabulary,Durham Constabulary,-1.339564,54.831406,On or near MALCOLM STREET,E01020740,County Durham 017A,Investigation complete; no suspect identified
61b279293607ee4db5ddaae76d48ce124af791b6aeb5207ecb97de16593be3cf,2015-07,Durham Constabulary,Durham Constabulary,-1.342980,54.830040,On or near PARKSIDE CRESCENT,E01020740,County Durham 017A,Investigation complete; no suspect identified
2dc497341f7e9c552f4509d96c4b970695e918bfc7f1483b94a7d1b47af6b325,2015-07,Durham Constabulary,Durham Constabulary,-1.362621,54.841172,On or near CHRISTCHURCH COURT,E01020781,County Durham 016B,Investigation complete; no suspect identified
6a45e7ec60914a51ea24fdd9d5e20931cac7906a2cd528efc692039b804f1461,2015-07,Durham Constabulary,Durham Constabulary,-1.330187,54.787518,On or near WELFARE CLOSE,E01020753,County Durham 032B,Investigation complete; no suspect identified
c22db58310d274ccee2b221c82a4178d2f14a19666ea9c2c4d04dad1d057a780,2015-07,Durham Constabulary,Durham Constabulary,-1.367621,54.842114,On or near MILL ROAD,E01033202,County Durham 016G,Investigation complete; no suspect identified
5b8000b4e1d5e05747c9954d6cb85ad50e732f4ce4cabd3870efcafb09de701a,2015-07,Durham Constabulary,Durham Constabulary,-1.331522,54.833842,On or near ROPERY WALK,E01020741,County Durham 017B,Investigation complete; no suspect identified
5e95b2f2b0c3f2459e475155791d514765b42f89772323fcc443bdf987c141fd,2015-07,Durham Constabulary,Durham Constabulary,-1.329524,54.788116,On or near Supermarket,E01020752,County Durham 025B,Investigation complete; no suspect identified
bd154da5c0261b340bb310f8e6eaf1fcf4a065ca3beedafa1c7c693ada8870a5,2015-07,Durham Constabulary,Durham Constabulary,-1.348166,54.839594,On or near THORNHILL REACH,E01020782,County Durham 017D,Investigation complete; no suspect identified
eb12f3ae472c262c8539dba0af888e5224c8ddc00488ba3a64354122684ab8ff,2015-07,Durham Constabulary,Durham Constabulary,-1.358454,54.840835,On or near STATION ROAD,E01020781,County Durham 016B,Investigation complete; no suspect identified
17115380e90c388f7dce701dbcf300b5843fe7550a1848d95cf3c07c4cc150a7,2015-07,Durham Constabulary,Durham Constabulary,-1.337939,54.830858,On or near VINCENT STREET,E01020741,County Durham 017B,Investigation complete; no suspect identified
7a2a00e025ac2676295a4236076da8aed86629069cf9580eb5b0a9df11588041,2015-07,Durham Constabulary,Durham Constabulary,-1.337939,54.830858,On or near VINCENT STREET,E01020741,County Durham 017B,Investigation complete; no suspect identified
8727e75475d1abbea599bcddedc506e8c1fe9fd42a3a729037254bc99f10fee9,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
b4ef5017002eb8c0435bdf879deb0fc82b467de3cd8a1ba6f99dde64d44ec875,2015-07,Durham Constabulary,Durham Constabulary,-1.323697,54.786933,On or near BEDE STREET,E01020752,County Durham 025B,Investigation complete; no suspect identified
c701c3ee599a1a9cfd88c01437042d6b32b6509cfc12faa87367b359df879c92,2015-07,Durham Constabulary,Durham Constabulary,-1.416053,54.802924,On or near BRADDYLL SQUARE,E01033206,County Durham 021G,Investigation complete; no suspect identified
0466d24a956f37f95efd7dfbbd9ff7f5e135cc2e3c385859f6702d75affed3db,2015-07,Durham Constabulary,Durham Constabulary,-1.416053,54.802924,On or near BRADDYLL SQUARE,E01033206,County Durham 021G,Investigation complete; no suspect identified
3ab793014dca02b57c6edbfb9a5f4ac5b24e04da0cfd47804fbc170442c5bb9c,2015-07,Durham Constabulary,Durham Constabulary,-1.384710,54.821138,On or near PENZANCE BUNGS,E01020773,County Durham 018E,Investigation complete; no suspect identified
8a88bb04f51f70ed7cb0d0509d554e8e20bfeb36c240ebe667a82a4fda8bd29d,2015-07,Durham Constabulary,Durham Constabulary,-1.333012,54.831289,On or near STRANGWAYS STREET,E01020741,County Durham 017B,Investigation complete; no suspect identified
e076b517421416f2e942f2ef4329b495cf15e548308c5f2103948255448528f6,2015-07,Durham Constabulary,Durham Constabulary,-1.333443,54.828784,On or near QUEEN ALEXANDRA ROAD,E01020742,County Durham 017C,Investigation complete; no suspect identified
9e64eb9d4d5fbe5bc9093006c2b5f2b90a0574eadbe47317cdc6211ebcf86c51,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
62364571406fe365c62f0d9bc85b28e65031ece4b8ab750b22471655707f8432,2015-07,Durham Constabulary,Durham Constabulary,-1.337332,54.832706,On or near PARK STREET,E01020741,County Durham 017B,Investigation complete; no suspect identified
e887a84bfe20be6cf5b55cdf8a685fe7572b33aed2cf7e6f6701f28fbe6d9d99,2015-07,Durham Constabulary,Durham Constabulary,-1.403441,54.817376,On or near STATION ROAD,E01020776,County Durham 021C,Investigation complete; no suspect identified
9eaa34c7956ff8033c2bd0057a3cb5b46edece7d3d6f22d225f242bdb1a8911c,2015-07,Durham Constabulary,Durham Constabulary,-1.280941,54.738276,On or near Sports/Recreation Area,E01020736,County Durham 039A,Investigation complete; no suspect identified
34ad78d54407ba2415aa2354ffb6eeb57b3dfca3f693b79da68db0331469899b,2015-07,Durham Constabulary,Durham Constabulary,-1.280941,54.738276,On or near Sports/Recreation Area,E01020736,County Durham 039A,Investigation complete; no suspect identified
83f8da4eceb0ce0ff34e4ff69745efa8589235d2ec2aa8cc73d5e2c0cba13966,2015-07,Durham Constabulary,Durham Constabulary,-1.382880,54.734892,On or near CORONATION ROAD,E01020793,County Durham 043B,Investigation complete; no suspect identified
de1c16249d882510cb85b8d63269472a446bed922062564f1dfc821cad3e74cc,2015-07,Durham Constabulary,Durham Constabulary,-1.348941,54.765225,On or near HAMPSHIRE PLACE,E01020734,County Durham 035B,Investigation complete; no suspect identified
0132473606940b648b39867e85ac8cec774ae9b844c81c27b34ed916f17a4a15,2015-07,Durham Constabulary,Durham Constabulary,-1.415253,54.746232,On or near DENNIS STREET,E01020788,County Durham 040A,Investigation complete; no suspect identified
539cb69a8da52feea26b0bbbd8182388058bd8909accf3cbaf92a389fc410695,2015-07,Durham Constabulary,Durham Constabulary,-1.422762,54.738162,On or near BEVAN CRESCENT,E01020790,County Durham 040C,Investigation complete; no suspect identified
e6845bfc2fea5389e775515318672d4805e7fe90e73434c988de21ab5bd398c1,2015-07,Durham Constabulary,Durham Constabulary,-1.382765,54.759857,On or near MILTON GROVE,E01020761,County Durham 034B,Investigation complete; no suspect identified
4ca2e28e54b42ebde883c9ce39f8d5d9bce8e3e0da830c1ff984491484c0abf0,2015-07,Durham Constabulary,Durham Constabulary,-1.336268,54.759944,On or near Supermarket,E01020746,County Durham 037A,Investigation complete; no suspect identified
52e97c4887d7e1a86bd33d3c4bf8bebffdfd831dc85311dea38ec07b4509d4e1,2015-07,Durham Constabulary,Durham Constabulary,-1.335638,54.764218,On or near HARVEY CLOSE,E01020757,County Durham 032C,Investigation complete; no suspect identified
b3f5ed12eeac4ff8a3cfb58e1a72cec177489789f8544b2eef0e405e9e12be23,2015-07,Durham Constabulary,Durham Constabulary,-1.324003,54.773248,On or near THORPE ROAD,E01020765,County Durham 032F,Investigation complete; no suspect identified
3f27a9a21cb51dbfb74eb5c1e757792a6b3d910b28634920f8eaf6ae9c43885e,2015-07,Durham Constabulary,Durham Constabulary,-1.338553,54.769419,On or near RAMSEY CLOSE,E01020759,County Durham 032E,Investigation complete; no suspect identified
5138ea79d6d30a16aa4508db375baddf6779f259c6d6cb2a8b26d370f8426bae,2015-07,Durham Constabulary,Durham Constabulary,,,No location,,,Investigation complete; no suspect identified
a41c85693ee9bfe5726a62f8c141aca8a4f38523c5f3ed8da76f4637cc7e4e90,2015-07,Durham Constabulary,Durham Constabulary,-1.326677,54.761949,On or near RYDAL CRESCENT,E01020758,County Durham 032D,Investigation complete; no suspect identified
a10d5ea6e8351b6e368a7b58c33c3f3bb29881d1ec50fca944fa5e1abc369e32,2015-07,Durham Constabulary,Durham Constabulary,-1.346602,54.769571,On or near HUNTINGDON ROAD,E01020735,County Durham 035C,Investigation complete; no suspect identified
802f6af3d8fb7331578ac745276876fbf415b46c0a43ee9521db9260917640f4,2015-07,Durham Constabulary,Durham Constabulary,-1.373333,54.760779,On or near TRAYNOR WAY,E01020761,County Durham 034B,Investigation complete; no suspect identified
d41626f28923100958454887e33f1e75c654a85527b3c76648efb1aaebda6d6c,2015-07,Durham Constabulary,Durham Constabulary,-1.336270,54.764581,On or near HALLAM ROAD,E01020759,County Durham 032E,Investigation complete; no suspect identified
4b49200a32b8712db200892eeef9a890b1550ebf8277cd0006a06f526632e150,2015-07,Durham Constabulary,Durham Constabulary,-1.291831,54.749726,On or near EIGHTH STREET,E01020739,County Durham 039D,Investigation complete; no suspect identified
819f1fb2c6d68ed5b679cac224946a47a9b4aefe29855dab66d27ba68a4856b1,2015-07,Durham Constabulary,Durham Constabulary,-1.327030,54.763191,On or near AMBLESIDE CLOSE,E01020758,County Durham 032D,Investigation complete; no suspect identified
