Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c1991194481449ea33589765cd3c1ffeb914924b3b32152a0e4cbf8761ede207,2012-09,Sussex Police,Sussex Police,0.112235,51.023060,On or near Sports/Recreation Area,E01021145,Wealden 008B,Investigation complete; no suspect identified
6e909f8d0877538c0785e65e84ba9ff04b9d67babfc5576dd4376ca624cb57ae,2012-09,Sussex Police,Sussex Police,0.091642,50.996091,On or near Park/Open Space,E01021146,Wealden 013A,Investigation complete; no suspect identified
b7544227592ea02697b8b3c0a5fc6f6c57157d85cd8da27b34be07cf7d26db09,2012-09,Sussex Police,Sussex Police,0.166895,50.897605,On or near BROOMHAM LANE,E01021147,Wealden 013B,Investigation complete; no suspect identified
f30fdcc0ee171ca2a75d0581529b702c965cfcf7e6cd7587c4f6f82c76fe2674,2012-09,Sussex Police,Sussex Police,0.220412,51.002788,On or near WESTFIELD CLOSE,E01021149,Wealden 011A,Offender given a caution
977c188d462093c9cb16f56b6374d69144f8657d2262aa378e422b20a81f96a6,2012-09,Sussex Police,Sussex Police,0.212065,50.994816,On or near A272,E01021149,Wealden 011A,Offender given a caution
49c4962a9c84aca7c9f86329cb3bb03c9f26696ad89056eeac7812fd96b61186,2012-09,Sussex Police,Sussex Police,0.224120,50.974217,On or near Petrol Station,E01021150,Wealden 010A,Investigation complete; no suspect identified
5f04135df6e7cf35fd7c2f5886b44a31c790ac9baca8ea61ebbaca648442bd61,2012-09,Sussex Police,Sussex Police,0.230019,50.964130,On or near NEW POND HILL,E01021150,Wealden 010A,Investigation complete; no suspect identified
b4fa2b4d1d2b04a90c00bc2f500bf729151d9ddc93f8f3c7902e12c5f775ba00,2012-09,Sussex Police,Sussex Police,0.224120,50.974217,On or near Petrol Station,E01021150,Wealden 010A,Investigation complete; no suspect identified
3c9a8d46806920ab269a7320ea94f5b7a4d3b513eaa472351900ec9d13b0ae53,2012-09,Sussex Police,Sussex Police,0.238672,50.969927,On or near PAGES CLOSE,E01021150,Wealden 010A,Investigation complete; no suspect identified
92e31a081098746bf6e1e2723b087e3b174b7eb35ca10607d9bed117b826dfdf,2012-09,Sussex Police,Sussex Police,0.171313,51.042887,On or near ST RICHARDS ROAD,E01021152,Wealden 006B,Investigation complete; no suspect identified
3d3c130cbb8c8c34f0047efa5f1c1c97b2fa5512c5884239a400c7181273c1d8,2012-09,Sussex Police,Sussex Police,0.171187,51.051163,On or near BULLER CLOSE,E01021153,Wealden 006C,Investigation complete; no suspect identified
0a49c2566e2c66eed24ca0358b10181ff83bde31a7711cc31c2702a776e699b1,2012-09,Sussex Police,Sussex Police,0.166420,51.050227,On or near LITTLE SUNNYSIDE,E01021153,Wealden 006C,Investigation complete; no suspect identified
f56458718121a908a4a1a78476c3eef660d20b29fa310cd87a840067da388490,2012-09,Sussex Police,Sussex Police,0.188319,51.049261,On or near BURDETT ROAD,E01021154,Wealden 006D,Investigation complete; no suspect identified
19a5b36f7589e960c692b8ccc61493ea1cb35f05bfde7c413b927c02dc6e2968,2012-09,Sussex Police,Sussex Police,0.184811,51.047474,On or near WINDSOR COURT,E01021155,Wealden 006E,Investigation complete; no suspect identified
480f5361911014ccf4ca9a2316d1ae14be490554ced03b387edcde2360071d06,2012-09,Sussex Police,Sussex Police,0.188487,51.048871,On or near Sports/Recreation Area,E01021155,Wealden 006E,Investigation complete; no suspect identified
fa86d30b87757a0495e36ac440e02de52bf8a970e99ede2aeef1e998ea561a67,2012-09,Sussex Police,Sussex Police,0.187985,51.044896,On or near KNOWLE CLOSE,E01021155,Wealden 006E,Investigation complete; no suspect identified
c91c5053d6dccc8f74f9b8eef4f7625dbb25da3ae97f40cf0bde6f79e5bc3ada,2012-09,Sussex Police,Sussex Police,0.192032,51.045090,On or near MOTTINS HILL,E01021155,Wealden 006E,Offender given penalty notice
2ccf12a11f935afb685e0ed13ba6ab33bed90b4d33dce77f9bc8e6fc16a7831c,2012-09,Sussex Police,Sussex Police,0.162850,51.058729,On or near THE BROADWAY,E01021156,Wealden 003A,Investigation complete; no suspect identified
d1000d325e657eb52f454bceca049af70d7dfef0e0115a750134413cf9c8611f,2012-09,Sussex Police,Sussex Police,0.164614,51.061682,On or near HIGH CROSS FIELDS,E01021157,Wealden 003B,Investigation complete; no suspect identified
1b6cbdee1fc1a2e8412324abec4e7e88c2cdfd3d59c3617ed6a33fa083871ff1,2012-09,Sussex Police,Sussex Police,0.162903,51.060167,On or near NEW ROAD,E01021157,Wealden 003B,Offender given a caution
a6cf06d7e38f8a615d6cfe3aaca5197d4b3c1b7f53614eef414814fb133afbd0,2012-09,Sussex Police,Sussex Police,0.180795,51.064034,On or near ERIDGE ROAD,E01021158,Wealden 003C,Investigation complete; no suspect identified
a566ef4bf3769a2e7a99c10ae101e3fbd9efc1f1503ee65454da63d1dfe9edbd,2012-09,Sussex Police,Sussex Police,0.173182,51.054148,On or near NORTH BEECHES ROAD,E01021158,Wealden 003C,Investigation complete; no suspect identified
5dec7bfe269407cbb47eeeca72a71082cee6252bbe9d2253be783a63bf191a4e,2012-09,Sussex Police,Sussex Police,0.161960,51.059842,On or near HIGH STREET,E01021160,Wealden 004B,Offender given a caution
66716476520d0393a8caad2d1fb4d488ec931293aa688f7b92969a9b27620147,2012-09,Sussex Police,Sussex Police,0.161832,51.058334,On or near Shopping Area,E01021160,Wealden 004B,Suspect charged
5970d2b2e1f84c0e7b9088222ede3fa7799abe3145932c9ace3b2b35ffc630a0,2012-09,Sussex Police,Sussex Police,0.161832,51.058334,On or near Shopping Area,E01021160,Wealden 004B,Offender given penalty notice
2e8bfb295ab90d6a940f20bf47586b048755add5523f22c3c118c1c8b6c23f74,2012-09,Sussex Police,Sussex Police,0.159746,51.058876,On or near Parking Area,E01021160,Wealden 004B,Local resolution
148e675706bb444ad7a346eda0004cb927d9d47635e16528bd8c52112ecafd3a,2012-09,Sussex Police,Sussex Police,0.159746,51.058876,On or near Parking Area,E01021160,Wealden 004B,Local resolution
bc12f3f5fb9c637626163555fa1f493aa8704592a81cb88649f922d895864717,2012-09,Sussex Police,Sussex Police,0.159143,51.058492,On or near PINE GROVE,E01021160,Wealden 004B,Investigation complete; no suspect identified
e0b4314a929fad5ff125d2d4385ff8d7570d7dd2bb53bc22a6d31bd715ed2aad,2012-09,Sussex Police,Sussex Police,0.161960,51.059842,On or near HIGH STREET,E01021160,Wealden 004B,Offender given a drugs possession warning
d284b74659f116b2940636f316ca303309327f68ac15ac2956f1c8e98860a81b,2012-09,Sussex Police,Sussex Police,0.161960,51.059842,On or near HIGH STREET,E01021160,Wealden 004B,Investigation complete; no suspect identified
4b16f97d64819b8153ca92dcaa44f127f9a5401689ea4492ac02fe18eadf350a,2012-09,Sussex Police,Sussex Police,0.161832,51.058334,On or near Shopping Area,E01021160,Wealden 004B,Investigation complete; no suspect identified
4932fd9ac085a9f5cb7de41a349a52ff84e4bca1f2fb92101110440f751933a8,2012-09,Sussex Police,Sussex Police,0.161960,51.059842,On or near HIGH STREET,E01021160,Wealden 004B,Investigation complete; no suspect identified
136b5df46d7f3bcc9831cbf750d306d006af307711075f23e8e44ef95e9f1fc9,2012-09,Sussex Police,Sussex Police,0.161832,51.058334,On or near Shopping Area,E01021160,Wealden 004B,Investigation complete; no suspect identified
33745b3187c6daa4588bbe97c278e516b58a773f06042d173553e7fc35386b9a,2012-09,Sussex Police,Sussex Police,0.159559,51.059770,On or near Petrol Station,E01021160,Wealden 004B,Investigation complete; no suspect identified
6a2ec7b6e1ddb01984f702c9df614bd7cacb2b02e120779aed6700489d9aaa1d,2012-09,Sussex Police,Sussex Police,0.152869,51.053679,On or near GRANGE CLOSE,E01021160,Wealden 004B,Investigation complete; no suspect identified
033b220c68467a4791bb4a0d2ed6158febadb67964dba53bdcd8f79fa03a290b,2012-09,Sussex Police,Sussex Police,0.164987,51.054372,On or near GORDON ROAD,E01021161,Wealden 004C,Investigation complete; no suspect identified
431accacc1a025d0ef802c38d270ad310b5c9e09fd7e6739877119016b0d9c74,2012-09,Sussex Police,Sussex Police,0.160940,51.057559,On or near Parking Area,E01021161,Wealden 004C,Investigation complete; no suspect identified
d498289a15566dd70322c7d10ddd67bb735f4a99ea6c155c4deb3ee8c90cd1a4,2012-09,Sussex Police,Sussex Police,0.152453,51.051789,On or near WINSCOTE CLOSE,E01021162,Wealden 004D,Suspect charged
29993b54f76b5f73fe79ba110ac1a44bad061f35edf35519a4616202d46e91f3,2012-09,Sussex Police,Sussex Police,0.064381,51.021496,On or near COURTLANDS,E01021163,Wealden 007A,Investigation complete; no suspect identified
cd5e2d804de08f26c18dfb9421aaf77ac817eb1810e5f1bd339359a515528eaa,2012-09,Sussex Police,Sussex Police,0.024998,51.067971,On or near LEWES ROAD,E01021163,Wealden 007A,Suspect charged
026855e94506c5880634c52e70d5f19ece05fca7d9ce887da9477691a439b289,2012-09,Sussex Police,Sussex Police,0.010238,50.978958,On or near JACKIES LANE,E01021164,Wealden 007B,Investigation complete; no suspect identified
6e8da7070ad21106787eea91037467645e9c06917b8d5f4500f95393dff686a9,2012-09,Sussex Police,Sussex Police,0.071379,50.936285,On or near HORSTED LANE,E01021165,Wealden 013D,Local resolution
18f1178c6ef917d1e7f9c3e7721d6ed31743464a9e23ae0ca823acf46d43e693,2012-09,Sussex Police,Sussex Police,0.077812,50.935946,On or near HORSTED LANE,E01021165,Wealden 013D,Investigation complete; no suspect identified
8f2bb532c325150a2aeb7129afe5750515e4e71f73ee58f8980741b0cb1f071b,2012-09,Sussex Police,Sussex Police,0.034537,51.097033,On or near Supermarket,E01021167,Wealden 001A,Investigation complete; no suspect identified
f0cd126887e437cff9b7cace7ffdc481e5fe0af81a83a0a3ab60c55a1c3b9cac,2012-09,Sussex Police,Sussex Police,0.033007,51.098940,On or near Petrol Station,E01021167,Wealden 001A,Suspect charged
0594fbf3cdfe45918bfdef4d4650d728fafc98cb13d72b8e7307566a95509b79,2012-09,Sussex Police,Sussex Police,0.043575,51.090499,On or near SHALESBROOK LANE,E01021167,Wealden 001A,Investigation complete; no suspect identified
b047be738d84fcef560efff6c91ef10b68a2f803ba89d4d55c5f241f8ea05565,2012-09,Sussex Police,Sussex Police,0.039648,51.097304,On or near Sports/Recreation Area,E01021167,Wealden 001A,Investigation complete; no suspect identified
8a3322ff233a56ae9b8d2ccae50c7cfb370993352beaf8532c7dba5aa8361612,2012-09,Sussex Police,Sussex Police,0.036429,51.097837,On or near STATION ROAD,E01021167,Wealden 001A,Offender given a drugs possession warning
994df4287dc7fc33dd91ada66a2ad14e6e5ccbca52b13f9267d8a5ed16828aa5,2012-09,Sussex Police,Sussex Police,0.030349,51.092735,On or near MICHAEL FIELDS,E01021168,Wealden 001B,Investigation complete; no suspect identified
0135996558e985a8b311e6d7eb9fc00bd217eaadc7823d4a596656b746201932,2012-09,Sussex Police,Sussex Police,0.033602,51.092328,On or near WOODCOTE ROAD,E01021168,Wealden 001B,Investigation complete; no suspect identified
927dae484a0834d19a8a9d25bb539ced215247cc51b66f556ab7a4152bd8762c,2012-09,Sussex Police,Sussex Police,0.038914,51.093612,On or near ASHDOWN ROAD,E01021168,Wealden 001B,Investigation complete; no suspect identified
aa76c5ada0f307ea8330909b680f448256757fd86c22916ed8179f4d7bacf04d,2012-09,Sussex Police,Sussex Police,0.010738,51.101213,On or near Park/Open Space,E01021169,Wealden 001C,Suspect charged
710db1632238c231ede692d7f822e986104a3d9da637a6571318841f4f668a98,2012-09,Sussex Police,Sussex Police,0.032459,51.096548,On or near GILHAM LANE,E01021169,Wealden 001C,Investigation complete; no suspect identified
48437c35359a80b521cdde500494430beed342c40d917a59c319216e587fa789,2012-09,Sussex Police,Sussex Police,0.171262,50.974933,On or near RIVERSIDE,E01021170,Wealden 008C,Investigation complete; no suspect identified
75a940bbb126c74461dd45170a2e0ecebd6bf4ac4cfd64b50dfa5bf60493548e,2012-09,Sussex Police,Sussex Police,0.146206,50.938495,On or near Conference/Exhibition Centre,E01021170,Wealden 008C,Investigation complete; no suspect identified
7a5d0e8ee7d42c77eba601c8121cf122b957a2651d71f11c05c16105e99e32e1,2012-09,Sussex Police,Sussex Police,0.206028,50.963983,On or near NORTH STREET,E01021170,Wealden 008C,Investigation complete; no suspect identified
2f99aabba6a24143a7c11ac9060453547706a7e92dc8a4a26121146695d112d4,2012-09,Sussex Police,Sussex Police,0.224339,51.072324,On or near BLACKDON HILL,E01021171,Wealden 002A,Local resolution
b889f60babbe1706a3aa68e2808aaf447f5dfa319a4b68816b8d91fa43196532,2012-09,Sussex Police,Sussex Police,0.269944,51.097025,On or near HIGH STREET,E01021171,Wealden 002A,Investigation complete; no suspect identified
0496fe0351074640b4a07c20674ef952baf18d12083abb5e9a95d729be6a4414,2012-09,Sussex Police,Sussex Police,0.189185,51.113575,On or near NEWTON WILLOWS,E01021172,Wealden 002B,Investigation complete; no suspect identified
d8c1ec9ff748018e34b381be128635b8cfcaa1577337fe7499c229c71a51ab2a,2012-09,Sussex Police,Sussex Police,0.141763,51.114175,On or near Park/Open Space,E01021172,Wealden 002B,Investigation complete; no suspect identified
273f6f0e8c2e1bea089b8346ef2c5a4ff610856f485d413e9baeeebf744bf71a,2012-09,Sussex Police,Sussex Police,0.155233,51.076326,On or near LONDON ROAD,E01021173,Wealden 002C,Suspect charged
def206cbc88ca21883f3554cb1299b034cf7a883eb8397c0766d852994f41151,2012-09,Sussex Police,Sussex Police,0.139433,51.098686,On or near Sports/Recreation Area,E01021173,Wealden 002C,Local resolution
5c9a57a5682123f615fb7bbadfdcc29343d03a602a8a5e9fb50e44ba9834808f,2012-09,Sussex Police,Sussex Police,0.139433,51.098686,On or near Sports/Recreation Area,E01021173,Wealden 002C,Investigation complete; no suspect identified
fdd2d448c728bff352754cd45cc3b39fe49c5e9bc20349683244682659c756de,2012-09,Sussex Police,Sussex Police,0.205021,51.108880,On or near BROADWATER FOREST LANE,E01021173,Wealden 002C,Investigation complete; no suspect identified
f8b2d5025399ef62e4c9fe24020d9cbe5a2a5eadc570c739006cfb07d02b129b,2012-09,Sussex Police,Sussex Police,0.200200,51.089788,On or near Parking Area,E01021173,Wealden 002C,Investigation complete; no suspect identified
6c49fe83152e3a8f7dd463d52586138142ad91c8ab76303ac0377c184e165fb8,2012-09,Sussex Police,Sussex Police,0.261567,50.874089,On or near OAK TREE WAY,E01021174,Wealden 015A,Investigation complete; no suspect identified
fc90c8fdc557ad5d38b0495b0c095de7f23ed6dd805f974a84a9bf524283ee53,2012-09,Sussex Police,Sussex Police,0.260289,50.870894,On or near FARMLAND WAY,E01021174,Wealden 015A,Investigation complete; no suspect identified
16529c5ae512ae5e3f489b4d06e4ac52598fdbe82af7147aca23867558fb75ab,2012-09,Sussex Police,Sussex Police,0.261110,50.876697,On or near HAWKSWOOD ROAD,E01021174,Wealden 015A,Investigation complete; no suspect identified
8c1799c9efd0768e437fbaf85d27f09792e2367fdbdd582ca5d990e2757a6c50,2012-09,Sussex Police,Sussex Police,0.257124,50.871576,On or near HARMERS HAY ROAD,E01021175,Wealden 015B,Investigation complete; no suspect identified
f2dc2e86c80cabbc941a62c955523f2e4d48fd8d1ce825cfad5131dad23786f7,2012-09,Sussex Police,Sussex Police,0.257304,50.873839,On or near HAWTHYLANDS ROAD,E01021175,Wealden 015B,Investigation complete; no suspect identified
8daeb21a8e625a5b6bf0271bb5b6d82adc50f96710207e5d6d06c1fdaf98dbbb,2012-09,Sussex Police,Sussex Police,0.257304,50.873839,On or near HAWTHYLANDS ROAD,E01021175,Wealden 015B,Investigation complete; no suspect identified
ceefa308097969f317e0040e5a7000f4366007f5efda6fa51ea5185a4950d6be,2012-09,Sussex Police,Sussex Police,0.257845,50.866786,On or near BATTLE CRESCENT,E01021176,Wealden 015C,Offender given a caution
e2d0b6dc13308f9b7386f40d7bae3f4aa50c90ed221c521d4fd22337e8e0f6d7,2012-09,Sussex Police,Sussex Police,0.253082,50.869109,On or near THE CEDARS,E01021176,Wealden 015C,Investigation complete; no suspect identified
6f9a914afe5b6260e32824a90402dd6c08d83d08a0cc6bd54d939e3df32ddbff,2012-09,Sussex Police,Sussex Police,0.256717,50.864614,On or near Supermarket,E01021177,Wealden 015D,Suspect charged
d7fbba31e9a0ce727bc2d4f4a07df97c2df1c5beae4a58020318b40fad7c0fdf,2012-09,Sussex Police,Sussex Police,0.261282,50.862933,On or near VICARAGE ROAD,E01021177,Wealden 015D,Offender given a caution
a82c880ecf218288d81093a383f7a20af5d8c08e3f9cc618bb6c3f9c9ed27fae,2012-09,Sussex Police,Sussex Police,0.258650,50.861383,On or near VICTORIA ROAD,E01021177,Wealden 015D,Offender given a caution
38f7c8eb8e96a4ad1541566351b5fa4aafbbc58cd1be5e96dc0c4a4268f7a838,2012-09,Sussex Police,Sussex Police,0.256717,50.864614,On or near Supermarket,E01021177,Wealden 015D,Investigation complete; no suspect identified
a7505fb56f425100b6e40c15972e5cfdc32113f89c660f67ec967842db491ea1,2012-09,Sussex Police,Sussex Police,0.261282,50.862933,On or near VICARAGE ROAD,E01021177,Wealden 015D,Investigation complete; no suspect identified
951d507cf912592e478fb8dea20356ec168df3a250c170b3fe572cfdbd3d1272,2012-09,Sussex Police,Sussex Police,0.259411,50.863015,On or near Supermarket,E01021177,Wealden 015D,Investigation complete; no suspect identified
031429746e6e5e6061b8ca2a043b1050294944b23c0299d2f7264926d2010b4b,2012-09,Sussex Police,Sussex Police,0.260045,50.864081,On or near Supermarket,E01021177,Wealden 015D,Investigation complete; no suspect identified
bc2b80ce6ec8038dd3b6cb3ec4cab4b2c14936d7af4628b17dd47ab0cafac051,2012-09,Sussex Police,Sussex Police,0.261282,50.862933,On or near VICARAGE ROAD,E01021177,Wealden 015D,Investigation complete; no suspect identified
45131201b87075885b0d9ce57e288b104b424db52446503ac6726cc59ff6acf9,2012-09,Sussex Police,Sussex Police,0.264610,50.863273,On or near GREENACRES WAY,E01021177,Wealden 015D,Investigation complete; no suspect identified
1a3e7fd84f171d2a2b2a5cc205c47278466297bc5ce3738b9778be4ef7f6800c,2012-09,Sussex Police,Sussex Police,0.260045,50.864081,On or near Supermarket,E01021177,Wealden 015D,Investigation complete; no suspect identified
88a08d461f3fc83c6648a9a26081d3c065a08262a9391694b4b519b28d86f698,2012-09,Sussex Police,Sussex Police,0.267561,50.859942,On or near BAYHAM ROAD,E01021178,Wealden 017A,Investigation complete; no suspect identified
0294e30de3bd4060c3ab7c2311ece077c1585efc90a99c160880ac76dc38513f,2012-09,Sussex Police,Sussex Police,0.267561,50.859942,On or near BAYHAM ROAD,E01021178,Wealden 017A,Investigation complete; no suspect identified
598d5155dcadcdbe323f5d514aa832ff4d3148d9feffc91b2a235c6298569233,2012-09,Sussex Police,Sussex Police,0.270643,50.859028,On or near OBSERVATORY VIEW,E01021178,Wealden 017A,Investigation complete; no suspect identified
04d8de9dda870f24e4a3f267fae4a13a446e668639db2a9cae7e68e0d5641b9e,2012-09,Sussex Police,Sussex Police,0.269611,50.862079,On or near VEGA CLOSE,E01021179,Wealden 017B,Investigation complete; no suspect identified
b6c77e98d3b3d43e0e865b4e37660243f8795ca483e65a21b0e12f22b00ef273,2012-09,Sussex Police,Sussex Police,0.269611,50.862079,On or near VEGA CLOSE,E01021179,Wealden 017B,Investigation complete; no suspect identified
358c78b07bd3bafefbfbe43c923ee6c1b83228e7ed0961416a65b826f8db2a70,2012-09,Sussex Police,Sussex Police,0.271864,50.861927,On or near PHOENIX CLOSE,E01021179,Wealden 017B,Investigation complete; no suspect identified
4967c56c7b53da1475af948179bd5a051e62adea6444b3e2fb01ff0e73d91b77,2012-09,Sussex Police,Sussex Police,0.270986,50.863752,On or near Sports/Recreation Area,E01021179,Wealden 017B,Investigation complete; no suspect identified
15d409b849b8374cc8e208d5577d4bceafcb7981c3605985815ed5a57c64697a,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Suspect charged
15d409b849b8374cc8e208d5577d4bceafcb7981c3605985815ed5a57c64697a,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Suspect charged
6cea2bc6d380a88e3e4b0b648edd55d670419d3b64dee44fbe4156f34f672740,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Offender given penalty notice
56478c8b3f20b0d860224cbafc7cb16df7d92409e14106ebcca2c576b627950d,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Offender given penalty notice
915edd91b82adce03cd22705ebc8e747fd4428ff742fae20ec0a387d3c8eb25b,2012-09,Sussex Police,Sussex Police,0.249969,50.857009,On or near SOUTH ROAD,E01021180,Wealden 016A,Offender given a drugs possession warning
82072ea1755ee8e377943f6b8143e8447e623b78e31e73d6fafdcf92fa9c135b,2012-09,Sussex Police,Sussex Police,0.246248,50.858214,On or near CARPENTERS WAY,E01021180,Wealden 016A,Investigation complete; no suspect identified
763a8077512347f570386e801bd3475c6123d3b310eece68f7aaa2e527f4ac02,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Investigation complete; no suspect identified
e973502683a4f7f1793d5556106dc39cf6ae9a1743ace0760b0062b20dc1c5eb,2012-09,Sussex Police,Sussex Police,0.244878,50.857503,On or near COOPERS WAY,E01021180,Wealden 016A,Investigation complete; no suspect identified
90404d1c8795aa3dbf5f3e166b190c414634e2a30707553474a17c828ffee608,2012-09,Sussex Police,Sussex Police,0.240254,50.856495,On or near ARLINGTON ROAD WEST,E01021180,Wealden 016A,Investigation complete; no suspect identified
4547131923073004e767390a8a1eb1a5d40e1a3551eb65ee3d30f7fa980a2a61,2012-09,Sussex Police,Sussex Police,0.246248,50.858214,On or near CARPENTERS WAY,E01021180,Wealden 016A,Investigation complete; no suspect identified
59900dcd5a735089e644218828c7d186faaba861f44e18835277e94298be657f,2012-09,Sussex Police,Sussex Police,0.245530,50.866943,On or near ST BOSWELLS CLOSE,E01021181,Wealden 016B,Investigation complete; no suspect identified
93f5f9e867d37d5392da0a37af01dfb03036643eb6f33c10290e98dc3baab376,2012-09,Sussex Police,Sussex Police,0.243685,50.866106,On or near ST MELLION CLOSE,E01021181,Wealden 016B,Investigation complete; no suspect identified
d341bdd5f261f2793c0c6a903feab51b3644774ce44a689b90263842276d95fb,2012-09,Sussex Police,Sussex Police,0.244481,50.863447,On or near THE BELFRY,E01021181,Wealden 016B,Investigation complete; no suspect identified
4645756c58d49308f93d2171a958cf34cb2a9da5b69150177a6015e11fb82a5e,2012-09,Sussex Police,Sussex Police,0.254553,50.864547,On or near SUMMERHEATH ROAD,E01021182,Wealden 016C,Investigation complete; no suspect identified
fde76abf6e5f8016de3642e2e0e2cd58c469762929a418fe141dd0204a432aae,2012-09,Sussex Police,Sussex Police,0.252985,50.859730,On or near Petrol Station,E01021182,Wealden 016C,Investigation complete; no suspect identified
ade6fa6a9fdcfa2bf5e137bad298f0e05cb14bf97db511e5d4e08fc1958ed571,2012-09,Sussex Police,Sussex Police,0.247504,50.863370,On or near THE DIPLOCKS,E01021183,Wealden 016D,Local resolution
1bf4a821016cad1dddd721c0b998862a4c2df473c29126496f78b29e15879b3a,2012-09,Sussex Police,Sussex Police,0.246803,50.863258,On or near CHERRY SIDE,E01021183,Wealden 016D,Offender given a caution
99f8487bb0c7ad72b57655b853834a3536683f9f721a7b23bb8f0e0059e748ad,2012-09,Sussex Police,Sussex Police,0.248603,50.861092,On or near DIPLOCKS WAY,E01021183,Wealden 016D,Offender given a drugs possession warning
130d562b7fcaffb76af0792972844fdee63e9522a8b0ee59eed88ec5deaa2a15,2012-09,Sussex Police,Sussex Police,0.249130,50.863780,On or near WESTERN ROAD,E01021183,Wealden 016D,Investigation complete; no suspect identified
f1ed6db7a6a770484f9beaad41c3a21b4f1fae192ed70c39bf58b63fe81c1594,2012-09,Sussex Police,Sussex Police,0.247504,50.863370,On or near THE DIPLOCKS,E01021183,Wealden 016D,Investigation complete; no suspect identified
3e259d05b44351d90ea737be42f8ec42b263920341f419d8a01e3c40be0c46b9,2012-09,Sussex Police,Sussex Police,0.251906,50.857970,On or near SOUTH CLOSE,E01021183,Wealden 016D,Investigation complete; no suspect identified
c7a026aee0023f8a8b07011a0298352afb3daf5f876f3e27636ccb231bfad517,2012-09,Sussex Police,Sussex Police,0.255098,50.859042,On or near GORDON ROAD,E01021184,Wealden 017C,Offender given a caution
4a71a36e15c8b3f65e37791f739003f118a9769b78678142335d69271bc144ed,2012-09,Sussex Police,Sussex Police,0.254827,50.856673,On or near ERSHAM WAY,E01021184,Wealden 017C,Investigation complete; no suspect identified
4adf322cfd9ff8fc552ddb6d820a13d46527243d82da9ae7fcf7159e41610686,2012-09,Sussex Police,Sussex Police,0.255330,50.853839,On or near GILBERT WAY,E01021184,Wealden 017C,Investigation complete; no suspect identified
37053102cff37f5ef44f99bb914904d070d909fd4dcf12297ef5565005c6eaa7,2012-09,Sussex Police,Sussex Police,0.261852,50.858254,On or near ARCHERY WALK,E01021185,Wealden 017D,Investigation complete; no suspect identified
b403ed45afd2a10abe1fe5e3b1b3b49d9772d04246f025ed3cd469798c170825,2012-09,Sussex Police,Sussex Police,0.261331,50.857779,On or near NEW BARN CLOSE,E01021185,Wealden 017D,Investigation complete; no suspect identified
0b91ccff236e09ed82ebbc796ff820078e9548378041f9ea70368ec2fc51aa3f,2012-09,Sussex Police,Sussex Police,0.264177,50.856384,On or near BUTTS FIELD,E01021185,Wealden 017D,Investigation complete; no suspect identified
23a3dd35fcf13e12413e8d619f65f9d37833b575c8cc634c77cdea6f873237c7,2012-09,Sussex Police,Sussex Police,0.265574,50.857652,On or near SWAN ROAD,E01021185,Wealden 017D,Investigation complete; no suspect identified
591a99fbabee80ed8c73569d3ae3bd8b3be9fa886d3448c013465efac91015b4,2012-09,Sussex Police,Sussex Police,0.257144,50.859632,On or near LINDFIELD DRIVE,E01021185,Wealden 017D,Investigation complete; no suspect identified
983dad99b810c089ea973c6a89514ce5ae268a767807c51ea72ce9a47b681fe0,2012-09,Sussex Police,Sussex Police,0.264314,50.858620,On or near BOWLEY ROAD,E01021185,Wealden 017D,Investigation complete; no suspect identified
e7455c1f825fbc3a3028f21ea5456a8d57b02907b39f9124a9bddc77f36ed67d,2012-09,Sussex Police,Sussex Police,0.261331,50.857779,On or near NEW BARN CLOSE,E01021185,Wealden 017D,Investigation complete; no suspect identified
c64d18dd47cdcf90e4cadcea23c350c5180c95d45779b609093e9513f91ee0d1,2012-09,Sussex Police,Sussex Police,0.257144,50.859632,On or near LINDFIELD DRIVE,E01021185,Wealden 017D,Investigation complete; no suspect identified
f183e199ee4f4e34a2c3e32b9a24494e55fd07b41c36e81ccda3641238f9f3e9,2012-09,Sussex Police,Sussex Police,0.263497,50.857602,On or near PELHAM CRESCENT,E01021185,Wealden 017D,Investigation complete; no suspect identified
911e31c54f6c86a43823a3f7f4bd0fddfcebe3a4a67bc9959a88a1e8ff2e92fd,2012-09,Sussex Police,Sussex Police,0.263903,50.858350,On or near THE HAVEN,E01021185,Wealden 017D,Investigation complete; no suspect identified
0043a3ced5a0d1f94b2061b7a0ebad85650286187aa9604626dad84d7f63e267,2012-09,Sussex Police,Sussex Police,0.079893,51.093744,On or near PARROCK LANE,E01021186,Wealden 001D,Investigation complete; no suspect identified
3b0f8f5023885f345e8ffe2067ca4cba3cb533c29e5e79b9fe69dcb8973e689f,2012-09,Sussex Police,Sussex Police,0.079893,51.093744,On or near PARROCK LANE,E01021186,Wealden 001D,Investigation complete; no suspect identified
