Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8cb402aeee5de08abf8230652df99b63dcd91145b333e095150c2685077b88ab,2013-11,Dorset Police,Dorset Police,-1.903317,50.723461,On or near Supermarket,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
920df2aaba2ec7aa9baaec2b7c007b13d3580fddd4b4266e35ae4bdca22e3138,2013-11,Dorset Police,Dorset Police,-1.991502,50.735137,On or near Shopping Area,E01015450,Poole 012D,Investigation complete; no suspect identified
da1e1a9b210a9170ccbde02ee56d9ab780bcec40b49edd314ca0cf4acb0d1d78,2013-11,Dorset Police,Dorset Police,-1.885191,50.720190,On or near THE TRIANGLE,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
8dcf1e0d58d5f749102821d4f4bc119e927501927f102431c9aae42ff208dfc1,2013-11,Dorset Police,Dorset Police,-1.980074,50.718428,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
9fc16794f1e9a3c0aadbaad02868aeda940d7005d75fc1af19e3f984288804cb,2013-11,Dorset Police,Dorset Police,-1.963504,50.751202,On or near PUDDLETOWN CRESCENT,E01015415,Poole 004D,Investigation complete; no suspect identified
b522821e2ee4233badfaebfc353551b1dab6bac2e5792ef404ec605d13adcd79,2013-11,Dorset Police,Dorset Police,-1.968952,50.742993,On or near NICHOLSON CLOSE,E01015407,Poole 005A,Investigation complete; no suspect identified
ce5ea513db424ea78d78a3adc2209a54d6b891b6af566f215dbeab90c8b02880,2013-11,Dorset Police,Dorset Police,-1.983064,50.715586,On or near GLOBE LANE,E01032660,Poole 015G,Investigation complete; no suspect identified
b19d41db1a0abf484b3ad6db4158ca925dad4e2084cfa38ec3562cee3e798c57,2013-11,Dorset Police,Dorset Police,-1.793451,50.727266,On or near DANESBURY AVENUE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
fbd0ee643593c82e1c6b0f7d8073b71b9a3789cf938381ff918432914ec471f5,2013-11,Dorset Police,Dorset Police,-1.865338,50.722659,On or near Supermarket,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
bdd9fb849f8f7c0d50812df967c94286001b00b5601dc3b21c1f26edcfb8acbc,2013-11,Dorset Police,Dorset Police,-1.961715,50.736498,On or near ROSE CRESCENT,E01015447,Poole 011B,Investigation complete; no suspect identified
8ba5cfcd17d61b4b2d5a6600bad41ab777f5075a4574dfc06d41cf21f6aac946,2013-11,Dorset Police,Dorset Police,-1.943370,50.731725,On or near COTTAGE GARDENS,E01015441,Poole 008C,Investigation complete; no suspect identified
5122ff1521bfc236d9a4ebb6da3da5874a81722d1825064cd3ac54a01067a93e,2013-11,Dorset Police,Dorset Police,-1.817645,50.735724,On or near HAMBLEDON ROAD,E01015314,Bournemouth 011A,Investigation complete; no suspect identified
e3861c1789eef92d1608604be53a9a5aa2baef21336e902cc08b949324788553,2013-11,Dorset Police,Dorset Police,-1.905043,50.724236,On or near PRINCESS ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
378f09c366b2548993f46d6df3a0f6c02ea625c42a5358b7a26ad20bc8bc2404,2013-11,Dorset Police,Dorset Police,-1.922384,50.741245,On or near GUSSAGE ROAD,E01015382,Poole 007C,Investigation complete; no suspect identified
d42da4d5c0a86f73e640db6028c6df393682ebefa769c7d1608bf1cd45f059f9,2013-11,Dorset Police,Dorset Police,-1.981677,50.749659,On or near TERENCE AVENUE,E01015414,Poole 004C,Investigation complete; no suspect identified
aa57fd0c82919d1cdb53cff658f5b347ffeacd18761272075ca5d11912c61889,2013-11,Dorset Police,Dorset Police,-1.838747,50.727005,On or near Shopping Area,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
7b57a7ed4b4765c13402ffbebc4c43ec3cce31601021bae0245948ac885a616d,2013-11,Dorset Police,Dorset Police,-1.938850,50.753754,On or near BELBEN ROAD,E01015379,Poole 002A,Investigation complete; no suspect identified
126f23397d1a328893a7b97df25f356aa02ee40d48d7a25e8f7199b1e8f7d697,2013-11,Dorset Police,Dorset Police,-1.904267,50.723012,On or near SEAMOOR LANE,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
c89e9cfc4e2bcf74209b3b122f9218c805e4ac5ccf51654cfb880928c83c91f8,2013-11,Dorset Police,Dorset Police,-1.911902,50.753764,On or near LYDFORD GARDENS,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
8cfae23859e6bd46cf7d8b2fb278037f6b5aea1c0fc34d71f0512a6a59556a8e,2013-11,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
8b60bf8f3f5346fdcad385b919e428171ec657808560b775424eea5716867470,2013-11,Dorset Police,Dorset Police,-1.879460,50.717882,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
941b1c7ac18ba33083bb47c9ab294419926a09f4893c86dbd8d93a5c911583e6,2013-11,Dorset Police,Dorset Police,-1.877833,50.717017,On or near EXETER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
100dc27b39c67ff69b894a6f8d43b2de77980fee544584a73aea5d3b15a94ed0,2013-11,Dorset Police,Dorset Police,-1.872087,50.725706,On or near DEAN PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
fa87d5bb815e18b3a40a45c4d33ac4df73f8afd0a97df3f1fa1bb6af06eaccc8,2013-11,Dorset Police,Dorset Police,-1.890160,50.751777,On or near Supermarket,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
e3a57225ec174e9cac875f5e5fc5949494dfbe85afaadc859412fb72f2ea9956,2013-11,Dorset Police,Dorset Police,-1.881513,50.718261,On or near CRANBORNE ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
dd6dfc8dc28d0491493bcaa5e3472a91b78c90aee43b1a83d0ade021a662e721,2013-11,Dorset Police,Dorset Police,-1.865580,50.722228,On or near Further/Higher Educational Building,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
81cd751e178c4bc34a19bf429d1148067bf8f9587c1f34a02aa59983f355d6a1,2013-11,Dorset Police,Dorset Police,-1.862325,50.721190,On or near WESTON DRIVE,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
4831f6f5d9c68116c357ea65a28591a820ecd0c062f4c6ae8106208492a3dc22,2013-11,Dorset Police,Dorset Police,-1.985557,50.715272,On or near HILL STREET,E01032659,Poole 015F,Investigation complete; no suspect identified
d4b3eff7a245ecd525909e0a799eb804582f4d3dceefa1adf193636d422352db,2013-11,Dorset Police,Dorset Police,-1.900961,50.759070,On or near Petrol Station,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
01e406f6ddd7f1985a3e8fdbcc1793974edd3fc69795628435552b7f50051766,2013-11,Dorset Police,Dorset Police,-1.898818,50.773124,On or near Sports/Recreation Area,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
5b3ed4ab6a30018b06d6c11114c45200011c1104f45ba904bf2d23569207ac46,2013-11,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
cb6e6ca6231ad5b278c58d8591f3da085374a2ed4b329a0eac83136f68529272,2013-11,Dorset Police,Dorset Police,-1.887813,50.743636,On or near GLENMOOR ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
9752ae0b3758fe9f101b3b864aac17c61d6047f987002105f6d333d64aefdf6c,2013-11,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
f0b027707f4b209334a78cd8aa6b14e673947fd7ee58293afec6cfa827d6b514,2013-11,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
4d22a0db4b415334f2ed530fb7ff89ccaae59aefefd3548c682de244ac9a9ab9,2013-11,Dorset Police,Dorset Police,-1.973117,50.721978,On or near Hospital,E01015468,Poole 015D,Investigation complete; no suspect identified
99a47d45259d1330eaaf83d5cae75a1167504224566cd24c4f33a9599b2a774c,2013-11,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
a674b9c026f8131ddd6aa988637714ee066097f447232bbc437427eea2c0b438,2013-11,Dorset Police,Dorset Police,-1.874138,50.721824,On or near FIR VALE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
d4448e4bbca3e9d79bdcd8471036d5d472c41afdc5366f59d64f8f331a825282,2013-11,Dorset Police,Dorset Police,-1.876634,50.720496,On or near Shopping Area,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
54086feb29f5d636f6de16e0d654c338498a4095c7903568a5a677efb4fcc9cb,2013-11,Dorset Police,Dorset Police,-1.880017,50.744042,On or near MAPLE ROAD,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
f08bb84653fc6e1882fc2e956b40551a5221def759e58ee5bafe4fbd2fc60d18,2013-11,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
910ad27b858c98446c00c79bab1f9a967595e1113ba4936498f7cfb114a22aef,2013-11,Dorset Police,Dorset Police,-1.821874,50.730443,On or near STOURVALE PLACE,E01015276,Bournemouth 016D,Investigation complete; no suspect identified
6a1d3bbe58eeed9e640b8c55b4c95fedfed3e49e2c955766f726ad693e879af1,2013-11,Dorset Police,Dorset Police,-1.871884,50.737810,On or near ST LUKE'S ROAD,E01015376,Bournemouth 013D,Investigation complete; no suspect identified
730d93cadda3efc0efe775d282deb73a2296666f57880127dc042ce64152d8de,2013-11,Dorset Police,Dorset Police,-1.803130,50.723362,On or near NEWSTEAD ROAD,E01015297,Bournemouth 018B,Investigation complete; no suspect identified
921ac40858e267364f77f79212374cc08462aeed81e22e6613a5f81221139db5,2013-11,Dorset Police,Dorset Police,-1.818594,50.732272,On or near HILLBROW ROAD,E01015318,Bournemouth 011C,Investigation complete; no suspect identified
3900c4d22a555644b17d58ac554412c188fab2830dc12225d2e36e41f3516fd9,2013-11,Dorset Police,Dorset Police,-1.925799,50.768441,On or near RUNNYMEDE AVENUE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
5009205fc3bc6941d613b4bf8eae6cf97ea25461302213d2c7cfd0e548c9b803,2013-11,Dorset Police,Dorset Police,-1.777692,50.719108,On or near Parking Area,E01015295,Bournemouth 020A,Investigation complete; no suspect identified
cdabaa86f555194a99dacba3097c04ae70373ddfc9718a8c0e0efd73dd1a2567,2013-11,Dorset Police,Dorset Police,-1.846167,50.723769,On or near WHARNCLIFFE ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
7061ac932fdfdd8e0a4c517678510abc7151bcd9d69f25f08eb4b9121e1eeccd,2013-11,Dorset Police,Dorset Police,-1.839520,50.753741,On or near YEOMANS WAY,E01015341,Bournemouth 008D,Investigation complete; no suspect identified
52b267fab3ce484bc2e2d71a5c4bc1d90181e7633512f4bdc67bd3136023c0f6,2013-11,Dorset Police,Dorset Police,-1.983279,50.749075,On or near Petrol Station,E01015416,Poole 004E,Investigation complete; no suspect identified
3f5c483fcb2f01937cf18c11dc946d9014702a9e088ab2bb9a709d62ccb092e3,2013-11,Dorset Police,Dorset Police,-1.915431,50.753749,On or near TURBARY PARK AVENUE,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
9b6ae66b05641fa73e0dbe67822228dcffe0c9da3c8c05fd8d6be1433ac7c823,2013-11,Dorset Police,Dorset Police,-1.829803,50.728161,On or near ST JAMES'S SQUARE,E01015275,Bournemouth 016C,Investigation complete; no suspect identified
a34f0f32c4f2c40d59ad29beb38b66b6db705c983a5692099726dec4d3c052de,2013-11,Dorset Police,Dorset Police,-1.791641,50.720186,On or near WARREN EDGE CLOSE,E01015296,Bournemouth 020B,Investigation complete; no suspect identified
2515c4de7cd9ba88a11e421b5f19d232a428c8f5213789161d2e37227e2a8790,2013-11,Dorset Police,Dorset Police,-1.977637,50.750747,On or near CLAYFORD CLOSE,E01015416,Poole 004E,Investigation complete; no suspect identified
b09c84bd4079d7c2b7873a2888673970f133f176b018d3efd78295e2960ee719,2013-11,Dorset Police,Dorset Police,-1.903062,50.757921,On or near MOORSIDE CLOSE,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
c4612f3f51304d2726d1e1547005d55a412658e66b5cb4e3b78b6b8426e7d48d,2013-11,Dorset Police,Dorset Police,-1.913370,50.749395,On or near WALLISCOTT ROAD,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
29726b4a02181f4f07607f7a91bd57b045093ab3473521960e97e7239f7e620e,2013-11,Dorset Police,Dorset Police,-1.897239,50.769040,On or near RODWELL CLOSE,E01015306,Bournemouth 001D,Investigation complete; no suspect identified
c8882aa2e0652654eb7890e3fd825dcc333fc02b1597a138feb93375ade818fe,2013-11,Dorset Police,Dorset Police,-1.874330,50.739944,On or near TRAFALGAR ROAD,E01015375,Bournemouth 009D,Investigation complete; no suspect identified
c63f4b86cb7a6a559f6c444f86349eb0a13f99d0df5ccbe4879f90632b14da80,2013-11,Dorset Police,Dorset Police,-1.876707,50.736017,On or near IDDESLEIGH ROAD,E01015346,Bournemouth 012B,Investigation complete; no suspect identified
28f8131f6971bf32bd564a694ee632bc6be917f5eae6624e3dd1eccaca004b97,2013-11,Dorset Police,Dorset Police,-2.462835,50.595675,On or near PARR WAY,E01020585,Weymouth and Portland 006C,Suspect charged
f2aaf8f5ee8bbad64830c54fdd425b10dbb0ac0566d850c1f0c1eec5fbb1585b,2013-11,Dorset Police,Dorset Police,-1.917138,50.758831,On or near MANDALE ROAD,E01015307,Bournemouth 005A,Suspect charged
b0a2dabb7f89020b454e63227b4850de70b549111f97b99c937fbd5297a53c5f,2013-11,Dorset Police,Dorset Police,-1.847380,50.729840,On or near ST CLEMENT'S ROAD,E01015281,Bournemouth 019D,Suspect charged
210c08607783c85f28d7b2d234940480e880a338b2111a10ea8167a2c041b77a,2013-11,Dorset Police,Dorset Police,-1.878678,50.740803,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
210c08607783c85f28d7b2d234940480e880a338b2111a10ea8167a2c041b77a,2013-11,Dorset Police,Dorset Police,-1.878678,50.740803,On or near Supermarket,E01015375,Bournemouth 009D,Suspect charged
8b6f42128ce011d72a2b29f2c6eeb6e2a55baa56f4b36ca75c8d38c1ecc764c6,2013-11,Dorset Police,Dorset Police,-1.876643,50.733364,On or near RUSHTON CRESCENT,E01015345,Bournemouth 013C,Suspect charged
e4891cfd610957e8fa5c7ec107749ef1f67e40d33e37ab3169498194f218504e,2013-11,Dorset Police,Dorset Police,-2.438488,50.715293,On or near HIGH WEST STREET,E01032644,West Dorset 009H,Suspect charged
c936ac2e14f1e13411154eb1e8a7660cf6231f2210dd3a7618fb317be7b2846a,2013-11,Dorset Police,Dorset Police,-2.455598,50.608554,On or near ST NICHOLAS STREET,E01020554,Weymouth and Portland 004B,Suspect charged
6e33022269614e12c7dc181c3f7b27cdd90535ebb8afad2efb51b6b783776530,2013-11,Dorset Police,Dorset Police,-2.160712,50.859861,On or near EDWARD STREET,E01020439,North Dorset 007E,Suspect charged
603ad4c218fabcba1762ea1aee93153a6eca73af0a383be3d0e52be84bf35547,2013-11,Dorset Police,Dorset Police,-1.797533,50.746527,On or near SYDNEY ROAD,E01020353,Christchurch 002C,Suspect charged
603ad4c218fabcba1762ea1aee93153a6eca73af0a383be3d0e52be84bf35547,2013-11,Dorset Police,Dorset Police,-1.797533,50.746527,On or near SYDNEY ROAD,E01020353,Christchurch 002C,Suspect charged
03e6ec7a0568a1f8a752ccc1e664bd982874ef5a5d9534ce167570e9acae4998,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
288edab9992f15c9387e864f4fd0c3b4dc5638f1501992af4b9c6be79bedc390,2013-11,Dorset Police,Dorset Police,-1.969585,50.728542,On or near HARBOUR HILL ROAD,E01015445,Poole 012A,Investigation complete; no suspect identified
40b899d4cc4b5a406283a53c143b0562ec3a90934acb95e4d7d6895aa0e2b60e,2013-11,Dorset Police,Dorset Police,-1.985359,50.713078,On or near OLD ORCHARD,E01032662,Poole 015I,Investigation complete; no suspect identified
c4bcf5a819e140a607745aa529137d80f67bdc2125eb6eec1bed540fc271e63b,2013-11,Dorset Police,Dorset Police,-1.868775,50.724615,On or near Parking Area,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
22431352e16de09185d288a3310bd1f28c6eaadec5a79d547ccc949d47a2bc00,2013-11,Dorset Police,Dorset Police,-1.850455,50.725195,On or near KNOLE GARDENS,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
90e8e300f14e83d3ae4ba6ab4bf08b0cff18f7ee914ab13899d4d5d2c9d90cf8,2013-11,Dorset Police,Dorset Police,-1.886779,50.719867,On or near Parking Area,E01033285,Bournemouth 017G,Investigation complete; no suspect identified
d1e597818ea5a699b507c7cac431fc0b0fb1b80a9654d4bf08f3c346340c068f,2013-11,Dorset Police,Dorset Police,-1.849181,50.720310,On or near Parking Area,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
b68204540c139bdbeefb2aa2da7c95b2ad0f70225be2fbb52de931d061387a6b,2013-11,Dorset Police,Dorset Police,-2.023932,50.724092,On or near FITZWORTH AVENUE,E01015427,Poole 014A,Investigation complete; no suspect identified
c4907ee5f9beaa5f9eea1b9fff8e5821ebd2929f1de0818d386f0c2a03ea5efc,2013-11,Dorset Police,Dorset Police,-1.820902,50.743732,On or near TAN HOWSE CLOSE,E01015319,Bournemouth 011D,Investigation complete; no suspect identified
1379866f1ed2f33f9e73638e38a68bae3cdc5b35a7d16bf3ad5ebc0bd0cf7bb7,2013-11,Dorset Police,Dorset Police,-1.864430,50.742703,On or near ACLAND ROAD,E01015373,Bournemouth 010D,Investigation complete; no suspect identified
7a3bfe5bde6ed70d50459b57d35109d5f3889c7b17d2500401318b0c99463013,2013-11,Dorset Police,Dorset Police,-1.890928,50.720438,On or near POOLE ROAD,E01015368,Bournemouth 024B,Investigation complete; no suspect identified
6c6a03987b871cd77a9da28969018d786edc3c82652f1da9817cdc8ea9dd30f6,2013-11,Dorset Police,Dorset Police,-1.814029,50.725808,On or near SOUTHBOURNE LANE EAST,E01015365,Bournemouth 018D,Investigation complete; no suspect identified
542f3e89223d764737a54492d0d4dd86c6a9911d2339766efde0278b9b307da0,2013-11,Dorset Police,Dorset Police,-1.937260,50.766334,On or near MONKS WAY,E01015435,Poole 002B,Investigation complete; no suspect identified
b64f3cd9f7b8250423acc27c890d6137b4c0dfe6d4eaddc8c0d15a9b1d354026,2013-11,Dorset Police,Dorset Police,-1.837100,50.723909,On or near WATKIN ROAD,E01015280,Bournemouth 019C,Investigation complete; no suspect identified
f8ec49c7455dff6603674f0247b45068767cf2f330059cc494348d3c7b39f0a1,2013-11,Dorset Police,Dorset Police,-1.961881,50.724700,On or near Further/Higher Educational Building,E01015456,Poole 011D,Investigation complete; no suspect identified
ed9f9afdcb951b33c22c281f67b5ec34818da2443c462fb21e2ac80072ef2727,2013-11,Dorset Police,Dorset Police,-1.813461,50.729701,On or near HERBERTON ROAD,E01015363,Bournemouth 014E,Investigation complete; no suspect identified
09a6dc47cfe1d5a71c11f2da27209c5c87c031b2951356a225abb38b9edb450e,2013-11,Dorset Police,Dorset Police,-1.979420,50.757123,On or near LODERS CLOSE,E01015412,Poole 004A,Investigation complete; no suspect identified
206c6b640b7b90488d2b402a9b53ef021c9ed992288ce3906b78b50953582ad5,2013-11,Dorset Police,Dorset Police,-1.884033,50.735944,On or near NAIRN ROAD,E01015348,Bournemouth 012C,Investigation complete; no suspect identified
62912ed0c2ee0499453e57431a2148b79a645b6cc553a0afa0f06bcd7e49b629,2013-11,Dorset Police,Dorset Police,-1.999976,50.712009,On or near BROOMHILL WAY,E01015423,Poole 016A,Investigation complete; no suspect identified
c429e971f1305de40431940416dc40c89c59f660f82dff496f7c197e7f57fe6e,2013-11,Dorset Police,Dorset Police,-1.871439,50.719240,On or near BATH ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
643c751f3613b220aa009dd84813b94b39d4b695dc67b334648916254729bb8d,2013-11,Dorset Police,Dorset Police,-1.909055,50.759607,On or near HANLON CLOSE,E01015313,Bournemouth 005D,Investigation complete; no suspect identified
0d5e358861797bc8f13b3cb0356fbd859a4de553dfde276109d22b7ec7f48105,2013-11,Dorset Police,Dorset Police,-1.899550,50.769096,On or near Supermarket,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
1cf1a56abebf1bf0a7f46a7f51ed73f2f67909e5d269fb6817b476dfa2f8fdd9,2013-11,Dorset Police,Dorset Police,-1.885776,50.718517,On or near SOUTH VIEW PLACE,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
4f3793b2bc96dc13e62d8e196027fd83f8557b7f8e46432524c7df91c8cee27e,2013-11,Dorset Police,Dorset Police,-1.907928,50.770308,On or near BERRANS AVENUE,E01015302,Bournemouth 002A,Investigation complete; no suspect identified
47ae0b1e949367c41074b7153103169a2b7f40af44a93cdc05aebe5fc737f566,2013-11,Dorset Police,Dorset Police,-1.853930,50.737609,On or near RICHMOND PARK CRESCENT,E01015329,Bournemouth 015E,Investigation complete; no suspect identified
cc8fe8c5cda21c54daee39e92976afdc342c8cdeeaedc76b928fff43d393c9d1,2013-11,Dorset Police,Dorset Police,-1.888640,50.741407,On or near TALBOT ROAD,E01015348,Bournemouth 012C,Investigation complete; no suspect identified
b918ec1475b8cdd56758c656766bfaa56889a72e1d04b3bcb7e232835ac1c121,2013-11,Dorset Police,Dorset Police,-1.974855,50.756879,On or near STEEPLE CLOSE,E01015412,Poole 004A,Investigation complete; no suspect identified
4e3568a5961fb46e33511acaeaa03900e3511ef9aed42a093720d42ae375727e,2013-11,Dorset Police,Dorset Police,-1.890160,50.751777,On or near Supermarket,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
baf10f2d4d853dfa945c9af3f65e44f6172380ca188b09d13aec318065934a13,2013-11,Dorset Police,Dorset Police,-1.941006,50.730348,On or near PEEL CLOSE,E01015441,Poole 008C,Investigation complete; no suspect identified
e4e44d0510c885c84c9731b5b02f786d0fa1ca4690d0c8501ea0d4d38bc8f9b0,2013-11,Dorset Police,Dorset Police,-1.921277,50.750740,On or near IVAMY PLACE,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
6b48c775899048c6696e559bf21b846f05973e25159d19e99944168793d62e88,2013-11,Dorset Police,Dorset Police,-1.878773,50.720786,On or near POST OFFICE ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
f9c83c79c81cfe59f406cd10f00aefbb0bd009ac26d083bb40054fff5a554026,2013-11,Dorset Police,Dorset Police,-2.024536,50.713948,On or near Parking Area,E01015428,Poole 014B,Investigation complete; no suspect identified
b7c0adc1ab56d93a01f18ed851febf2fba5f64de3e895b6ec5baae22f75b2fa5,2013-11,Dorset Police,Dorset Police,-1.930138,50.720819,On or near STEVENSON CRESCENT,E01015464,Poole 013F,Investigation complete; no suspect identified
5c1b7c7467f04be23f7e0cd527399be0ba17321e5ba2e7c304de96264b9fe0ac,2013-11,Dorset Police,Dorset Police,-1.961733,50.749565,On or near HERSTONE CLOSE,E01015409,Poole 005C,Investigation complete; no suspect identified
9db46cb424ca8ed55b2f51ea6dac7b8e36d1af7478e76236197eb73f0a44264c,2013-11,Dorset Police,Dorset Police,-1.791573,50.729008,On or near RIVERSIDE LANE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
28c85895eccecc667c4a9eee8c81166f432eb07e7a11937015e2dc01b633459a,2013-11,Dorset Police,Dorset Police,-1.945744,50.712455,On or near BLAKEDENE ROAD,E01015459,Poole 017E,Investigation complete; no suspect identified
ce3e278b8cedadc42190bfc88755f2ab6264bc390054a5b7c558cceedeec0e22,2013-11,Dorset Police,Dorset Police,-1.890408,50.754942,On or near BARNES ROAD,E01015337,Bournemouth 003E,Investigation complete; no suspect identified
37d9ae3904b4327f0aefc2a3b99f2acf166eed47a43140dd05f2f5b45c8acf57,2013-11,Dorset Police,Dorset Police,-1.878440,50.718033,On or near EXETER PARK ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
490152ee2fa322f59de7f1b17ad967adcbf28484a04052dd3150fe017f7a60d7,2013-11,Dorset Police,Dorset Police,-1.922217,50.747944,On or near KEYES CLOSE,E01015381,Poole 007B,Investigation complete; no suspect identified
9df030cecdfdedd0001bdfb432f127013a5c20c394481a7e8be1c4d719b0ab46,2013-11,Dorset Police,Dorset Police,-1.858627,50.735412,On or near ORCHESTON ROAD,E01015331,Bournemouth 013B,Investigation complete; no suspect identified
8a2f9216039efa1544a5c783064b98a5232b59631383baf7cfa8a9329e3efa17,2013-11,Dorset Police,Dorset Police,-1.945733,50.722490,On or near OSBORNE ROAD,E01015453,Poole 017B,Investigation complete; no suspect identified
2ce64a9bd69e8aad115ef5079ade9075720d158954212b6defd523013c8ed9ca,2013-11,Dorset Police,Dorset Police,-1.978895,50.724866,On or near ST MARGARET'S ROAD,E01015465,Poole 015A,Investigation complete; no suspect identified
cfb72737fee8941318fe5ab0aba5c4ad5ab4a3aa648194c8a81616158bd96abb,2013-11,Dorset Police,Dorset Police,-1.938004,50.739744,On or near GOOD ROAD,E01015444,Poole 008F,Investigation complete; no suspect identified
4c6c21d7c1214f0c2b255304fbf1270a8104d7981e68324a5f8c4378bb309ccf,2013-11,Dorset Police,Dorset Police,-1.852151,50.726447,On or near VALE ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
6ae4903d587d8f2cfb45f0b8a061946a85693476fd3d88b65951aca3277f8711,2013-11,Dorset Police,Dorset Police,-1.902625,50.756509,On or near NORCLIFFE CLOSE,E01015310,Bournemouth 007A,Investigation complete; no suspect identified
2c700abe3eaf97048e741317e9809cfda1e780f378c4f92496d9817d7fcb0f1f,2013-11,Dorset Police,Dorset Police,-1.822801,50.728906,On or near NORWOOD PLACE,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
4e14e7acbe7f6b696cfa964d29e60aa95ff3627ca02e785f207aab6588ee9885,2013-11,Dorset Police,Dorset Police,-1.945744,50.712455,On or near BLAKEDENE ROAD,E01015459,Poole 017E,Investigation complete; no suspect identified
84bf780b14a49d8ecd1ac46b47f28d6510ef90e5f1a2cbef92f85024b2b88caf,2013-11,Dorset Police,Dorset Police,-1.919460,50.735704,On or near ALDER ROAD,E01015394,Poole 010E,Investigation complete; no suspect identified
38ac0e70d5f94df16706df45a05b574bdbc22c1a0d230b977ab105916118f5bb,2013-11,Dorset Police,Dorset Police,-1.937385,50.768052,On or near VISCOUNT CLOSE,E01015435,Poole 002B,Investigation complete; no suspect identified
cc0c4d3434c76e639edfbd618b21e1ddcf121676bf59e4ca0f26ef6d054194a7,2013-11,Dorset Police,Dorset Police,-1.872862,50.722173,On or near Nightclub,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
733da72f89100e7c49accb7ef85f66a41f3fcdc46c3e86b34b5e10701e860709,2013-11,Dorset Police,Dorset Police,-1.906500,50.747169,On or near ALTON ROAD,E01015355,Bournemouth 007C,Investigation complete; no suspect identified
bae77df9c7d64fa02927aeac8a2e239e0a2b7afc272244f88e42e68d66ebc785,2013-11,Dorset Police,Dorset Police,-1.869187,50.734489,On or near CHARMINSTER ROAD,E01015326,Bournemouth 013A,Investigation complete; no suspect identified
746aab8ffba2abab03a54132eb48b7eaa63600427e233b5440627b4d1af773a3,2013-11,Dorset Police,Dorset Police,-1.879961,50.754572,On or near ASHTON ROAD,E01015323,Bournemouth 006B,Investigation complete; no suspect identified
