Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
9dcec0a8771230ed3892ac2ba00a1f8dbe9f3d4af594faf820e752b06a0ab7ad,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Offender given a caution
31587dcd0ebc4f67f66f654922d30920512d6721de132755b02373e797a22fa3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Suspect charged
6dcd51c1ec3aba47d6a37d27329095598aced5c9897d695a9c2c847d9f17ebf3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.167277,51.922482,On or near BIRDWING WALK,E01023789,Stevenage 001C,Suspect charged
4f77f820d96a84d3658071f32a51e71f71d1088f4a89c32a5338ae6cd27db154,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.633941,51.767605,On or near CHESHAM ROAD,E01023422,Dacorum 004C,Suspect charged
593074231f0b53a9dc9ccf27b60f3be4550350865773e44e3180b8e574136902,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.474624,51.748777,On or near Parking Area,E01023398,Dacorum 015D,Suspect charged
56917597188358f99285ba17e4f1d6e218622c4981a65a69247b6acd46d4e6a9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205454,51.794324,On or near BY THE MOUNT,E01023954,Welwyn Hatfield 007A,Suspect charged
df79b840bffeeb4e5fcf4c74090ead041ccd77595c010c9ea07a438ad2460d25,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.212310,51.913859,On or near ORCHARD ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
b6188b7573bb0253ae5ae2b6888f6aa3d3a24b7c4e8082343928e3aaa02f9678,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.183031,51.785751,On or near HOWLANDS,E01023946,Welwyn Hatfield 008D,Suspect charged
eb8ed0a77e7ab559a2eb441aa723a8fb4650c1803d251af8cc3134916751956e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.293030,51.959989,On or near SEEBOHM CLOSE,E01023613,North Hertfordshire 012C,Investigation complete; no suspect identified
97a1a992455df0332c8c5bd36bff84f4c4301827869f9c76317c6454cdb128d5,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.436788,51.692881,On or near Pedestrian Subway,E01023831,Three Rivers 003C,Suspect charged
019cb0678de6cd330b3856ad2c2d4fdcd8d6cc71eddb467c618986cff16939ec,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473364,51.744912,On or near TWO WATERS ROAD,E01023388,Dacorum 019C,Offender given a caution
ead1f0672fddf180878dea555a0b60f18b5901be14ca66dee738a345ec5e97fd,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.437409,51.777727,On or near NORTHAW CLOSE,E01023437,Dacorum 005D,Investigation complete; no suspect identified
ddfee6a21161049581d4692f93af7f7534a479ef125fd9beba118bb3c281575b,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Suspect charged
c742310c2cc916003a89161220714cd9fecfd4825a3a6dcc0340844883f385a7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278577,51.948206,On or near HIGH STREET,E01023616,North Hertfordshire 012F,Suspect charged
2c7d570eb1d2260f068a76d6ef4cd591e3ceb0da7a5b264fee9bff2207c7fb95,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Suspect charged
697c32c0506e1a07a25cf86af22f0e1d8200392a7ebcb48b9449d0a623a032ae,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Suspect charged
6cb4cb2c3c9498deefa16be2ccac6aa88a35c36eac346a697ca2ab7ac621e17f,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.456826,51.626506,On or near LONDON ROAD,E01023849,Three Rivers 011D,Investigation complete; no suspect identified
a8cdcc37cf1b1d369c428360248201aa5768cbef320566428a2481287c371fb7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.438974,51.759665,On or near MAYLANDS AVENUE,E01023345,Dacorum 013A,Offender given a drugs possession warning
c42a8fb6a63227ba9a9f7408ff99289ae7fec0a35934d92dc8a1119d190ebeb3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241763,51.764551,On or near Bus/Coach Station,E01033308,Welwyn Hatfield 010E,Investigation complete; no suspect identified
a62e38473308d4f4deee593c445e170c81644a2496e8e8b38de1af66782598ab,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.147955,51.813873,On or near Petrol Station,E01023501,East Hertfordshire 011C,Offender given a drugs possession warning
d1b5c23bcab379ddefb8ac83abbe7474431d0a947697c9fe1ea9f1dd58843c19,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387679,51.651411,On or near Supermarket,E01023860,Watford 009B,Suspect charged
436ecf3237a90fb0d4064aae147d182625c67875635b8c9e61ebd71e4fd30638,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200114,51.970124,On or near RUNDELLS,E01023641,North Hertfordshire 009C,Suspect charged
02957eafea5c9d4fcec9649fc8c0ae3b442f98c726be267ec0197539bb05cd85,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.234354,51.973088,On or near SPRING ROAD,E01023644,North Hertfordshire 008A,Investigation complete; no suspect identified
fb8375ca3c38490fdabb5e84830e2e0a7ecc74252b7d3be86438c202b2251f6e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.459527,51.747995,On or near SHERBOURNE CLOSE,E01023387,Dacorum 019B,Suspect charged
83ab30d5efc6e7f483829435cfbcbe0a47283027757ccc6c347453856d0784e4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279041,51.949004,On or near BRAND STREET,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
1d37f8045c94bb0cc73872ef3301dcf72877444c061f434d92fc121d5c3685d2,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.404010,51.672891,On or near JUBILEE ROAD,E01023856,Watford 006B,Investigation complete; no suspect identified
5fd140c030ee8771a21ac3823f33c0b69abaa19fdf5886e4cc2c95a30d56425d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.445716,51.741825,On or near WINCHDELLS,E01023358,Dacorum 020B,Offender given a drugs possession warning
788d92a7f227055f57c34a0ebd5111a834c7a4d7d9dfbd163361236662099ccb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237901,51.770329,On or near Sports/Recreation Area,E01033308,Welwyn Hatfield 010E,Offender given a drugs possession warning
ab510de257d8afebdd23eb4e44e70011b59c6c1d65c0aa52533c3ca6edff9374,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.107556,51.801574,On or near NORWOOD CLOSE,E01023488,East Hertfordshire 015B,Suspect charged
fe6282e9a3c15f251145303828e329bfddba4e6078236540113956973ad7e92b,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336097,51.754882,On or near ST PETER'S STREET,E01023676,St Albans 011D,Suspect charged
6ade9af65c53f08929d6342bf5656232f7a982de0e9835644e5dc54a74042751,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.099948,51.802098,On or near HAWTHORN CLOSE,E01023487,East Hertfordshire 015A,Suspect charged
ed261c4d35349a81de6e622683051fa4c0a29c6cad8b6aa6be6d7bbaf6644c31,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.452046,51.711705,On or near YORK CLOSE,E01023408,Dacorum 022C,Offender given a drugs possession warning
8c95e5781fff622556a928793e382c487e4bcac52951e698e307ad8913350487,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
7cc083d34cc95d459955064955ec009b61d4ffa7fb96b202df33021a18051f89,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.042025,51.816012,On or near PAGE HILL,E01023515,East Hertfordshire 013C,Suspect charged
78116cba06608b474d0ac19cc34f1be3fa96ab7513601b59f12d1b08b9fc3a3e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168950,51.892457,On or near Supermarket,E01023793,Stevenage 010C,Local resolution
93cd1a923bb8bb48e5a5c2a92e530688c55364f47dd637dd3f4801c97698a3ec,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.144881,51.864314,On or near WOODHALL GROVE,E01023455,East Hertfordshire 003D,Offender given a caution
31c52d5eea1a64e9adce357b67d53390b3b45efa8ac1e1ea3d144ab677f70811,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.565200,51.760411,On or near Police Station,E01023365,Dacorum 014A,Suspect charged
4521014670fdbbc566ff1bb557ebab1e019d2da5461b3150abefad66169b1c00,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.564127,51.760452,On or near Shopping Area,E01023361,Dacorum 009A,Suspect charged
aa6c96b2a9e1cb0876b05ff48a7ec5ce59a8aa29474dc97d8eb81435af668794,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.565200,51.760411,On or near Police Station,E01023365,Dacorum 014A,Suspect charged
a3bd3c5325b29a9db66ff670023819ecd8a1fc1e6d034722d279e3f3d91011f6,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227296,51.762068,On or near QUEENSWAY,E01023920,Welwyn Hatfield 012A,Suspect charged
6a5fcf495be54995fabb550b38d15eb463eb18e6ca26a763d5e7e2b6cb6d7c85,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.237490,51.988151,On or near KITE WAY,E01023637,North Hertfordshire 003C,Offender given a drugs possession warning
3772dd7248c3b8c2c51617f7a014a0ee65ace0072681f57e0fa344bdf04ec343,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.035865,51.814525,On or near GLADSTONE ROAD,E01023517,East Hertfordshire 013E,Investigation complete; no suspect identified
c4d623d6ad215c3184f45048e61335b4d72158b4658491042d91790e763055da,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230041,51.971711,On or near FIELD LANE,E01023644,North Hertfordshire 008A,Offender given penalty notice
782c88ea45dc1c5a539697375386987b56471b800ce4fc6168b76224ee6464b7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454489,51.739846,On or near UPPER BARN,E01023359,Dacorum 020C,Suspect charged
052b23851e6efdf055936d85683caf9850e7797f2b8c28cd776b91dd40a42267,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454489,51.739846,On or near UPPER BARN,E01023359,Dacorum 020C,Suspect charged
4768034629af6d65b25ecbf223fc6e19529a49e11a27b1692e8c50967e3fa28d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.454489,51.739846,On or near UPPER BARN,E01023359,Dacorum 020C,Suspect charged
d58d70a9f72139c1d908b9dac7e2b8929be8c299469804ff85d2b07383a083c7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.079036,51.795887,On or near MILLERS YARD,E01023478,East Hertfordshire 017D,Offender given a caution
8591036d3ee5989ae055425651c41a2f0620e1061afc501d5a45c058c4123c7b,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409585,51.676833,On or near ASHWELL PLACE,E01023868,Watford 004A,Offender given penalty notice
4f79faeb280da98e86e04b5ea61c864ec98e3d1fe0674f395de87a3188c2d987,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.245358,51.983224,On or near ELDEFIELD,E01023652,North Hertfordshire 007D,Investigation complete; no suspect identified
8bb8f68a3137f3ee71dc3f51e2fe08fb566e319d6d7247c0cbd9d434dc5556d7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.013205,51.755415,On or near HIGH STREET,E01023321,Broxbourne 003B,Suspect charged
8e37c80f1eb7cbb042b68c9bb6c0bc602d38e3d2d65b046e3259ea89527a2773,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.229302,51.978254,On or near Parking Area,E01023645,North Hertfordshire 008B,Offender given a caution
6256c28d9131f80cfcf9686eb6fbc6e073dc1d1c3faf6f8328d824d7490c6d9e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Local resolution
6ae3e3343e6de996a8130f72023af6357d8e9668acce10a6a34c0b0253a1a714,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Suspect charged
5d1fddcab17cf49dcd150e6a68f2cc5ac15f4832b8645f6eabaedd90644bb9ab,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.241813,51.973721,On or near CHILTERN VIEW,E01023646,North Hertfordshire 008C,Suspect charged
60fda4c610c7ab6cb5115fb757a471ac6cba177212b6149a1f436cf69ee7da60,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194791,51.789358,On or near LEIGH COMMON,E01023939,Welwyn Hatfield 009A,Investigation complete; no suspect identified
afda5d2864372107bdbe3d281613c0f4e1c115db14dcb7aeaf484b1c9f91f5c9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207451,51.909163,On or near HOWARDE COURT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
cfd5df6cd5293c9a53e14eb5365fd2cd5bef43547253140f2c2eaa4b7ba04536,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202301,51.969663,On or near SWANSTAND,E01023641,North Hertfordshire 009C,Investigation complete; no suspect identified
e9250d7952619ae07dcbdfe3929f49d51d5f2ac266999be82739f88d6af02902,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186063,51.984943,On or near Supermarket,E01023592,North Hertfordshire 004F,Offender given penalty notice
6478ee24ddb8538ab6973255491064cb5f25338fa96e32d3cf0c8d4d806afd33,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407352,51.652255,On or near HARWOODS ROAD,E01023903,Watford 010E,Suspect charged
1097b9d32f2b0d88c4a008d50c2c77a829f28388c8f5c62ab31f07a9cdce9a4f,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.473578,51.751029,On or near BRIDGE STREET,E01023398,Dacorum 015D,Offender given a caution
d67b7caaaf8b80d6f5a54886eb39c486e4a4936f890707f9813cb53578b0cf79,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471167,51.639121,On or near HIGH STREET,E01023850,Three Rivers 007C,Suspect charged
0ff9b360df86e2ae57d35981932f29e4a1920fcce01438fda7f1e10429d3a577,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.033873,51.685191,On or near Parking Area,E01023337,Broxbourne 013B,Suspect charged
9ff172e3a5061dd04987316b05eaea685dd822e77c67b8ee4f6b2fa121083fc8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
5a2acc0341dc841317841cfc7d47b391c24eb3ec9d64ef7292e265a4dadbd57a,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.227531,51.768644,On or near BIRCHWOOD CLOSE,E01033311,Welwyn Hatfield 010F,Offender given a caution
ea94b28302a5014813e4ac1299d0e928a934742002d2302471d5500a21237bbc,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.220881,51.766764,On or near COTTON FIELD,E01023927,Welwyn Hatfield 011D,Offender given a caution
c44141f431ffd43bbd5f9494a641376b42fd3c7adb5ef3f0696b787d7ce21cef,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.034245,51.700970,On or near LYNTON PARADE,E01023300,Broxbourne 010D,Suspect charged
ced2be1eaca666c42816072fc2367cafd230fbcb9a5fe685dc1552047fa5cb5a,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279041,51.949004,On or near BRAND STREET,E01023616,North Hertfordshire 012F,Offender given penalty notice
106a665696add25c128386d660382492369e66d7b6a958531b548527ffa11840,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216156,51.924294,On or near TATES WAY,E01023800,Stevenage 002E,Suspect charged
a3c083fc3fc2889242722dff3f6bd57db60155c71b639bb7b72f409285611013,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.387679,51.651411,On or near Supermarket,E01023860,Watford 009B,Suspect charged
65cefcc2f494b02d82a636859ac7bfc3565e594c7d06bc1cfc2370e308a58749,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.471424,51.749149,On or near Shopping Area,E01023398,Dacorum 015D,Offender given penalty notice
5e4d8962feb9373054daef4582c82b8b3023e9279e3e42632be3a3a556675fea,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.409784,51.678158,On or near GAMMONS LANE,E01023868,Watford 004A,Offender given a caution
04b90c4b63b5e940703701f7e19d56f8a66966731649d5685d0343cfbf1371c1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.287995,51.667867,On or near SINDERBY CLOSE,E01023529,Hertsmere 007A,Offender given a caution
46a7e18ad215b6d96637e9b319d7de155f9da1e3858a34396f480bf147b90701,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.273030,51.953583,On or near STARLING'S BRIDGE,E01023601,North Hertfordshire 010A,Suspect charged
94b877da1a72d6c249d800ac2d6fd5beea0eabec8d3f1cf8745b38bc47eff0f3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.274014,51.950325,On or near PEPPERMINT ROAD,E01023601,North Hertfordshire 010A,Suspect charged
0e489cb5dfb34cd8fff9ed848f102148c209c7a2afe262ff4b041deddcd44f79,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,0.153136,51.817564,On or near MILLFIELDS,E01023499,East Hertfordshire 011A,Suspect charged
c1c8ded718ff97ad42e54c8d2a41ae18ce3bf2ff28efdf7a38ecdc254f98ec54,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.429158,51.675460,On or near GROVE MILL LANE,E01023854,Three Rivers 003D,Offender given a drugs possession warning
35439422aa973a4c700ca32c3eff4f812064adf36a1d138fd07d320dca63c056,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.337328,51.753722,On or near ST PETER'S STREET,E01023727,St Albans 012B,Investigation complete; no suspect identified
c4a03692ccc59e66493b9107853977a24439a994cfda11c528444c0daba46888,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.169829,51.893001,On or near Parking Area,E01023792,Stevenage 010B,Suspect charged
3ed2c97a5a51eedaa1be237bf3a9d8ce94a140a11d011abc588d1f6f600787d5,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.467473,51.744772,On or near MARRIOTTS WAY,E01023388,Dacorum 019C,Offender given penalty notice
b69dafc12cf9f8deb75ed3d1cd7010989d859158bedffd10961f27f37d68c56a,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.390695,51.653988,On or near LOWER DERBY ROAD,E01023860,Watford 009B,Suspect charged
861f5ff5aebcb60fdac48aa03954b9bed8f8e24232a63b73cf4d41014720c227,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186063,51.984943,On or near Supermarket,E01023592,North Hertfordshire 004F,Suspect charged
a0c952e91b657dd13bb4f79cb6edcd03f6298bd5ee5e4d25238fc39e128c7ddf,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.182421,51.890310,On or near LONG LEAVES,E01023794,Stevenage 010D,Investigation complete; no suspect identified
1d6cf052da76fff4539b99bc60ae0f420b699e345232c560ccfdc5d39108d012,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.076597,51.796629,On or near MARKET STREET,E01023478,East Hertfordshire 017D,Suspect charged
3a5db3c19f70fec6d94c16de87498a211b4dcf5dfe171b8eaa520dc6743160f3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.407105,51.650210,On or near BRIGHTWELL ROAD,E01023903,Watford 010E,Suspect charged
2a4bea5ad51f0a3dc89ceb410430fc982032cb4702b6dd22d5f29cb5d68196ac,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191008,51.901574,On or near HARPER COURT,E01023757,Stevenage 008C,Offender given a caution
923ea2881d601142bb7c5c440bad7b9849983d7b7278cc351ecf6425a1fd79a9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.230723,51.977664,On or near Further/Higher Educational Building,E01023645,North Hertfordshire 008B,Local resolution
d7e7c12d425a3f89f08220de47090e6113962a1586a51c7fd7ea57d5ac3394f9,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.457668,51.772806,On or near Parking Area,E01023393,Dacorum 007A,Suspect charged
274adec41d5225dba9f4bd0b39d56255acec1d7e8d4e627138dd9f8670e2bf7e,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.326900,51.706177,On or near HANDLEY PAGE WAY,E01023720,St Albans 019C,Suspect charged
ad53910d9f8cc6144cef9fb9e6b8b5364844ef48daafae07c47b1d1888ddc857,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200491,52.014108,On or near Petrol Station,E01023585,North Hertfordshire 005A,Suspect charged
598f6e9a020b49b71bd419372ec605781ade18bb1d3d9f3b61497b984ca07a9d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.050946,51.703316,On or near RIPLEY WAY,E01023296,Broxbourne 011D,Investigation complete; no suspect identified
de759257dc3c9ef016b85428bc45a7f01fb350683cc08b49f5bdb27af2a158da,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.398063,51.654530,On or near EXCHANGE ROAD,E01023861,Watford 009C,Offender given a caution
6f47a9c1aea3e46c5043010f66193c737add995e0e1d4b87e0bc80aaeaf44522,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.355399,51.814213,On or near STATION ROAD,E01023701,St Albans 003C,Investigation complete; no suspect identified
81a1a0417f5c99495cde4b53a24dd58c675fa52bbb9d0790f3307bb0debc879c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.438580,51.778642,On or near CHAUCER WALK,E01023437,Dacorum 005D,Suspect charged
662bb2531155bcf24dbbbee90ea1b7fd3b12ec150104e428cdf351b45aaa51ce,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.221024,51.905647,On or near CROMPTON ROAD,E01023798,Stevenage 005D,Investigation complete; no suspect identified
26760644d235b6edb39799f101e81b6b97ce2e5512ad4b439d16d6b3509f80b4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.397741,51.661206,On or near ST JOHN'S ROAD,E01023861,Watford 009C,Suspect charged
5053db75148a7527618b6884fab09d29d33089e34e38b73abbd94c1583e930bb,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.209960,51.905317,On or near KILBY ROAD,E01023776,Stevenage 002A,Suspect charged
e84636d69c5f2bd8d4d123ed94b93d7c65dff1b9f950a4cb29df65c4c2817489,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.226344,51.977581,On or near Parking Area,E01023644,North Hertfordshire 008A,Suspect charged
36940942d639df738357e9cb7423527bfae9de75ad356a23ae2cebee272e9cf8,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.432563,51.764454,On or near BOUNDARY WAY,E01023345,Dacorum 013A,Offender given a caution
37cce9f5f471fb309e8fa33076984d6620673cdf8d7e6fd33f9c4bfb4f7a86a6,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168574,51.921720,On or near MARTINS WAY,E01023789,Stevenage 001C,Investigation complete; no suspect identified
20ed1712c9038fa22450c90ff2c4138855bdb741cc99805cd78bd3e7d546b300,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339291,51.751564,On or near CHEQUER STREET,E01023727,St Albans 012B,Suspect charged
f3a22b3df8582ef6de31e6a34016cb1e4be05c386bd5b6a0a0504049b6408a93,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.336975,51.751505,On or near Shopping Area,E01023727,St Albans 012B,Suspect charged
be74c326741181f0ceb70083e7c591267880549746bc45a4f60454d9d51a0f99,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.339165,51.753028,On or near WADDINGTON ROAD,E01023727,St Albans 012B,Suspect charged
e5f027662fdb6e5d7c210818dbff839981792c8fbe2ef6163e2180be3cee6df1,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.394857,51.655268,On or near Shopping Area,E01023860,Watford 009B,Local resolution
7d1ef38921ae2c8fa9e5d2d71a2962781c47b115ac47f8ec863275375cc2b8e4,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.569772,51.761078,On or near PARK VIEW ROAD,E01023368,Dacorum 014D,Offender given a caution
42ca79ea7b92eea8c496a13fb094e91b7d68033d00528843935449b50c6d719f,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.222191,51.673949,On or near Park/Open Space,E01023584,Hertsmere 004D,Investigation complete; no suspect identified
1b05bae214cc28c97e3608c137175bcd28f63885d6651ae81039ad7c73c35b4d,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.009610,51.761712,On or near Nightclub,E01023320,Broxbourne 003A,Suspect charged
80903983f941da52b115d92b3d31096e968be351a9e84302e6ece836ad0b77b7,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278190,51.655675,On or near Supermarket,E01023530,Hertsmere 007B,Suspect charged
df590a356f532fc5141f3877a2ec72fb9979ff1178bb0432ab663a48790ee7e5,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.438248,51.771066,On or near Parking Area,E01023346,Dacorum 013B,Investigation complete; no suspect identified
76a650227981389b2a184c5430182a320c6c311d654116fa63197a651dbc0400,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186063,51.984943,On or near Supermarket,E01023592,North Hertfordshire 004F,Suspect charged
d92710f9ffb368f2c70af443fefc795e0c2ae3b7b8cfc3ff861fa8a2166b1012,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.389105,51.653993,On or near WATER LANE,E01023860,Watford 009B,Suspect charged
f38abd4a3b81347634fa2e94412561943cc7b6390c2a16b8dad1ec0d11016a4c,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.037445,51.718001,On or near Supermarket,E01023305,Broxbourne 008D,Suspect charged
c56f6d565085dc0bc066fa17239fd56d89cc72dc60fd19077253ac4fde6d7d14,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.472868,51.639691,On or near SWAN CLOSE,E01023851,Three Rivers 004D,Investigation complete; no suspect identified
8f129de8a620d46e3097d3f13cdfbe204a8cb32b4ac1d0138f694d9141c9e60a,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168390,51.875471,On or near HERTFORD ROAD,E01023764,Stevenage 012B,Suspect charged
93c0f9b228c84279a923019ecc18e064ee6bffa01f6ffdd3ab66da04c64f5c49,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.186293,51.987194,On or near HIGH STREET,E01023592,North Hertfordshire 004F,Suspect charged
3c93dfac009146ec0ad4d6dfc0847076969339379cc476044589dd152d9214a3,2013-12,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.403932,51.650446,On or near BANBURY STREET,E01023901,Watford 010C,Investigation complete; no suspect identified
