Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0d81e1ccc39c9cdddf67ce2592fd24047df28f4ca92e7cd8ffab9c7ca01b35b1,2013-12,Surrey Police,Surrey Police,-0.495945,51.370162,On or near CHURCH CLOSE,E01030648,Runnymede 007B,Investigation complete; no suspect identified
545cb80ed91cf60a1bee16411b9408afc8b813a26b69e04e7ceee07f225840a6,2013-12,Surrey Police,Surrey Police,-0.172732,51.213840,On or near TOLLGATE AVENUE,E01030570,Reigate and Banstead 014A,Investigation complete; no suspect identified
fb8edd95ca9697af207f247858971a5807d468702eed8a2d0afeb88e57eb159c,2013-12,Surrey Police,Surrey Police,-0.167332,51.245258,On or near NASH DRIVE,E01030617,Reigate and Banstead 010C,Investigation complete; no suspect identified
8e55cbd25e29dfeb21a474977ecde46f3719eb36514db9269f8ca886304c1733,2013-12,Surrey Police,Surrey Police,-0.200500,51.239424,On or near THE CRESCENT,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
9cf222c77c1931dd70db719491be7684f7c70c5727ce580bd54e02c1f75f5ca6,2013-12,Surrey Police,Surrey Police,-0.168781,51.184219,On or near AVONDALE CLOSE,E01030585,Reigate and Banstead 016B,Investigation complete; no suspect identified
bdb0512e0fb86077836efb545662de3981432c0d988c89c19748c8173275e904,2013-12,Surrey Police,Surrey Police,-0.153219,51.162229,On or near MEADOWCROFT CLOSE,E01030577,Reigate and Banstead 018C,Investigation complete; no suspect identified
105bdd9bdd3d0cee76891e0fa0601e4042da0735a3eb1df62b1d9c9c49b09ae4,2013-12,Surrey Police,Surrey Police,-0.138132,51.168573,On or near HAROLDSLEA,E01030583,Reigate and Banstead 017D,Investigation complete; no suspect identified
9b3eb8051e4da29e6f480b58d415e538be9b5785cd2f32f018313cdb02d350d6,2013-12,Surrey Police,Surrey Police,-0.219890,51.306383,On or near Petrol Station,E01030592,Reigate and Banstead 007D,Investigation complete; no suspect identified
44260472a2b564b96b716b4f3695edd7dcdc2dd471cb1af481e7cd1ff1078119,2013-12,Surrey Police,Surrey Police,-0.591600,51.264108,On or near CORIANDER CRESCENT,E01030488,Guildford 006C,Investigation complete; no suspect identified
3c9a9e73de7370dd82dc34ff0c8a281cf355058385626d0c001a745fdfd68bff,2013-12,Surrey Police,Surrey Police,-0.573091,51.240665,On or near ARTILLERY TERRACE,E01030451,Guildford 013C,Investigation complete; no suspect identified
149ec9cc1a89215671511cb6d778e9f57a1d97e9284cc1887b2a065db636e7ad,2013-12,Surrey Police,Surrey Police,-0.577155,51.235706,On or near Pedestrian Subway,E01030455,Guildford 013E,Investigation complete; no suspect identified
0c2f8194e55d6e4e6af485dfb3f5c6eb7bf9100bb5b604cf998d88c3a064a688,2013-12,Surrey Police,Surrey Police,-0.566856,51.238008,On or near ALEXANDRA TERRACE,E01030457,Guildford 013F,Investigation complete; no suspect identified
b925aee969dd3d0845c49047009e7ffee438ace22cb58f41e4e2d703d22890f8,2013-12,Surrey Police,Surrey Police,-0.574870,51.235480,On or near Shopping Area,E01030455,Guildford 013E,Investigation complete; no suspect identified
4bea4cc0f2fd31b1d4c07a31df350471db9bc78d409208ad0dd537217fa0dd33,2013-12,Surrey Police,Surrey Police,-0.421261,51.291358,On or near LOVELACE CLOSE,E01030443,Guildford 003C,Investigation complete; no suspect identified
f952e6df35f50e4ca4d9ba9d87f04a1cb19f383d9eed2576fdfea0aec3a563b9,2013-12,Surrey Police,Surrey Police,-0.734100,51.244801,On or near MAY CRESCENT,E01030424,Guildford 010A,Investigation complete; no suspect identified
33c19211ab810306670684e61efef29823b443f46bb61e32b8a68e5abad7e05d,2013-12,Surrey Police,Surrey Police,-0.502248,51.290974,On or near PORTSMOUTH ROAD,E01030458,Guildford 001B,Investigation complete; no suspect identified
8c6bda7ac8d33dd5cff5e5f4f178f9da087d1599a8f1feee87e589a29885606a,2013-12,Surrey Police,Surrey Police,-0.489886,51.293127,On or near Petrol Station,E01030458,Guildford 001B,Investigation complete; no suspect identified
2c8c6d72a0b9309fda39d88282a6afa5d0d4e6a138de12ccdabe0958ef075722,2013-12,Surrey Police,Surrey Police,-0.549246,51.240867,On or near GUILDCROFT,E01030437,Guildford 011B,Investigation complete; no suspect identified
a9d70ec1b107daab70852f5ba189860a6ce2ccd5d5004a9b7450285deb6de9f1,2013-12,Surrey Police,Surrey Police,-0.547330,51.325318,On or near OMEGA ROAD,E01030980,Woking 004A,Investigation complete; no suspect identified
1c52b4ec1b483a24cd4a13c0657a2c20ddaa22d6cfbab8a0cf13caac5eadcde6,2013-12,Surrey Police,Surrey Police,-0.561868,51.319841,On or near Theatre/Concert Hall,E01030954,Woking 008A,Investigation complete; no suspect identified
5a80b2a9406427b35dd785ef0df63d0a7c9e53be194d4bff8eca38ccbee13564,2013-12,Surrey Police,Surrey Police,-0.555219,51.319966,On or near LOCKE WAY,E01030954,Woking 008A,Investigation complete; no suspect identified
f1fb6f1d826965f9fc766c21622adc47d55fe385cf77b38198daf596b5d184f2,2013-12,Surrey Police,Surrey Police,-0.616669,51.312336,On or near STRATHCONA GARDENS,E01030979,Woking 007E,Investigation complete; no suspect identified
33da992c9ba6f3be0f84993f8da0eae51408ca5a4e3489e72cca3e78983b1730,2013-12,Surrey Police,Surrey Police,-0.558728,51.295451,On or near MOOR LANE,E01030987,Woking 012E,Investigation complete; no suspect identified
bb1171d244411ebe0ea2e49ef94de20c29038e80e1e2dd9e879583ff6fd26277,2013-12,Surrey Police,Surrey Police,-0.589390,51.302110,On or near HOOK HEATH ROAD,E01031000,Woking 009D,Investigation complete; no suspect identified
920b0b2c27385d236b3669bd9e6399bd3b5844cceb62aaedc5d997c63407fec1,2013-12,Surrey Police,Surrey Police,-0.782983,51.235059,On or near BROOKLANDS WAY,E01030890,Waverley 001A,Investigation complete; no suspect identified
cda03a347c68c4aa7ad7aab0f5ffe88d5d9ef200b4cb38dd506c1d945aa1833b,2013-12,Surrey Police,Surrey Police,-0.769992,51.145260,On or near JUMPS ROAD,E01030910,Waverley 018C,Investigation complete; no suspect identified
04031da87217f00f823264eddf36c2059775f2263bb978d995990e5af0ed013e,2013-12,Surrey Police,Surrey Police,-0.776882,51.222047,On or near Petrol Station,E01030902,Waverley 001B,Investigation complete; no suspect identified
11fa7cb967589b5af30fd112ad947e598b36d83bd60c6934eb852478635c8bfd,2013-12,Surrey Police,Surrey Police,-0.761562,51.232119,On or near MAYFIELD CLOSE,E01030903,Waverley 001C,Investigation complete; no suspect identified
493ebe14246bfd537b7bd3f13acf33ae6718d3183672981947e8eb2eec927ce0,2013-12,Surrey Police,Surrey Police,-0.730763,51.084789,On or near SICKLE ROAD,E01030928,Waverley 017C,Investigation complete; no suspect identified
3fd3ea41e89021bff5bd7d90e444fda508c777d525d52f15ea14e3ea655c51c3,2013-12,Surrey Police,Surrey Police,-0.782043,51.220230,On or near COWDEN CLOSE,E01030893,Waverley 003D,Investigation complete; no suspect identified
635475de003fd1f42ec62d67dd04232ba307bdc20ee09bb9b27530a2beeba240,2013-12,Surrey Police,Surrey Police,-0.797794,51.215816,On or near BEAR LANE,E01030895,Waverley 003E,Investigation complete; no suspect identified
3d34595f80905a775c15d932949611be6aa6e5cb5e57675adf8f989f2fe0ba34,2013-12,Surrey Police,Surrey Police,-0.601710,51.201102,On or near SILO ROAD,E01030911,Waverley 005A,Investigation complete; no suspect identified
3e7be85ec9536c8ad8bfee209ed80c3e5f847b6f02b52867ceffe351b3bdb31a,2013-12,Surrey Police,Surrey Police,-0.621659,51.181573,On or near GROVE ROAD,E01030914,Waverley 010A,Investigation complete; no suspect identified
b978a15698c7e502a52734e1ef0ccef27bcde970ba5d0278c06b8c1fda6c311c,2013-12,Surrey Police,Surrey Police,-0.015391,51.252699,On or near HIGH STREET,E01030839,Tandridge 006F,Investigation complete; no suspect identified
2a3909b322e19443d68e0d21678331325c4f003095eab4f2fa9a1cd06dadd96f,2013-12,Surrey Police,Surrey Police,-0.103994,51.294555,On or near THOMAS AVENUE,E01030857,Tandridge 003D,Investigation complete; no suspect identified
43a867036368c634cc906eebc00f303cf0f0e5f500790a602f817ca9f0067bff,2013-12,Surrey Police,Surrey Police,-0.016579,51.253736,On or near MEADOWBROOK,E01030839,Tandridge 006F,Investigation complete; no suspect identified
05d07f3fcd2613b7712a9db09fd07ba2582ab37a9a1570118b3eb9a9bf20dba2,2013-12,Surrey Police,Surrey Police,-0.637404,51.336489,On or near WILLOW GREEN,E01030808,Surrey Heath 006E,Investigation complete; no suspect identified
2ad2ced3c930c04875f9efdd2440ac259566e5b1b0cef1bbbcbf4d5533a466db,2013-12,Surrey Police,Surrey Police,-0.757279,51.335206,On or near HEATHERLEY CLOSE,E01030795,Surrey Heath 008C,Investigation complete; no suspect identified
6fed568b366fb1fd9758641f95bdf4655ac01e9dd244497debea957abab53846,2013-12,Surrey Police,Surrey Police,-0.749362,51.329690,On or near BIRCHFIELDS,E01030804,Surrey Heath 008E,Investigation complete; no suspect identified
589ddb4eb685cbfc4b01c1183aff9f367747895fe13bf05d5e780623f054dc48,2013-12,Surrey Police,Surrey Police,-0.733677,51.320179,On or near Petrol Station,E01030791,Surrey Heath 009C,Investigation complete; no suspect identified
39e53fce6fa83dd0bb6bc4b6192704306ce68deba690f681cb5039ad7463d054,2013-12,Surrey Police,Surrey Police,-0.493206,51.426445,On or near WORPLE AVENUE,E01030741,Spelthorne 007D,Investigation complete; no suspect identified
5cd5c87a3b4d70fda4df82aca7d605242c70743c0c9b75cddb815217d39ed61e,2013-12,Surrey Police,Surrey Police,-0.511767,51.434667,On or near Shopping Area,E01030736,Spelthorne 004C,Investigation complete; no suspect identified
b0cb57dcf6e00f74f4f6c8d807402df6e5ec468e8440f2fc29e359eb4aa0eb16,2013-12,Surrey Police,Surrey Police,-0.420872,51.423407,On or near WOLSEY ROAD,E01030751,Spelthorne 008D,Investigation complete; no suspect identified
8013fb5a141cf60c351345ac1846b0f7e2e97376fd1fd951c6a30f54d98f3d4d,2013-12,Surrey Police,Surrey Police,-0.425674,51.419263,On or near SPELTHORNE GROVE,E01030752,Spelthorne 008E,Investigation complete; no suspect identified
b194f94051be3b538a765171c7ad535f5279c03ba0e0c28c902f119a499a3566,2013-12,Surrey Police,Surrey Police,-0.447991,51.423194,On or near Petrol Station,E01030698,Spelthorne 006B,Investigation complete; no suspect identified
bb7042309e81bcd33a820c862f1ca19e4b2667828b54a97a35ba26b89a59932f,2013-12,Surrey Police,Surrey Police,-0.449229,51.432085,On or near CHALMERS ROAD,E01030703,Spelthorne 005C,Investigation complete; no suspect identified
9a963767e241b68bb4f1d5bedc357485976f82d5555bd86f4a720964c6534a1c,2013-12,Surrey Police,Surrey Police,-0.535627,51.428601,On or near MEAD CLOSE,E01030687,Runnymede 003E,Investigation complete; no suspect identified
50a3ab1d1ac12c3136e81ca59bfb59424e1323bc20cc993bbc10f108be1f2ae0,2013-12,Surrey Police,Surrey Police,-0.514470,51.385478,On or near GUILDFORD ROAD,E01030657,Runnymede 006D,Investigation complete; no suspect identified
3c7aa5fc9386ef56df2308d86d8bc8bccd38572645a253df9b3eb9f0a975556b,2013-12,Surrey Police,Surrey Police,-0.490251,51.368991,On or near BUSH CLOSE,E01030645,Runnymede 009A,Investigation complete; no suspect identified
51537957f34f98ae18b7d87718719831081b2d92de7b49d43367b7f0048330d8,2013-12,Surrey Police,Surrey Police,-0.568241,51.434939,On or near KINGSWOOD CLOSE,E01030672,Runnymede 002B,Investigation complete; no suspect identified
89091d8a58ad85142649de24b5395a4370869f0da7b44e4c78da54b05a36754e,2013-12,Surrey Police,Surrey Police,-0.171354,51.230914,On or near WOODLANDS AVENUE,E01030574,Reigate and Banstead 014E,Investigation complete; no suspect identified
fdfa24c7391ee202b6ee17e35a04f9bf2097eaba4c23bdbf42112f561f520a96,2013-12,Surrey Police,Surrey Police,-0.170765,51.238540,On or near SINCOTS ROAD,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
2f219e5e84e346fa6efffc123a5380db2fc6adfa3f15b85b5d93d085bb26c7bd,2013-12,Surrey Police,Surrey Police,-0.201589,51.323478,On or near GARDEN CLOSE,E01030564,Reigate and Banstead 002F,Investigation complete; no suspect identified
e41a3fac6350dcf1d04c8899fd9296a881b6e8acb9ef3486bd114e5bdd1dde1b,2013-12,Surrey Police,Surrey Police,-0.172744,51.184605,On or near KINGSLEY CLOSE,E01030584,Reigate and Banstead 016A,Investigation complete; no suspect identified
c4dc8c7a784b6340638ea466f3ae50c857a1b483747fa410ab8d6deffcddf8f6,2013-12,Surrey Police,Surrey Police,-0.161448,51.168204,On or near Parking Area,E01030577,Reigate and Banstead 018C,Investigation complete; no suspect identified
37552cab08bb63cf124ab6ed564ea847115076c7d417c68dd6161ff8985e961a,2013-12,Surrey Police,Surrey Police,-0.196621,51.323914,On or near Police Station,E01030560,Reigate and Banstead 002B,Investigation complete; no suspect identified
053bc2b204415aadc501376c1b46d39a939bacf6b0d79acb69f7371aa1d71f11,2013-12,Surrey Police,Surrey Police,-0.279186,51.127037,On or near NEWDIGATE ROAD,E01031676,Horsham 001D,Investigation complete; no suspect identified
4f45da2f7fa76794b4c76d67fc7224f765a0151eafefc56ca59bf98029626236,2013-12,Surrey Police,Surrey Police,-0.185604,51.166837,On or near WITHEY MEADOWS,E01030531,Mole Valley 013D,Investigation complete; no suspect identified
43dc15b68e0ec988c190456a2aa264a17f0757151a5995257da28bbd5bdb7108,2013-12,Surrey Police,Surrey Police,-0.330059,51.230867,On or near MARLBOROUGH ROAD,E01030538,Mole Valley 010D,Investigation complete; no suspect identified
a4f3e8b35486bca8f1d5dbdc9549f3fa0e4473ba0cfb8fd1816fe4ae71f5701f,2013-12,Surrey Police,Surrey Police,-0.323746,51.239833,On or near LINCOLN ROAD,E01030533,Mole Valley 009B,Investigation complete; no suspect identified
72044d0f77ee3263781a4193da57085ecf6c34a2a6b574d67c64c55061ff80ca,2013-12,Surrey Police,Surrey Police,-0.577656,51.236171,On or near Theatre/Concert Hall,E01030455,Guildford 013E,Investigation complete; no suspect identified
5c6a77b4c8c86b1e673a84df619152e79a6f114ca4cb17d774d94eac27f155a3,2013-12,Surrey Police,Surrey Police,-0.574474,51.239945,On or near CHURCH ROAD,E01030451,Guildford 013C,Investigation complete; no suspect identified
758de0756ba2830684d67ca5a3f7e931c49dcbfdebc0e034bcdf6437937417e4,2013-12,Surrey Police,Surrey Police,-0.566856,51.238008,On or near ALEXANDRA TERRACE,E01030457,Guildford 013F,Investigation complete; no suspect identified
f90c810e9c4473638144f5bfec782274b58424970b2c91dde5ae285f64e74c80,2013-12,Surrey Police,Surrey Police,-0.572772,51.251434,On or near MAPLE GROVE,E01030484,Guildford 007D,Investigation complete; no suspect identified
0f05c0e121b05b93f5631bd5564d1c2af0e7310ec68c9a93e64e2a25ed90504c,2013-12,Surrey Police,Surrey Police,-0.394049,51.273812,On or near Sports/Recreation Area,E01030447,Guildford 003G,Investigation complete; no suspect identified
35818e4f2177ef6a74b6209541e2c2a1b4e3f2e8346591128903db57e67f2ed8,2013-12,Surrey Police,Surrey Police,-0.577680,51.237268,On or near Nightclub,E01030452,Guildford 015A,Investigation complete; no suspect identified
b726f89e3263777c04128a2b1bea304498cf58dc094c8214c87139315701c6d6,2013-12,Surrey Police,Surrey Police,-0.736586,51.205837,On or near CROOKSBURY LANE,E01030471,Guildford 017A,Investigation complete; no suspect identified
1f90e0bd0c56bd1659a6972826816169a99909fd2e27a5bd98f062ce2ee00ace,2013-12,Surrey Police,Surrey Police,-0.716790,51.246969,On or near COLLINS GARDENS,E01030425,Guildford 014D,Investigation complete; no suspect identified
7157c2625b8e6dfa228d75970c7a87b336abf9af376ce2a43b65faab270f0707,2013-12,Surrey Police,Surrey Police,-0.727664,51.270872,On or near WELLESLEY CLOSE,E01030429,Guildford 004D,Investigation complete; no suspect identified
57a934c47a05eb6ddc8b62ddc7bee571d4645cc7dc2332bf2ef60eeb7d4b94aa,2013-12,Surrey Police,Surrey Police,-0.720193,51.272014,On or near CHART HOUSE ROAD,E01030428,Guildford 004C,Investigation complete; no suspect identified
4176b0a4611bc2388c7907495129847c931ff1f816731ba097061b792dda74ff,2013-12,Surrey Police,Surrey Police,-0.259198,51.348916,On or near REVERE WAY,E01030413,Epsom and Ewell 004B,Investigation complete; no suspect identified
11dcf07a232598d30850ea657db13db6c9113c25fdf6c7ff97ece608ae143fbb,2013-12,Surrey Police,Surrey Police,-0.376991,51.399382,On or near EASTCOTE AVENUE,E01030336,Elmbridge 003C,Investigation complete; no suspect identified
d67b0f2f4b7e1a1628f6d9daed49672c74448974572098d0de6cb8b7d0e67280,2013-12,Surrey Police,Surrey Police,-0.431060,51.376613,On or near WESTDENE WAY,E01030341,Elmbridge 011D,Investigation complete; no suspect identified
6c96a027b32f18b5a8c6f1df04035c9c0dbb1db628c5cb6126db729e70759047,2013-12,Surrey Police,Surrey Police,-0.422783,51.386267,On or near WELLINGTON CLOSE,E01030360,Elmbridge 007D,Investigation complete; no suspect identified
780fee6a31f74d5f0d7007cbe835db8b2f3fb9c571519cb6d12d7738833cc3ec,2013-12,Surrey Police,Surrey Police,-0.419316,51.371761,On or near Parking Area,E01030314,Elmbridge 010B,Investigation complete; no suspect identified
73ecc8de2d5de4c513db9665ec8848e94e1188fe703d3d5c76c28ca5af9388f7,2013-12,Surrey Police,Surrey Police,-0.369407,51.374116,On or near VINCENT CLOSE,E01030308,Elmbridge 013B,Investigation complete; no suspect identified
d405cb29d70f2e92c7e865f9a026701e9bd435ebb27fa2447f9b739eaeee5f3f,2013-12,Surrey Police,Surrey Police,-0.340317,51.360066,On or near HIGH STREET,E01030298,Elmbridge 015C,Investigation complete; no suspect identified
76fb638f75948947da1458ad65189e07e72078aa1a3aa65a7208419548fd1879,2013-12,Surrey Police,Surrey Police,-0.363489,51.346265,On or near COPSEM LANE,E01030342,Elmbridge 018B,Investigation complete; no suspect identified
9b445a0f62ee0b4d5492aa38c0716fce8fe0a85370aa3c299b02bdbe77e5ce2d,2013-12,Surrey Police,Surrey Police,-0.353705,51.336812,On or near BROOMFIELD RIDE,E01030344,Elmbridge 018D,Investigation complete; no suspect identified
01ed7ea8b392b942e2397372c26c1aeb335b8a7beac493a0f13c18107e2a5dc8,2013-12,Surrey Police,Surrey Police,-0.362482,51.406725,On or near DUNSTALL WAY,E01030333,Elmbridge 001D,Investigation complete; no suspect identified
960e35b8a3eeb51096a0c22661e6e601826237a6cf93ef98ff28254debdd1cc9,2013-12,Surrey Police,Surrey Police,-0.503112,51.348177,On or near THE BROADWAY,E01030682,Runnymede 010B,Investigation complete; no suspect identified
d156f8a3f392f8bf457078b33be0f1461512f0a981a6be5971f11a6f26dbf492,2013-12,Surrey Police,Surrey Police,-0.625302,51.312006,On or near Petrol Station,E01030979,Woking 007E,Investigation complete; no suspect identified
bf4ece6bc309e0012e0d9605f0539e2cb726bbd67047fda2ae486f39666b8d53,2013-12,Surrey Police,Surrey Police,-0.561657,51.296746,On or near THE ORCHARD,E01030973,Woking 011C,Investigation complete; no suspect identified
bbff27c9168bcb785114e7570b40b85ae7677f1691f4dfc71a5786254b5bdf24,2013-12,Surrey Police,Surrey Police,-0.617294,51.318269,On or near Petrol Station,E01030977,Woking 007D,Investigation complete; no suspect identified
00404d38ceda4285a0c29263dbb135744929c94688a4c939b0d9fa7c5d06d196,2013-12,Surrey Police,Surrey Police,-0.603378,51.319561,On or near OVERTHORPE CLOSE,E01030974,Woking 007A,Investigation complete; no suspect identified
84fe2e6cc07008a446a818dbf3dd01aade7199a4064b0e783bcc4f27121c7f06,2013-12,Surrey Police,Surrey Police,-0.556002,51.276273,On or near BULL LANE,E01030987,Woking 012E,Investigation complete; no suspect identified
98a24a2e73ddfee12e6b8d7ef10db4084eb063316dfef2fd1f0f346528e2f204,2013-12,Surrey Police,Surrey Police,-0.505633,51.337320,On or near Supermarket,E01031004,Woking 002E,Investigation complete; no suspect identified
39cc7f0979fa1e46461b045b65b4eafd4010b92133fe5fab1a72fc282c20d537,2013-12,Surrey Police,Surrey Police,-0.574165,51.324047,On or near Supermarket,E01030969,Woking 008B,Investigation complete; no suspect identified
31659296349407290416a4f5befe6d268944ef695573101268df91501b8b3d9f,2013-12,Surrey Police,Surrey Police,-0.469461,51.334586,On or near MANOR CRESCENT,E01030947,Woking 001B,Investigation complete; no suspect identified
92e05c5a66785e98b1fcf06f9f91ea04487cfc3a111e7287bb88269bb45eb7ec,2013-12,Surrey Police,Surrey Police,-0.487708,51.341963,On or near THE ALDERS,E01031003,Woking 002D,Investigation complete; no suspect identified
148cc1ad3d90839891a5380db4e69add364d2a931a6c96e2fb034d567a35c0f3,2013-12,Surrey Police,Surrey Police,-0.713126,51.090055,On or near Parking Area,E01030931,Waverley 016B,Investigation complete; no suspect identified
94a17e425eb483186550cdb3de072b5a1e3490b1856614d7e773b1ca0c57b287,2013-12,Surrey Police,Surrey Police,-0.070622,51.311195,On or near TITHEPIT SHAW LANE,E01030860,Tandridge 002D,Investigation complete; no suspect identified
09d832670cf29fb68735972297fa3934de20ac7d2abd5a46a195b2923aa58ea6,2013-12,Surrey Police,Surrey Police,-0.019650,51.173219,On or near DRIVERS MEAD,E01030833,Tandridge 010C,Investigation complete; no suspect identified
812805a6c34bdeb24b8c077c11e28142dd5cfe44c2d48e77974fec9b6edf91ff,2013-12,Surrey Police,Surrey Police,-0.081522,51.278640,On or near COLBURN AVENUE,E01030829,Tandridge 004B,Investigation complete; no suspect identified
f95b06d3dd33804d256cbc596dcc8ec0a22bff93b085475691887afc3d4f8d08,2013-12,Surrey Police,Surrey Police,0.011218,51.261508,On or near HIGH STREET,E01030831,Tandridge 006A,Investigation complete; no suspect identified
5168f565a75a1bd291ea2ad2f16e1d09cd8b5b3ba1362b17bde9edf93a688dbf,2013-12,Surrey Police,Surrey Police,-0.607937,51.357167,On or near BURROW HILL GREEN,E01030763,Surrey Heath 001A,Investigation complete; no suspect identified
9c7ab50ffe7d3fd6028bf0a1759416fb25db3a1c613deea47991c80cf43d1ea3,2013-12,Surrey Police,Surrey Police,-0.691964,51.361903,On or near HIGH STREET,E01030759,Surrey Heath 002C,Investigation complete; no suspect identified
ed9274161282ebafbdba131013c19ad1c1eed301cebf5d1ff2488146e26ab551,2013-12,Surrey Police,Surrey Police,-0.752620,51.318575,On or near OLD POND CLOSE,E01030805,Surrey Heath 008F,Investigation complete; no suspect identified
dddc74bf9590b8ffdeaefb25c722ca4d38a5b96f6d314a5f135a473de751a7bb,2013-12,Surrey Police,Surrey Police,-0.475320,51.449963,On or near VISCOUNT ROAD,E01030710,Spelthorne 002B,Investigation complete; no suspect identified
7e1df590a4f119e39f6282bb03042fb5bd5b56a45f9bd2615b1c2fec01e1e8f6,2013-12,Surrey Police,Surrey Police,-0.478156,51.440845,On or near KENILWORTH ROAD,E01030707,Spelthorne 003A,Investigation complete; no suspect identified
360e28202ca516f970a2b8f1db273e8277809bb9897b66506e96b73d65ca5245,2013-12,Surrey Police,Surrey Police,-0.415910,51.419635,On or near SUNDEALA CLOSE,E01030755,Spelthorne 010C,Investigation complete; no suspect identified
f587a14ade3cb36351970092e6e782a7c188448d39e05cb8ec487c8b123c198c,2013-12,Surrey Police,Surrey Police,-0.410303,51.415863,On or near ELMBROOK CLOSE,E01030754,Spelthorne 010B,Investigation complete; no suspect identified
919012890c63f7c24e31ea796e97430a4f688bfa5445197588eac6fc481ba278,2013-12,Surrey Police,Surrey Police,-0.488701,51.427403,On or near CROMWELL CLOSE,E01030741,Spelthorne 007D,Investigation complete; no suspect identified
b1b363772c44d357f7bdf671a28480670f4288833374c3231a3e66833b465e39,2013-12,Surrey Police,Surrey Police,-0.581701,51.426281,On or near PINE WAY,E01030676,Runnymede 002F,Investigation complete; no suspect identified
570afad04aba19f7510d711fd5177c2de65248f7689dc6545a65b819c36f3c7d,2013-12,Surrey Police,Surrey Police,-0.204458,51.235258,On or near BELL STREET,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
da8c7e99887876740dd84a21079103739a2dca795d9ecb1a65175bbdf691a169,2013-12,Surrey Police,Surrey Police,-0.201589,51.323478,On or near GARDEN CLOSE,E01030564,Reigate and Banstead 002F,Investigation complete; no suspect identified
3d5a08c2cabc28492762d4f07098dbe8eafea9a8b94c4d1a983cc514436c0dae,2013-12,Surrey Police,Surrey Police,-0.198610,51.322955,On or near Supermarket,E01030561,Reigate and Banstead 002C,Investigation complete; no suspect identified
d2412fc7a52cd35ae48249dee1eedbe30d6153470f1120dc05633a25309c66ae,2013-12,Surrey Police,Surrey Police,-0.141373,51.261512,On or near MANSFIELD DRIVE,E01030601,Reigate and Banstead 008C,Investigation complete; no suspect identified
b5776e3101cc76c24beeff0fec66370de0223b295b158102e7693488ba4c74fd,2013-12,Surrey Police,Surrey Police,-0.171244,51.165363,On or near WOODROYD GARDENS,E01030579,Reigate and Banstead 018E,Investigation complete; no suspect identified
82b3937bbe9944e991d56fdd8fdb8f2b02c815f3d5c95383c405b1838f103756,2013-12,Surrey Police,Surrey Police,-0.204142,51.236386,On or near ROEBUCK CLOSE,E01030620,Reigate and Banstead 012D,Investigation complete; no suspect identified
a6a0e15aba911ea0c55c0462056a8ff8d933d29efb3480d16b17d0c4a6cdc1ba,2013-12,Surrey Police,Surrey Police,-0.162971,51.253661,On or near Further/Higher Educational Building,E01030610,Reigate and Banstead 011A,Investigation complete; no suspect identified
bd2b9219054a344415b1c7b933fda5954fbde8c18f6ee9ffa2c7228e94a23820,2013-12,Surrey Police,Surrey Police,-0.774978,51.335797,On or near Shopping Area,E01016196,Bracknell Forest 015B,Investigation complete; no suspect identified
ea9d708bf92f269c376ba543ba426101e29f3f49a22946de819a4e9dd1c5421c,2013-12,Surrey Police,Surrey Police,-0.331127,51.294757,On or near BRIDGE STREET,E01030550,Mole Valley 003C,Investigation complete; no suspect identified
d3c120fbbe953b0949ebfea7a727c27ca85ddaeeff7bf2adb09ce6a64ea135a1,2013-12,Surrey Police,Surrey Police,-0.387147,51.269095,On or near Petrol Station,E01030521,Mole Valley 007B,Investigation complete; no suspect identified
2c9b94120f90685b2ccb91fc5679c3a60750e8c2067d66e8fec1978d27b1a8d9,2013-12,Surrey Police,Surrey Police,-0.593395,51.260739,On or near JOHNSTON WALK,E01030486,Guildford 009A,Investigation complete; no suspect identified
a7716e6427b139599d7d058e5cbf8da3272e6ad8b6e201d6138b51f5187fe73d,2013-12,Surrey Police,Surrey Police,-0.585889,51.255451,On or near BADGER CLOSE,E01030485,Guildford 006A,Investigation complete; no suspect identified
598f33c5e382618214e1727ce9f6493000091d8fd1b115b2fcbe281a3059f49c,2013-12,Surrey Police,Surrey Police,-0.613799,51.247557,On or near DUNMORE,E01030494,Guildford 012B,Investigation complete; no suspect identified
e82ca8640a68b71359432fe12b6f354205018a5fe0af7ff009142d54c34633d8,2013-12,Surrey Police,Surrey Police,-0.587946,51.242563,On or near Further/Higher Educational Building,E01030468,Guildford 015C,Investigation complete; no suspect identified
98a50f23fd67d9a8aba25257caafa59707fea63b12cba240a43c6195e8e8bd6f,2013-12,Surrey Police,Surrey Police,-0.577559,51.234227,On or near BURY STREET,E01030449,Guildford 016B,Investigation complete; no suspect identified
2b151b0da3bb50f1641351e7391ad8abf316f9e875bff42d5054c01decd3a9ee,2013-12,Surrey Police,Surrey Police,-0.565287,51.242404,On or near PARK CHASE,E01030438,Guildford 013A,Investigation complete; no suspect identified
662c0f138efe06571e77875ea6129a7e6b20ff2f38e2faebc56ffdd7550019d7,2013-12,Surrey Police,Surrey Police,-0.661108,51.220950,On or near Parking Area,E01030472,Guildford 017B,Investigation complete; no suspect identified
