Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ba26f5b4317b041ce5ee01f1a0b5ff1dde10ce422084a952f77a3d8cf03992ad,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.444041,52.454698,On or near THE MALTINGS,E01030230,Waveney 013A,Investigation complete; no suspect identified
2ed7ff6943dde6e9fd8f60f64d51baab18045719b2eb6fa5e4f1fd860ffbe035,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.110296,52.038501,On or near PIN MILL CLOSE,E01029910,Babergh 005F,Local resolution
f23fba21275202a9ef7560b9e6183e6a1b39ab2c6500b9a489aa60e38864f70c,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.402576,52.243097,On or near Nightclub,E01029950,Forest Heath 008C,Suspect charged
deef59d2d3d986099b4fad9a9f8f5f1456eaf4a1555d78c6cecc6bb2c5eda0b1,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.523353,52.352406,On or near CONIFER CLOSE,E01029946,Forest Heath 004D,Suspect charged
7ecc7382b864840d3e42293d933defb2516192ff4da1b378b8dc2f2513877278,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.686799,52.243091,On or near ROSBROOK CLOSE,E01030124,St Edmundsbury 007C,Suspect charged
61f1f091c236d6785f69573a663d4236f87d92ee9e71c72a7ca4071e311199cb,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.683876,52.252672,On or near Petrol Station,E01030124,St Edmundsbury 007C,Suspect charged
3ee6010a651de3683b84515b83900d4e9d55e3b0a37c54d2898d7a36543b6c6e,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.685315,52.243269,On or near KYLBORNE CLOSE,E01030124,St Edmundsbury 007C,Suspect charged
bf73a5d766dc0b2e6ee22c15414f96122c8cf774cd6154aa311f077ba66e0f42,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.508063,52.340934,On or near MILL STREET,E01029947,Forest Heath 004E,Suspect charged
98110d7125f49e3ffbba5ebc2ef610f85d2d6f28f240f2fb8c5e5f1fdad5f612,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.114308,52.104958,On or near CHESTNUT DRIVE,E01030045,Mid Suffolk 012C,Suspect charged
7e6eb4a7de159be01ee9faaeb316c89725f88b3cbac79af681b5b67ca1d78063,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.729872,52.036721,On or near REDHOUSE LANE,E01029920,Babergh 007H,Suspect charged
08532f40047164062eb8a3e2e7c133e440076359ddccde0b6f351145e9816d21,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.729872,52.036721,On or near REDHOUSE LANE,E01029920,Babergh 007H,Suspect charged
7ed60dac5035762888df01d9ad3bde063beaf877994ee1125e5219e5507f959d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.161553,52.057417,On or near SILK STREET,E01033129,Ipswich 007H,Local resolution
7a7c0243d059531109e02fb9eb9c810faa9d0fed5e96a33be347aadb1414df58,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.392503,52.244839,On or near VALLEY WAY,E01029949,Forest Heath 008B,Investigation complete; no suspect identified
d7df3a9e5a4c6614e8633a8b63e8ff1bc37853c3bf0aa9ce9545317d4dcd4085,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.415036,52.088272,On or near Pedestrian Subway,E01030117,St Edmundsbury 013C,Offender given a caution
dd173bd6df9c0ab95afb5e7af158c67a0eadb5f06478b3cb1892670aa7c20f92,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.600003,52.145380,On or near SLAUGHDEN ROAD,E01030153,Suffolk Coastal 004B,Local resolution
758efbe51827367649ae3a7acf24cc9df43ffe4d616a3fe1fd2f00ad2df0c386,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.179812,52.045404,On or near LEVINGTON ROAD,E01029995,Ipswich 014C,Investigation complete; no suspect identified
0ed842058d6dda616d6d582c84d0e18f77637f9cdca733495e36eeead3713b30,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.022147,52.106027,On or near BILDESTON ROAD,E01030041,Mid Suffolk 011A,Investigation complete; no suspect identified
c925f68c05aefac0793bd795fc32488ac056d19f9ae16fb4f1071debe6c5dbdc,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.158202,52.054593,On or near BLACKFRIARS COURT,E01033125,Ipswich 007G,Investigation complete; no suspect identified
bf3ddd2798d3d7cd454497ae7bd08ff7bcede761a30e5b93f6fba000b22a17c7,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.668035,52.099443,On or near HARPUR'S ROAD,E01029885,Babergh 002C,Local resolution
6cde11edc9224bc71c9385d6ad46598d3088d9d6dceb82c78434935c4918304c,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.439067,52.085106,On or near Supermarket,E01030108,St Edmundsbury 014D,Offender given a caution
afc128073126bb036145e715d99f27dc7760eb0ccb322825b607b7072a43fc73,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.890929,52.192589,On or near ST NICHOLAS CLOSE,E01030065,Mid Suffolk 006C,Investigation complete; no suspect identified
9b3805dd9e30a253f8abae7cff6f490b011ba240c733903df176519e570be671,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.403986,52.242619,On or near Nightclub,E01029925,Forest Heath 008A,Suspect charged
f477024ba6ca47a5076e6f12ef1055a2f0d7a12a493bfd8bb6f9fe0239ce5662,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.254001,52.062490,On or near ST MARTINS COURT,E01030181,Suffolk Coastal 010A,Investigation complete; no suspect identified
879bb83d242dce8a09d53917450bc9df35f81c5ba0bd8d51b5430e1812dc472f,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.735321,52.039274,On or near BELLE VUE ROAD,E01029913,Babergh 007B,Suspect charged
6ea4afbb1b2919addea464d4fb69ef0a85d40652b9e0c57fb5eb38650d251dc3,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Offender given penalty notice
d75b54983e07ed996345bb943e7184d1b61d0e6d2e759603ba8885869a0c946b,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.110128,52.040907,On or near WILMSLOW DRIVE,E01029910,Babergh 005F,Investigation complete; no suspect identified
af68034270c129e32269523467c2a83f11a5ef8a353cbdcbfbf20c685b6a5561,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739245,52.492263,On or near HOPELYN CLOSE,E01030277,Waveney 002C,Suspect charged
d3e8576b6d287d220d0002f157602243dea1d6b0ec3cc3fd2fe2c197257cf0e6,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739245,52.492263,On or near HOPELYN CLOSE,E01030277,Waveney 002C,Suspect charged
9a6bb87928bfc38658b6aedb252af7f0af005db84e8e01e5c08829d4e69aecda,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739245,52.492263,On or near HOPELYN CLOSE,E01030277,Waveney 002C,Suspect charged
91cd0e321411cbf01fc27066cce64e43a17fc0257e66c94f93b271ac8332c789,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.748178,52.473594,On or near Supermarket,E01030250,Waveney 004D,Investigation complete; no suspect identified
97933971d201f9ebe0aa2747ea62f495a1db068899592ab92d1f61668b59339d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.611215,52.442498,On or near ST PETER'S PLACE,E01029929,Forest Heath 001D,Local resolution
a674e0b5742813f46ca09cf696a998c3e7bb89fee8ab2a9dadb37278954d1b93,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.186085,52.072046,On or near FAIRLIGHT CLOSE,E01030001,Ipswich 004E,Investigation complete; no suspect identified
c4b6da8d7f612ad4ff95d5772e760201f0a0adca4e430534ee8d0eb8dcd632d6,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.337140,51.960991,On or near STOUR AVENUE,E01030170,Suffolk Coastal 014E,Offender given a caution
198ea4b584db54f5f4f02d1a81469bd03ad2a5c632632975958844c5bd22c115,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.753703,52.478276,On or near POLICE STATION ROAD,E01030249,Waveney 004C,Investigation complete; no suspect identified
98addcd96f977880dbb8e5c26f6282e54b4d49c06912daf288a8c04d5525e119,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.571980,52.309873,On or near HAZELS LANE,E01030219,Suffolk Coastal 001B,Investigation complete; no suspect identified
8e7c0463f9ae2fe6f56df000a0cfb9c65fc859c7155b97968fcae08f4320a95c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.691390,52.442956,On or near HIGHFIELD CLOSE,E01030252,Waveney 012C,Investigation complete; no suspect identified
6fb98f1b797d14f6454f4d2530fb3c31a39e6ea0569d359facc96709e635a084,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.149178,52.059251,On or near ST MATTHEW'S STREET,E01033125,Ipswich 007G,Local resolution
7d387e55059168309b45445834fc67493f11a0e81ebecb6f1dfa505d9e155a73,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Suspect charged
41f84d4574748ed2e2d7477465adb18b00f01a640aa99a5f5436596e5d3f13a3,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.147516,52.059889,On or near ST MATTHEW'S STREET,E01029988,Ipswich 010E,Investigation complete; no suspect identified
94ebb5cf8ac12dafbe6290a1f02cda693415be815ea214f43f471de221410765,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.456189,52.449657,On or near ALBION ROAD,E01030231,Waveney 013B,Suspect charged
9288e58b47a8bcdde83e82783a4a05e8e78561794172a49344ede6795a151d42,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.749199,52.472266,On or near PIER TERRACE,E01030258,Waveney 007D,Suspect charged
4f9ed2c2898b0859e56efab5af36a51135c7f79f96df26e213e262cc201e5c6b,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.440080,52.311130,On or near HALESWORTH ROAD,E01030201,Suffolk Coastal 001A,Investigation complete; no suspect identified
45b9bbf3b492f306863a83883dc92a9af1237bcc942334a196f110fb44007c9f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352141,51.963784,On or near Supermarket,E01030165,Suffolk Coastal 015C,Suspect charged
3869d12a4c6594e52b9d20cca540c67d57482f0e46412039b9cdd09323c33ee5,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.351562,51.967533,On or near Petrol Station,E01030159,Suffolk Coastal 013D,Suspect charged
cb7cced9bc7fe8d6c2928ed5e96127a8d6cd0258b25e5d4d3ddc4a021a210a11,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352141,51.963784,On or near Supermarket,E01030165,Suffolk Coastal 015C,Suspect charged
22f96fbcf2314e9d865fce9a8400d0145dda90b15caa017fab119c920dcd34e5,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.336914,51.968534,On or near MARGARET STREET,E01030161,Suffolk Coastal 014B,Suspect charged
c18797c275152cdf43cd31848102464335dea0c62bb131d6aa883cd7e8ef15dc,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.743738,52.477684,On or near BECKHAM ROAD,E01030265,Waveney 004F,Suspect charged
86aa0a937e89c8bd3c82bbb84ac0bf165d0faf9278cb10a791058da8112abe50,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.741738,52.464363,On or near LONDON ROAD SOUTH,E01030256,Waveney 007C,Suspect charged
6a7d004ee060f38a3d427b061113bf9e2de96a1a02980599776543c02ba5df68,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.752072,52.476592,On or near Shopping Area,E01030249,Waveney 004C,Suspect charged
bb5e2a98c1246d19abcb9ed4dbed74904adcf2a7a50b1b6d68dfefc39b46faf5,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.515830,52.251177,On or near MILL VIEW,E01029941,Forest Heath 005A,Suspect charged
babee7e0b2b576bbe9d49a3fda908200e5f8553b429551bbc1b0ea2fab7ef874,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.432632,52.393632,On or near SNARE DROVE,E01032524,Forest Heath 003G,Suspect charged
99e95f065fad72c8b0e60192b7dae3687083f575525724a848eba7afdc8a0932,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.510782,52.349536,On or near FIELD WALK,E01029939,Forest Heath 004B,Suspect charged
93f45dacbe13d429430c713b556cdba43a586d033a47645f3b00ec9c8a875576,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.427558,52.080146,On or near HARROW ROAD,E01030115,St Edmundsbury 013A,Offender given a caution
7918dd0763cc912a68afe251a9750c8f1c0b5db7a202315a33a4df18f7715ccc,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.984652,52.188140,On or near TOWN GREEN,E01030073,Mid Suffolk 008A,Suspect charged
ce135d8382812879abf094c36098c4e5f6b9478d2dd2e98131940f1e8233255d,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.996459,52.188551,On or near STATION ROAD WEST,E01030071,Mid Suffolk 010B,Suspect charged
59a4a59050dfed8fcbad75004d3d5d8a0167f30276a6db8a898389f4070c8582,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.130145,52.073123,On or near LISTER ROAD,E01030029,Ipswich 003C,Investigation complete; no suspect identified
dcefc2cd0fd639db0c7492ae77316d1c013aac8553dccc15fb786dd65281648b,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.712709,52.246132,On or near Parking Area,E01030091,St Edmundsbury 006A,Investigation complete; no suspect identified
e8f703c102e29d13b59d75606be0d8331a99b98e5a7505f58e06b9afce0c7585,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.115080,52.087967,On or near A14,E01030031,Ipswich 003E,Offender given a caution
3b24638f240dc01319ccae98116cf3c7efe971a78e663efa51c457303845d9d8,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.237042,52.062444,On or near Supermarket,E01030184,Suffolk Coastal 009D,Suspect charged
5a05f0d2b28d86b346eff41253ca53d11fd2d708433d4b3d97019847d2dce714,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.709080,52.243796,On or near Supermarket,E01030091,St Edmundsbury 006A,Suspect charged
6ac2d53dbfcbd79dfbfbbb329c58dfe1d4b2dcbb19dfdf4433ae8f9447870451,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.716695,52.254781,On or near Petrol Station,E01030137,St Edmundsbury 006D,Suspect charged
020360e025e3e13c732dba1d1db1f36d3cf3e461928dc86f1a74ec681986ed2c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.716431,52.482809,On or near BONDS MEADOW,E01030270,Waveney 005C,Investigation complete; no suspect identified
3aacbb6ca86c0a4f577e40b1e333043dbf3a903c8e746687996112061fc22599,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.432948,52.090161,On or near BLACKMORE CLOSE,E01030111,St Edmundsbury 012C,Investigation complete; no suspect identified
7ab1a297b7f8abc6fb82bb37ce480ef75c9cd0867dc2f4634ddf22d0ec3a71e7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.563978,52.457140,On or near EXCHANGE SQUARE,E01030225,Waveney 010C,Suspect charged
7ab1a297b7f8abc6fb82bb37ce480ef75c9cd0867dc2f4634ddf22d0ec3a71e7,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.563978,52.457140,On or near EXCHANGE SQUARE,E01030225,Waveney 010C,Suspect charged
049a362650c5cf6715dcb800c2f5c778e419136f80983d11d67da423698528f3,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.564212,52.454930,On or near Police Station,E01030224,Waveney 010B,Suspect charged
0c3489ebd6ddf434ee749b3a78e2e66dc2a71ac4bf04000fbe3b5d72c66ff760,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.564212,52.454930,On or near Police Station,E01030224,Waveney 010B,Suspect charged
020360e025e3e13c732dba1d1db1f36d3cf3e461928dc86f1a74ec681986ed2c,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.716431,52.482809,On or near BONDS MEADOW,E01030270,Waveney 005C,Investigation complete; no suspect identified
d1cc0b84f59b6914b9944997f962faaa865d611f1320d66d2627d0eafa40eb64,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.753882,52.481068,On or near Parking Area,E01030247,Waveney 007A,Investigation complete; no suspect identified
ddd001f7bee9db0b330296cd31321f01132ec7c51fc1a2734a26d5e835fd72af,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.334074,51.965386,On or near SELVALE WAY,E01030168,Suffolk Coastal 014C,Local resolution
77d2ccd3f8f1487339690481ca66f35819186fd6395aae3a024f366843d8c6fe,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.732660,52.053491,On or near Supermarket,E01029901,Babergh 003B,Offender given a caution
258f7fcbbb44d74a6fb30b5a83add3af14efe6ceae7febc2fe8061e8e7d68c55,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.998888,52.185072,On or near Theatre/Concert Hall,E01030071,Mid Suffolk 010B,Suspect charged
73ee3261a573db2634d51047204c4d85158573f40b8a55fcd2e804c854f622e2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.719773,52.485744,On or near WOODS LOKE EWST,E01030271,Waveney 003C,Local resolution
be5e743d10f2cbbe6d174e24d95e3e969243aa211af7fb2326897e95cf8ff91b,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.428695,52.077983,On or near GLOUCESTER ROAD,E01030113,St Edmundsbury 014E,Suspect charged
15646c2b75d0c5c91ef7a255e571d23b729ae10c8b89a19ee7b02a620eced3b8,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.150950,52.057485,On or near ARCADE STREET,E01033125,Ipswich 007G,Suspect charged
e2766d1ba230d2714d53e298d9eec9cb6dd06df113850eca8388f2f95f4d3032,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.424868,52.083844,On or near QUEENSWAY,E01030109,St Edmundsbury 012A,Suspect charged
3110d93a3d6cbab26d13e9436b8a2702b99714346a82d62625ff3a7d8d2e98e9,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.426983,52.079241,On or near LEATHER LANE,E01030114,St Edmundsbury 014F,Investigation complete; no suspect identified
6af98ada6870d4416d8553812de48b311e2bc09ee4fc7aba50833a85037b5fc0,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.159937,52.055410,On or near EAGLE STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
efbe93d66dd005460c94880ef5f47d97426218d8edcf0ba5a96ee6e89cc0d8ae,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.189016,52.053798,On or near PARLIAMENT ROAD,E01030006,Ipswich 008E,Investigation complete; no suspect identified
bec8ceb24179712e3da90a1a012a0b298ff3f31ec62b8c356666ff1454bc6ff0,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.114671,52.068892,On or near WEAVER CLOSE,E01030028,Ipswich 003B,Local resolution
e1a1cf03626468e2bbce42e073886b989bc3833b0cbd9012506fb79fd5d4b998,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.735020,52.494051,On or near WESTHALL ROAD,E01030279,Waveney 002D,Offender given a caution
802aee84c2045b76752e7b9f9e0324c5b47dce768852b80814be0383f77fce57,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.733603,52.497325,On or near BRIAR CLOSE,E01030281,Waveney 002E,Offender given a caution
77cab350af8d6066b845b30bc342df606af51fda564a49fc3b8933e284ac986d,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Offender given a caution
180100945fd07ee234323e6d5b47b14fa22836e397d30dcb0a8ed4395ae86842,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Offender given a caution
0e4a9ddc2a464e0f880db056ef2bcb6eacd5c35befe94b1472930b7dd177dc87,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Offender given a caution
77339026df7cbc8e580abe90a8e19e2f27723f1d57f747a6fe5144ac8aa1c43a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.353263,51.966531,On or near Shopping Area,E01030166,Suffolk Coastal 013F,Offender given a caution
c41d3de32bbc7e8f937b603d0115aca6a2eac0e9c9d4728b7a23888dbdef5484,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.152598,52.056641,On or near QUEEN STREET,E01033125,Ipswich 007G,Investigation complete; no suspect identified
efbe93d66dd005460c94880ef5f47d97426218d8edcf0ba5a96ee6e89cc0d8ae,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.189016,52.053798,On or near PARLIAMENT ROAD,E01030006,Ipswich 008E,Suspect charged
47aea57173160d5ad1e4eafaffe1a1072d0f08205237fa41ccc4c2cb3ae2e993,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.713799,52.470110,On or near DELL ROAD,E01030290,Waveney 005E,Suspect charged
e163f105efc15274eef664f57e65ec55a8e35d78739e55914069fa6c90930f65,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.154097,52.058660,On or near Parking Area,E01033125,Ipswich 007G,Offender given a caution
bc50865c0ef172f5c1b7aed30e943456ac2bef61fd99afa53fd29166460658da,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.397294,52.272007,On or near SNAILWELL SHORT ROAD,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
4c5446e702c8f546117fb05c63e1f4912a21e30053dfee283ce7e10f9ec71fa6,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.397294,52.272007,On or near SNAILWELL SHORT ROAD,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
dfe7cee65555afffe493379e46ea886e2d32a910c18ce24abe0a137613a097f2,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.397294,52.272007,On or near SNAILWELL SHORT ROAD,E01029937,Forest Heath 006A,Investigation complete; no suspect identified
b5d163f5674ad11307273f79d525bb618f84e1e92d6c9881ca468232135634f9,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.739245,52.492263,On or near HOPELYN CLOSE,E01030277,Waveney 002C,Investigation complete; no suspect identified
58d721590f833a9576ccec93c9a674f834c5183c9aada9e3445cdd162ee2f491,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.409131,52.240787,On or near PARK COTTAGES,E01032612,Forest Heath 008F,Suspect charged
6ea4afbb1b2919addea464d4fb69ef0a85d40652b9e0c57fb5eb38650d251dc3,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Offender given a caution
be0f75fc9572acf17b30db3aae6d3a0dbc8f369fd9e510630da16cfa0b5f6505,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.402576,52.243097,On or near Nightclub,E01029950,Forest Heath 008C,Suspect charged
9a3685c47b0dc77b345e76b2bc1caeef2f18cdf465635a4ffa4cfe113390cf79,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.402576,52.243097,On or near Nightclub,E01029950,Forest Heath 008C,Investigation complete; no suspect identified
08daa77c96db2362ba01f903093ae05ea070ce75bea0a078611f09e3641dc2d9,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.753163,52.488367,On or near YARMOUTH ROAD,E01030247,Waveney 007A,Suspect charged
ddd001f7bee9db0b330296cd31321f01132ec7c51fc1a2734a26d5e835fd72af,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.334074,51.965386,On or near SELVALE WAY,E01030168,Suffolk Coastal 014C,Local resolution
0d1a8c095dcf6c0fd768d3c011da3e6a216022ccbd20cfb6cbffa6ce7cf45d03,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.962666,52.048415,On or near LADY LANE,E01029892,Babergh 004A,Suspect charged
9f00b63f07cd9e741c03e3a0b68dfd1c187a6307971c69baabec5f4171b4eaa3,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Offender given penalty notice
1f04683c6d0a3c25fd05ef930aa15afc3f9acbc989b85ff18109a0c5ae357b7f,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.736880,52.478458,On or near NORFOLK STREET,E01030264,Waveney 004E,Investigation complete; no suspect identified
942ad1edfb35d968afdb0276c4f235d57cbc6dcd69998f610d6e3938e2a29bbc,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.581397,52.078162,On or near MARKET HILL,E01030101,St Edmundsbury 010B,Suspect charged
c6fb0751a48a10a49e6d4a752d06af0edd6cccd2883a5c86db4d5bb0451c0bec,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.446229,52.085821,On or near CHELMER ROAD,E01030108,St Edmundsbury 014D,Investigation complete; no suspect identified
f2c840323c5e748b3f19c6b0f00186fba6d31bdab799a77ee8f83320f2eee9fa,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.351653,51.963681,On or near COBBOLD ROAD,E01030165,Suffolk Coastal 015C,Investigation complete; no suspect identified
ff84987ee4ddfb945409a1ea1085fb624311a19e6023b7ccc7813e85fa871401,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.352286,51.966703,On or near Supermarket,E01030159,Suffolk Coastal 013D,Offender given a caution
1c7127323ff2408a62e2b30d1e46e60445d86d97273fe33a549135ffa925be1a,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.722777,52.468640,On or near ASHFIELD CRESCENT,E01030290,Waveney 005E,Investigation complete; no suspect identified
cdb47fa51db0cce7adb24fd7c3a490e3fbc10e01ad4b2771e128567a00c283e4,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.754207,52.476407,On or near Parking Area,E01030247,Waveney 007A,Suspect charged
6671fdbc2d3dcb4c0bdeac4a7b67ca0e28225484060f9068dc1a0aa84666fada,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.694570,52.259155,On or near GORST CLOSE,E01030139,St Edmundsbury 003C,Offender given a caution
02ab8d72458ed4b89cbfd2533b4b1b9b85a519da9598114c985098b42da95756,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.438501,52.082771,On or near MARKET HILL,E01030113,St Edmundsbury 014E,Offender given penalty notice
e8d6164da59186c01a31957a5c1a334cced05c818927a973cb2c2a8319737b60,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Investigation complete; no suspect identified
62f38a7efa525bd2f1439e9114db785700fe21e14bf273f7520066ea0ce138b0,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.713085,52.252535,On or near STATION HILL,E01030137,St Edmundsbury 006D,Offender given a caution
e3b5e5d0d230a9e11a4bd950a3533b5e08f839dd73b2926b3fb6385eab41f4be,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.724184,52.447467,On or near A12,E01030272,Waveney 012E,Investigation complete; no suspect identified
e8d6164da59186c01a31957a5c1a334cced05c818927a973cb2c2a8319737b60,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Investigation complete; no suspect identified
29fb0b49cafe5f3a8c485de535ff27995e6811a51e822bffd28c7b55e3d87f70,2013-12,Suffolk Constabulary,Suffolk Constabulary,0.744441,52.239930,On or near AILWIN ROAD,E01030129,St Edmundsbury 005D,Offender given a caution
9450b282fa834321a09daf7f92ae25dc60180607593b2204824cd312fa55d7c2,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.463331,52.233215,On or near Park/Open Space,E01030208,Suffolk Coastal 003B,Investigation complete; no suspect identified
fcdf755d8ef10f3782bf7230847ec9d70bc7752128781474333b17d8eb8ff4ca,2013-12,Suffolk Constabulary,Suffolk Constabulary,1.741252,52.465934,On or near ST LEONARD'S ROAD,E01030256,Waveney 007C,Offender given a caution
