Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1bba928e2f4407d3eb2eb23e6c0c8f4ce8aae0de6f20f91eb202e2da77f0a8cb,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896458,52.257687,On or near KINGSTHORPE GROVE,E01027192,Northampton 009A,Investigation complete; no suspect identified
e145e10b6decaf5780a0a895d5571720063be46ba5edf2e06c4578cde686b7ed,2013-12,Northamptonshire Police,Northamptonshire Police,-0.680274,52.320050,On or near NIELSON ROAD,E01027334,Wellingborough 002E,Investigation complete; no suspect identified
871ed6e05bf35cf932b3ce3b6daa074d983dd24a7e1db0d70de2743530e29dad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.693737,52.300797,On or near BURYSTEAD PLACE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
717cc7989a3905cf03476fead923341049d06c0add9bbd4f1f1e4b2cc180aec2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.690320,52.460713,On or near Park/Open Space,E01027103,Kettering 001B,Investigation complete; no suspect identified
47d9404634fe3f81774e9adb19797a020b6b7b7bdef2aee1b3a81b6cb8fe738e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.536636,52.344917,On or near WEST STREET,E01027053,East Northamptonshire 005C,Investigation complete; no suspect identified
2ef6ee01ffd859a210b364b4868f5475a4982f85615380111172d80423276a9b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.817523,52.458843,On or near STOKE ROAD,E01027129,Kettering 001C,Investigation complete; no suspect identified
dbb88af0011fc6096495acf7c46bcc2053ad808200afbafca148e1daa8c35d08,2013-12,Northamptonshire Police,Northamptonshire Police,-0.892228,52.237517,On or near ST GILES' STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
2865e81f618cec83afbcd41708bc47e3a262555d664f4779c5fac9a23efeddf8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.697780,52.305967,On or near KNIGHTS COURT,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
ff50e197fb36c282e3a789aa95f209700e3bded0ad5d336782b4c2d01106b7fd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.866830,52.259546,On or near GREENFIELD ROAD,E01027172,Northampton 006B,Investigation complete; no suspect identified
b6767c601e219cf84293d36c324899712a889bcfd0c95c98b72c4ef679d169d9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.903085,52.243840,On or near BROOK STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
ecd4f79f20e961f41c627449b821129c34c5fc3754228822a735c1dd581ebb76,2013-12,Northamptonshire Police,Northamptonshire Police,-0.708206,52.409780,On or near IVY ROAD,E01027081,Kettering 005A,Investigation complete; no suspect identified
fc5177cfab4bb64e5b8baa30c495ede5003bd455121030dd8eba7139796e0e39,2013-12,Northamptonshire Police,Northamptonshire Police,-0.720164,52.399949,On or near ALBERT STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
a176abbc669a0a2c227d4a86428c6b594f42486ca13669f941b761457cca5bb0,2013-12,Northamptonshire Police,Northamptonshire Police,-0.854287,52.269818,On or near CHARTWELL AVENUE,E01027171,Northampton 006A,Investigation complete; no suspect identified
707f8061c1b472bcce5a12ea98b80f889222bc05f1eaaa029f7f73003f29dab2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691021,52.347160,On or near FINEDON STATION ROAD,E01027338,Wellingborough 001D,Investigation complete; no suspect identified
7d93c19a9e85f0c593eb06874a959903dc40f247196dd50015685106b97063f7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.826368,52.274867,On or near BROOMHILL CRESCENT,E01027246,Northampton 005E,Investigation complete; no suspect identified
a8aed5c42f5f72f107ee57d86034e6a746314ce47a1bcbc4c610dacf22c0945f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.692506,52.363477,On or near EIDER CLOSE,E01027092,Kettering 011B,Investigation complete; no suspect identified
8ac47d50c38d4b6691cb0e58bfc9a0d56c455610c274e5b75b4042a1d3e57616,2013-12,Northamptonshire Police,Northamptonshire Police,-0.692811,52.508265,On or near EARLSTREES ROAD,E01026982,Corby 001D,Investigation complete; no suspect identified
d436916d17052ece7eecb6d9ff6576ec05980ae5e54468cc9815f8507c66d24b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.990400,52.129133,On or near PLANK HOUSES,E01027302,South Northamptonshire 005E,Investigation complete; no suspect identified
4acdbe0978218281cf9ddb4f1252ec4b178e47d95ed3f780474ce67fee81f88c,2013-12,Northamptonshire Police,Northamptonshire Police,-0.836607,52.264431,On or near RILLWOOD COURT,E01027198,Northampton 007C,Investigation complete; no suspect identified
baede8abeb0b978fd5d904353ac31fac630cea9341713e6e7775d0ce9c900339,2013-12,Northamptonshire Police,Northamptonshire Police,-0.723725,52.480255,On or near NORTHBROOK,E01026966,Corby 006E,Investigation complete; no suspect identified
76138cd93631244cbb5e2b914d90b2a2c56552244370c1c49a50abe08ae57860,2013-12,Northamptonshire Police,Northamptonshire Police,-0.708869,52.475185,On or near CANTLE CLOSE,E01032964,Corby 009C,Investigation complete; no suspect identified
56c9ba02d279129d1a63defafbb5e30be4c39d36fa1c5dcb3c904da6232c6ef8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891144,52.238100,On or near Parking Area,E01027223,Northampton 025A,Investigation complete; no suspect identified
f22ebb2a195b2c29beab1ef1ed57264ef1cd2636d2a9c2336a090e16d3a3f3ab,2013-12,Northamptonshire Police,Northamptonshire Police,-0.826600,52.274402,On or near LONG MARSH SQUARE,E01027246,Northampton 005E,Investigation complete; no suspect identified
b2e1cfe4c42d322f5fb2ae12a8eb6c67c2d4fe0ead8464a7b73466e91dc3949d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.921116,52.260064,On or near SWALE DRIVE,E01027243,Northampton 017D,Investigation complete; no suspect identified
457427db64d81936d0dd844c51d014135c6b41f875546bd6fcf1a299a68af12d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.539305,52.341435,On or near Shopping Area,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
a54e00ede88266e32378e7b735f1bd5514f53f8b6453dc3354bbe35d196a4ba3,2013-12,Northamptonshire Police,Northamptonshire Police,-0.609545,52.328337,On or near LILLEY TERRACE,E01027038,East Northamptonshire 006A,Investigation complete; no suspect identified
539a9deb9f5adef8a17f1345c6f535a6a2c63bc5329adb5e941b5177283aefb9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.713593,52.391894,On or near BEVERLEY ROAD,E01027099,Kettering 008D,Investigation complete; no suspect identified
b54384992d63c84567db80434c96230e21e5f751a33e31b1a58571579e7ad35e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.915368,52.240447,On or near HARLESTONE ROAD,E01027151,Northampton 024A,Investigation complete; no suspect identified
04441bbc029bb536a9bbd562f68c92b3e5400131c9f32eec319404fc6cd6c82f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.720164,52.403509,On or near DIGBY STREET,E01027106,Kettering 006B,Investigation complete; no suspect identified
9d247dd4caa8229ce9494459c6ad5e54683e19aeeab7206782a7f129f7e2c140,2013-12,Northamptonshire Police,Northamptonshire Police,-0.714336,52.397161,On or near ST MARY'S ROAD,E01027128,Kettering 005E,Investigation complete; no suspect identified
1dae15bd4dc943afc0df4f50c907063eef357f5915f612e5f01f2cbaf58a1ea7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.848293,52.267557,On or near WOODSIDE AVENUE,E01027183,Northampton 006D,Investigation complete; no suspect identified
617e534da0897e916c77bcec3a95be7a85308624a1e3ee3df0fe8d8fabe6a1ac,2013-12,Northamptonshire Police,Northamptonshire Police,-1.135869,52.345828,On or near HIGH STREET,E01027006,Daventry 003E,Investigation complete; no suspect identified
49f30476f57c3659c975d64a72614c1cec802323b456544b5f729ec2082fcd94,2013-12,Northamptonshire Police,Northamptonshire Police,-0.725449,52.483286,On or near ARUNDEL WALK,E01026959,Corby 006A,Investigation complete; no suspect identified
23eb9296d2be73eafa5597b0a6c114bf49ecb5e29d244217ece3732c8b612674,2013-12,Northamptonshire Police,Northamptonshire Police,-0.533910,52.397552,On or near NENE COURT,E01027076,East Northamptonshire 003D,Investigation complete; no suspect identified
dc86bf1c74e9a5c812b274d8c20d4059f5cd6c6b75b883f111322c90f100857e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.922776,52.211502,On or near BLACKWELL HILL,E01027250,Northampton 029A,Investigation complete; no suspect identified
03ce00865a16c0ce926c991441c547ced36824c1ace50feab55117f5859480a1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.981097,52.228886,On or near CHURCH LANE,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
2ed82221ac4cd5d2521ec573401725ad8edbd15bdf71049e3484951da2e3531b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.901039,52.235927,On or near HORSESHOE STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
9734fcd6064a32b05f2f7cf82ca554c23c4a42d79786225eefca1e0a79601815,2013-12,Northamptonshire Police,Northamptonshire Police,-0.716569,52.387566,On or near ROSEMOUNT DRIVE,E01027130,Kettering 009C,Investigation complete; no suspect identified
8747c203dcbc4f8abe5c71ca23febc9c58bc9ecb8bd39367ac5db499df33510b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.867117,52.218929,On or near LYVEDEN ROAD,E01027202,Northampton 028D,Investigation complete; no suspect identified
e35c07cb9c9aa7b0e619795c6ff16f7c69f6e559179f9269944d52b63270e7dc,2013-12,Northamptonshire Police,Northamptonshire Police,-0.751618,52.267043,On or near TEBBUTT'S YARD,E01027322,Wellingborough 009A,Investigation complete; no suspect identified
56661f9daae438fc9d1bcd1395fe267c4a07bbdcac1da567596b05ddc22bf8ea,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897848,52.303849,On or near THE SQUARE,E01026997,Daventry 005A,Investigation complete; no suspect identified
e07be2edd51392f41a0c4fa96147949590cd3c1f1b205fadbc6b85787d9fefe6,2013-12,Northamptonshire Police,Northamptonshire Police,-1.155544,52.278533,On or near MEADOW CLOSE,E01027014,Daventry 006E,Investigation complete; no suspect identified
b0dcd63c65543a3262e13f6dbf0ec0ae3b1f12809450e685b702205bfde9d82e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.691117,52.300643,On or near Nightclub,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
9523a217af690c709f6aaf6a204439369e740c73e184765782930917c877cea1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.905498,52.238037,On or near Parking Area,E01032978,Northampton 021E,Investigation complete; no suspect identified
e44c6d31e5b6357f6a3c82da13c5e7fe98271b39de61ad08d1d0509c58fc5e5b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.596820,52.289886,On or near COFFEE TAVERN LANE,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
03319617e681faed546a6e2673d24269f0ad6df253944a796ad736afb0da0b96,2013-12,Northamptonshire Police,Northamptonshire Police,-0.710762,52.504119,On or near TEVIOT CLOSE,E01026983,Corby 002F,Investigation complete; no suspect identified
4024d19767ce9d3fa1177260d5d6ea6d35be07579153277db656eb2ad0237247,2013-12,Northamptonshire Police,Northamptonshire Police,-0.724545,52.482961,On or near ASHURST CRESCENT,E01026959,Corby 006A,Investigation complete; no suspect identified
d87269041e1ab8da71ff7d898a05a941c446d562eaa44886973c3ebb653fac02,2013-12,Northamptonshire Police,Northamptonshire Police,-1.148390,52.038763,On or near HALSE ROAD,E01027266,South Northamptonshire 009B,Investigation complete; no suspect identified
aa264feae4494494021d879d5ec0aa98a979a963fb610fd9412e261812dfb27f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.853253,52.259325,On or near Supermarket,E01027182,Northampton 006C,Investigation complete; no suspect identified
4c921c6589296d1f7167d2f3a05ff8de888b0a56f0245cb36526b511a25a0d19,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699880,52.490937,On or near COTTINGHAM ROAD,E01026949,Corby 005A,Investigation complete; no suspect identified
18a589f7e65a7e537c694e7f3e6234ca2ed49314c8db8c939f6fc173b787dc75,2013-12,Northamptonshire Police,Northamptonshire Police,-0.887114,52.265143,On or near HELLIDON CLOSE,E01027231,Northampton 009D,Investigation complete; no suspect identified
bee902951f5602d7de8eae74adee2a2b1b16cd14d57b990307e148d519982f7f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.714721,52.397067,On or near ST MARY'S ROAD,E01027112,Kettering 006D,Investigation complete; no suspect identified
6d0928c2fe349d00e045ebc83e4f1607c561850b9388aa05dda70be269f65a64,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898075,52.238543,On or near BRADSHAW STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
8c62f3bee19f40082d65a85a200e80804bbebf2cc903e33d4e3a46d9a988da9b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891685,52.244633,On or near MILITARY ROAD,E01027155,Northampton 023A,Investigation complete; no suspect identified
c24adf0a9a65f910f81862d45f091fc423af972e3fc420a4af851edd8d4b4f81,2013-12,Northamptonshire Police,Northamptonshire Police,-0.713979,52.488772,On or near A427,E01026973,Corby 004B,Investigation complete; no suspect identified
4acdf5989a74d367f27f8e40f6be7390727779b2a4b51106e98f42d941a771ca,2013-12,Northamptonshire Police,Northamptonshire Police,-0.981097,52.228886,On or near CHURCH LANE,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
2951185d0c68bc7ff9913a3e09f9ea3015a02c844c8942672f5f61dcd2f8ef69,2013-12,Northamptonshire Police,Northamptonshire Police,-0.897920,52.112238,On or near CHURCH LANE,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
2b425e0ea78b38a3b688e5517447abe7a5b1dc381935138624d298f8233a5c0e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.862883,52.239135,On or near RUSHMERE AVENUE,E01027257,Northampton 025D,Investigation complete; no suspect identified
78a52220441d5a545ba78accb83bb07ebc1952526419b9d48726618c14b1b5b4,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900563,52.240976,On or near ST ANDREW'S STREET,E01032978,Northampton 021E,Investigation complete; no suspect identified
de6283221ac6c8d4f4cf068ddbbc52bba5432876cd39a87210ec0fa3267d20c9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881821,52.244297,On or near HENRY STREET,E01027226,Northampton 025C,Investigation complete; no suspect identified
874e834b988844345fc25d5d4fef2567c4d4668634a0af71babec0f0006821d7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.890209,52.250364,On or near ST GEORGE'S AVENUE,E01027187,Northampton 015C,Investigation complete; no suspect identified
1c5071f7c43c3486e9c8be96ca6fc76ad31cd027f44291705cfad25bdb243baa,2013-12,Northamptonshire Police,Northamptonshire Police,-0.916469,52.141612,On or near BAKERS LANE,E01027297,South Northamptonshire 005A,Investigation complete; no suspect identified
432cd81b321e08292339b3aae8a9d4548bb82782411c4618b86bcbdbc245255f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727297,52.299599,On or near SWINBURNE ROAD,E01027341,Wellingborough 005C,Investigation complete; no suspect identified
7e62e3af727adeec0093c8faa520c9bf4de4850551d812ee6efacb4433c48b59,2013-12,Northamptonshire Police,Northamptonshire Police,-0.808214,52.255526,On or near CLIPSTON FIELD PLACE,E01027177,Northampton 011D,Investigation complete; no suspect identified
74f822e6089d5855f3545e201b19045d4e574954de8735cd0b1551318b2ff562,2013-12,Northamptonshire Police,Northamptonshire Police,-0.840815,52.272213,On or near FARM FIELD COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
0a5ccc92a12abb4aed7847ccdead7e897ff03df36428a32d4b555ab0fb5a5533,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881478,52.260279,On or near THISTLEHOLME CLOSE,E01027220,Northampton 013D,Investigation complete; no suspect identified
e467d7d96617ddfefb8ab0ab0d7eb0a007fbe3e4d81b5ca81eadec352b1d75a2,2013-12,Northamptonshire Police,Northamptonshire Police,-1.269391,52.073947,On or near ARROW CLOSE,E01027292,South Northamptonshire 006B,Investigation complete; no suspect identified
62289efd44f1df30042ddcce96c447e6a5a9c8b1698969131675947940ab9f77,2013-12,Northamptonshire Police,Northamptonshire Police,-0.881424,52.242630,On or near MARKET STREET,E01027226,Northampton 025C,Investigation complete; no suspect identified
57940c93a15ff66563394aa92042ce460c8d6390106999a56237eff63d3a51ea,2013-12,Northamptonshire Police,Northamptonshire Police,-0.938625,52.233673,On or near FARADAY CLOSE,E01032975,Northampton 029E,Investigation complete; no suspect identified
05c3cbd25c7e4560bced377aed204dd88118ff81d3fa535b73ece0fbd56d8171,2013-12,Northamptonshire Police,Northamptonshire Police,-1.155713,52.030023,On or near WESTHILL AVENUE,E01027269,South Northamptonshire 010D,Investigation complete; no suspect identified
7e1718e6b8f0ab1e770030a8e629c0a7fe1edfc3a1131f7e72ef8036cfb13aa2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.693737,52.300797,On or near BURYSTEAD PLACE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
00b7299cd467aa18d480c8dee387f6e7b974b125b4bbfd4787366b28f37c0cc6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.868453,52.239539,On or near BILLING ROAD,E01027135,Northampton 022D,Investigation complete; no suspect identified
89291aae3af0346283444e36ae4943b69966310f3a7795be44087a3ad22ed0c6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.857177,52.289671,On or near WEST STREET,E01027019,Daventry 005C,Investigation complete; no suspect identified
9f4c708fd92c31a9afabdcfc4f9c51d5264fd52b0f8968e121ebe125bfed91dd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.882278,52.273908,On or near HOLMECROSS ROAD,E01027232,Northampton 001D,Investigation complete; no suspect identified
544a3e2a5e7104523397811502070b34662226bd1534a949d090e4690852c259,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727439,52.471484,On or near VARA CLOSE,E01026954,Corby 008B,Investigation complete; no suspect identified
3f8b04c2752376ace47ece621f0c1845fdd7b135455e9bec4182ec1668a69ed1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.557396,52.364692,On or near KINGFISHER CLOSE,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
2174e3a4ccd6a88e0c0f665313678950ca95a7e8f4a9bd604f4cd34340bb7ea2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.592701,52.302802,On or near HANDCROSS WAY,E01027034,East Northamptonshire 007A,Investigation complete; no suspect identified
006b65b95eed4171503600f377ace0659ed375dd10bf072a4912918db01e4aa7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701387,52.481253,On or near HONITON GARDENS,E01026951,Corby 005C,Investigation complete; no suspect identified
87a16787bca7392a52910a5a38b7ac4a8920fe98917e274f2e7256b95d256906,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699725,52.498164,On or near CHAPMAN GROVE,E01026971,Corby 001A,Investigation complete; no suspect identified
f41d96df307fe11a41baf2f3c7c0cbf032f3ad186b3658d1347b816fc9463575,2013-12,Northamptonshire Police,Northamptonshire Police,-0.713706,52.504196,On or near SHIRE ROAD,E01026981,Corby 002E,Investigation complete; no suspect identified
dc801ca11c93cf2053831ae4ffcbf3f9d0bc6f80c217e7e9a8311ed56a5caa6e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.614626,52.285439,On or near WHITEFRIARS,E01027072,East Northamptonshire 008E,Investigation complete; no suspect identified
144896dd9982bd55207cb2dd88be8d3fc0102017ef15b5bd3eadd4e950390c0f,2013-12,Northamptonshire Police,Northamptonshire Police,-1.181827,52.266464,On or near AUSTIN WAY,E01027009,Daventry 008C,Investigation complete; no suspect identified
c060b195df31183da5a5f8b954080c2b53f6e2a3e7884f347112d18305f305f7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.925841,52.213067,On or near HOLBEIN GARDENS,E01027250,Northampton 029A,Investigation complete; no suspect identified
30a14315beb075f8575bb5700f4639d70dfb62d1c6f7a62a7a4845487999d966,2013-12,Northamptonshire Police,Northamptonshire Police,-0.926830,52.227309,On or near IRONSTONE LANE,E01027233,Northampton 026A,Investigation complete; no suspect identified
9697d3f688e174328ade6addd03796632382f3d69918c9b69936ef9f4bc0f33e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.835025,52.271122,On or near SIDEBROOK COURT,E01027249,Northampton 004E,Investigation complete; no suspect identified
b7318dfba41fc8b4e32355d0279ef9a438a7b29d35b85b610173c5aa0d50c2fa,2013-12,Northamptonshire Police,Northamptonshire Police,-1.161450,52.252934,On or near THE DINGLE,E01026991,Daventry 007C,Investigation complete; no suspect identified
507071535b4cb612d5e0e0e5f1dd09c0aa47533ec64e6a5b886c122399f8e286,2013-12,Northamptonshire Police,Northamptonshire Police,-0.902106,52.332119,On or near HIGH STREET,E01027002,Daventry 002C,Investigation complete; no suspect identified
5e1197b1934c53194214316a9a2c1dc874065431decb220baef5003420d1b2a5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.836618,52.257886,On or near Parking Area,E01027198,Northampton 007C,Investigation complete; no suspect identified
822f1a9b48d09b178364e85a6b179b5581d8ad8cd6ac996de6e17a4ca423b47f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.694314,52.483414,On or near BURGHLEY DRIVE,E01026950,Corby 005B,Investigation complete; no suspect identified
ce1ec8d412964c509db681c8e8240d8e13ceb636c2628fb70fde09766699d451,2013-12,Northamptonshire Police,Northamptonshire Police,-0.598909,52.292896,On or near HIGH STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
2ec9b8cef663492d09ee7aa00854f9091645fe72ed31400cef5bf8c521b5f7b2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.986555,52.227755,On or near WILLOW VIEW,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
eb59a4e3e0bd3566fad9b53a907e74c41f956f372af436722c74bbd22e27f56e,2013-12,Northamptonshire Police,Northamptonshire Police,-0.978464,52.229403,On or near SCHOOL LANE,E01027285,South Northamptonshire 001C,Investigation complete; no suspect identified
d3050298648d6c0eec9853a066929c031fe1c3097840ae7f52a0747e5cd60f75,2013-12,Northamptonshire Police,Northamptonshire Police,-0.708044,52.404771,On or near ELIZABETH ROAD,E01027127,Kettering 005D,Investigation complete; no suspect identified
48635232a56c6f13d70987bd1bc630f7207580b0fb2348407f5748434836c02d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718873,52.297279,On or near SHELLEY ROAD,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
af54a8d525750634d43a410a1b76d8e21e604f1add70406b3aa7be3f65a2bda8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.888704,52.095249,On or near SCHOOL LANE,E01027284,South Northamptonshire 003D,Investigation complete; no suspect identified
6722421e9e24e6e8a81c91ddeb3ff409f5ed4c518e1eba33f283ba8ba94a02ac,2013-12,Northamptonshire Police,Northamptonshire Police,-0.690547,52.502162,On or near STANIER ROAD,E01026971,Corby 001A,Investigation complete; no suspect identified
b4dfc914f77aa1ebdeb6e05e7974a0d246ffd3019bac780f43361d42af816afa,2013-12,Northamptonshire Police,Northamptonshire Police,-1.123179,52.306824,On or near Motorway Service Area,E01027016,Daventry 004C,Investigation complete; no suspect identified
f3683f17d8e7adb5098e1ef0f8d1e1191931ab19aee36668cc5d4dc5002a2a68,2013-12,Northamptonshire Police,Northamptonshire Police,-0.832294,52.276355,On or near DUCKWORTH DELL,E01027247,Northampton 004C,Investigation complete; no suspect identified
4e0ddd1c4578c3b51f6351d3f156a5ee1fbdf826dcf6d2e582491f49a8e980bf,2013-12,Northamptonshire Police,Northamptonshire Police,-1.152906,52.030488,On or near WAYNFLETE AVENUE,E01027269,South Northamptonshire 010D,Investigation complete; no suspect identified
ed0f1a2db6e8acee9e5faa9a9d7f113f2e7b50eeb101b2a74950614281299341,2013-12,Northamptonshire Police,Northamptonshire Police,-1.169382,52.256497,On or near WEST VIEW,E01026992,Daventry 007D,Investigation complete; no suspect identified
7be917c3f3d034118fdaf4295171fb1e01e169f36d20d69e80a391f667c51312,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718873,52.297279,On or near SHELLEY ROAD,E01027309,Wellingborough 007A,Investigation complete; no suspect identified
b743f9a823d75c7c1ba449ae3b0a924f8876ff82b7231ee834840987c4b3f382,2013-12,Northamptonshire Police,Northamptonshire Police,-0.887114,52.265143,On or near HELLIDON CLOSE,E01027231,Northampton 009D,Investigation complete; no suspect identified
04f301ff754e1040de95d0a2d93677ed9039d5f5b6205feb615c08a58e9313f5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.873641,52.270041,On or near DRUIDS WAY,E01027218,Northampton 002A,Investigation complete; no suspect identified
df2790abb77001f8fbf84a5ab00ae56bc9512e69875f328ecd0aa7cfd6d1b31b,2013-12,Northamptonshire Police,Northamptonshire Police,-1.152806,52.024194,On or near HINTON ROAD,E01027269,South Northamptonshire 010D,Investigation complete; no suspect identified
91885b4b5d2011ae3f7d02d3a57b70b1306b9cca4dfa81c546d4432d115e27d9,2013-12,Northamptonshire Police,Northamptonshire Police,-1.247204,52.174251,On or near BANBURY LANE,E01027004,Daventry 010B,Investigation complete; no suspect identified
52aec54af3bc8d8ada97918cf2179d2698bff5ae859611f1a11cf6fdb0be77f6,2013-12,Northamptonshire Police,Northamptonshire Police,-1.024908,52.091572,On or near FROG HALL,E01027295,South Northamptonshire 007B,Investigation complete; no suspect identified
0d99b0b5cebd101517b113e99dcf164ec1c4dcf70b2b7f542b82832c38e7a477,2013-12,Northamptonshire Police,Northamptonshire Police,-1.170760,52.264292,On or near Supermarket,E01026986,Daventry 007A,Investigation complete; no suspect identified
99bd21d80eac09e6041767f0301e372897c796f99c53cdff7880071315b9e1a1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.938258,52.251534,On or near WENLOCK WAY,E01027214,Northampton 018B,Investigation complete; no suspect identified
de07c1b17950a522b1abdbcd5ea7f872c13c0462e1235a604ee712935f9cdbf8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.822925,52.262066,On or near LINGSWOOD PARK,E01027196,Northampton 007A,Investigation complete; no suspect identified
cf030f5a27f367648de9f5bba8ca5739f51f2fd515688d172bf6ad502f3b9dff,2013-12,Northamptonshire Police,Northamptonshire Police,-0.724441,52.407107,On or near WILSON TERRACE,E01027106,Kettering 006B,Investigation complete; no suspect identified
37dbb81e5e64965d66f6a669b4628b565204d592051b5afe73cc31fadcd93799,2013-12,Northamptonshire Police,Northamptonshire Police,-0.907381,52.228119,On or near MAIN ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
88e0205616998d3660214108eeef9dd0b98f91868038221d5d87eaf22e63dfd1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.905576,52.258069,On or near TOLLGATE CLOSE,E01027190,Northampton 008A,Investigation complete; no suspect identified
ebb7a4ea1f66f7da33161335e6cdd8494874998e3a6ab555f484ea3079ee327f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894302,52.237725,On or near DYCHURCH LANE,E01027223,Northampton 025A,Investigation complete; no suspect identified
8b80f89f5c9291bf8b36ad82b0245bd6b08ed03d709ca2c8ba34f8c4183b2934,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898586,52.256358,On or near CLARENCE AVENUE,E01027191,Northampton 008B,Investigation complete; no suspect identified
da864d21a21030ea1e9116e54d26f7529e386b6efdc61d0217ca076c31bf336b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.911517,52.239225,On or near STANLEY ROAD,E01027151,Northampton 024A,Investigation complete; no suspect identified
ab17767c827172d9a6a6d49df2108e64c3c25f1e19d7fa382cbdb9a36429f683,2013-12,Northamptonshire Police,Northamptonshire Police,-0.680551,52.304328,On or near MELTON ROAD,E01027315,Wellingborough 004C,Investigation complete; no suspect identified
