Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e30b965e6b98988d07d7fa66ee6b6359de1ca4a0b32bbaa4aeccd8adfca3249b,2013-12,Warwickshire Police,Warwickshire Police,-1.523960,52.525889,On or near SWINBURNE CLOSE,E01031082,Nuneaton and Bedworth 004B,Investigation complete; no suspect identified
5eb1d742858285b403416ad61d3e884cb0295fc1b6114f3c3bd679c065ce0fc8,2013-12,Warwickshire Police,Warwickshire Police,-1.611819,52.601535,On or near CHURCH ROAD,E01031025,North Warwickshire 002B,Investigation complete; no suspect identified
a48a140236d3cc5b9db2f19989cafcf85a3e23aa294fcc09da557c01862ac021,2013-12,Warwickshire Police,Warwickshire Police,-1.274204,52.385759,On or near NEWBOLD ROAD,E01031171,Rugby 003A,Investigation complete; no suspect identified
6ddd391225adc42a66f8391f428cdd1dbe7b75731b29d99308bb579f18863912,2013-12,Warwickshire Police,Warwickshire Police,-1.501790,52.528593,On or near HILLCREST ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
d2e2144ba32d5489d5dc78e168070f180d0e117bc043729cfaddeb33c3088303,2013-12,Warwickshire Police,Warwickshire Police,-1.268873,52.390041,On or near TIBER WAY,E01031141,Rugby 002E,Investigation complete; no suspect identified
caff2595b00144f2d62fdd18d428fab6df2c9b74945e9c56d29587694fa3bffe,2013-12,Warwickshire Police,Warwickshire Police,-1.268873,52.390041,On or near TIBER WAY,E01031141,Rugby 002E,Investigation complete; no suspect identified
9f1b650910dd4328885e02176ffb766732a30f80fba20d34d7b1c4781f6ac4e6,2013-12,Warwickshire Police,Warwickshire Police,-1.506305,52.476884,On or near WILDEY ROAD,E01031088,Nuneaton and Bedworth 016C,Investigation complete; no suspect identified
6674bbc2fe4ce1cc200e462b3ff04dbc9258cf4ad5dc893848a919712fdbfa99,2013-12,Warwickshire Police,Warwickshire Police,-1.360546,52.453441,On or near ALL SAINTS CLOSE,E01031182,Rugby 001E,Investigation complete; no suspect identified
c0bab5566ec5cb430926199ac47b9e301a3e75427432986241eb4d4f33205b5c,2013-12,Warwickshire Police,Warwickshire Police,-1.533464,52.573438,On or near Parking Area,E01031014,North Warwickshire 003F,Investigation complete; no suspect identified
88b0b6c60a9008500061226fcf1968ff20bc91ec4c5551eb75e43474f25db895,2013-12,Warwickshire Police,Warwickshire Police,-1.236613,52.389505,On or near WHETSTONE DRIVE,E01031138,Rugby 002B,Investigation complete; no suspect identified
e886c87a362b4c3eeb71a393c1258b57d4b92ab38d40a8fee5232eabee53a9b3,2013-12,Warwickshire Police,Warwickshire Police,-1.548725,52.289176,On or near COPPS ROAD,E01031293,Warwick 009D,Investigation complete; no suspect identified
060831e0e2405cd2c8c2e71be7125df4acf808509675d56bcb0319108e443bf9,2013-12,Warwickshire Police,Warwickshire Police,-1.530571,52.282632,On or near TOWER STREET,E01031266,Warwick 013F,Investigation complete; no suspect identified
17611f51fc37d93d92c31f238950883763cff1c539bff9ef96899e7a98934f2e,2013-12,Warwickshire Police,Warwickshire Police,-1.627670,52.061866,On or near GREEN LANE CLOSE,E01031216,Stratford-on-Avon 015E,Investigation complete; no suspect identified
b3f2316a772db1d479736b61054ab35bb78469da3569e0ec4868fe49d9d14d77,2013-12,Warwickshire Police,Warwickshire Police,-1.526129,52.290931,On or near EASTFIELD ROAD,E01031271,Warwick 010A,Investigation complete; no suspect identified
0c0c97a5633554f6de110236941fbe192aef9c311ed1e58d9dccf56b90cda969,2013-12,Warwickshire Police,Warwickshire Police,-1.780131,52.292207,On or near HIGH STREET,E01031202,Stratford-on-Avon 002B,Investigation complete; no suspect identified
76e1f7560ef9e528b43e6223c52c59b75c0312c72e35bc36f242be6f5f271518,2013-12,Warwickshire Police,Warwickshire Police,-1.710951,52.193946,On or near MANSELL STREET,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
b81a569a786bf034f20e43f100bdc0bd9dc6e134c1fa500dea21930ba189ac96,2013-12,Warwickshire Police,Warwickshire Police,-1.505701,52.199055,On or near MOUNTFORD RISE,E01031207,Stratford-on-Avon 013D,Investigation complete; no suspect identified
78ff27073ddf53e97b971098aff0a41853d6e2d16a2190ca5addaec64b935297,2013-12,Warwickshire Police,Warwickshire Police,-1.902201,52.267485,On or near LANSDOWNE CRESCENT,E01031241,Stratford-on-Avon 003C,Investigation complete; no suspect identified
d7f13841adad764e799c51943f3df3909a9b50a3e01ffaf4a793f82771311616,2013-12,Warwickshire Police,Warwickshire Police,-1.718736,52.186539,On or near GARRICK WAY,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
f7fd2fd795c25a60a3b2cbb432ac05540d80618a8799f6353544d4959f627ecd,2013-12,Warwickshire Police,Warwickshire Police,-1.512235,52.273127,On or near ST FREMUND WAY,E01031328,Warwick 015B,Investigation complete; no suspect identified
f40eaa5e0e4e0ddec6ce9349751e450d4299ae3f942695a26c92d063d125c595,2013-12,Warwickshire Police,Warwickshire Police,-1.509889,52.156098,On or near BANBURY STREET,E01031205,Stratford-on-Avon 013B,Investigation complete; no suspect identified
01f4e5917b83260771562714f0e045ef6ef5d3217500a5a1359442be450a54a5,2013-12,Warwickshire Police,Warwickshire Police,-1.563735,52.359680,On or near ARBOURFIELDS CLOSE,E01031300,Warwick 002E,Investigation complete; no suspect identified
a2611d19f1faa260122692e099b783f4a73c187cc24d3894d5740773017b8518,2013-12,Warwickshire Police,Warwickshire Police,-1.885402,52.207055,On or near PARK VIEW,E01031183,Stratford-on-Avon 006A,Investigation complete; no suspect identified
20d25768f6b7179b6533105fd474e4e78c82beb04bed16040946ba1e454511f8,2013-12,Warwickshire Police,Warwickshire Police,-1.285118,52.213722,On or near SCHOOL LANE,E01031197,Stratford-on-Avon 005A,Investigation complete; no suspect identified
bf0e99bea690e9e56272fb1884e8651420f4db81ae9b92d9bd60bb4572bdd8e4,2013-12,Warwickshire Police,Warwickshire Police,-1.562326,52.316486,On or near HILL WOOTTON ROAD,E01031284,Warwick 004D,Investigation complete; no suspect identified
c95449da691662c517cfec11ccbe0870b7f779d2ade4b6bcbdf86bf02f8919b1,2013-12,Warwickshire Police,Warwickshire Police,-1.536853,52.293131,On or near Nightclub,E01033253,Warwick 007H,Investigation complete; no suspect identified
395675039301d4f3c61ddbc5e49229ff337b3df052100ae3711ad53f1b95fcbc,2013-12,Warwickshire Police,Warwickshire Police,-1.535736,52.291967,On or near WARWICK STREET,E01033253,Warwick 007H,Investigation complete; no suspect identified
03a407b6ca540d78ef565dfa628efd4b3171c8509b976ab5db43d7a62a6153d0,2013-12,Warwickshire Police,Warwickshire Police,-1.713216,52.196595,On or near WESTERN ROAD,E01031229,Stratford-on-Avon 009B,Investigation complete; no suspect identified
c5b33c0421f9ef2cf8993218c8da2037ff4a59dc30239dee4cea1e113abf4c8e,2013-12,Warwickshire Police,Warwickshire Police,-1.524458,52.293621,On or near COMYN STREET,E01031271,Warwick 010A,Investigation complete; no suspect identified
0dd62dc32c3ac4d6a99a44d3b183bce8dd6f14836f99d8f8f6312a412b88d4a2,2013-12,Warwickshire Police,Warwickshire Police,-1.511008,52.152740,On or near Sports/Recreation Area,E01031206,Stratford-on-Avon 013C,Investigation complete; no suspect identified
4a4624ccad943e7dba77b54921971733cd2c14b26173a25cd9872208c4dda505,2013-12,Warwickshire Police,Warwickshire Police,-1.526723,52.276423,On or near GROSVENOR ROAD,E01031263,Warwick 013C,Investigation complete; no suspect identified
027eb0a27246460d14ab7d25e7fb6dc047ce9b0d3c61b9308d0ffa7bbaacbfcc,2013-12,Warwickshire Police,Warwickshire Police,-1.512235,52.273127,On or near ST FREMUND WAY,E01031328,Warwick 015B,Investigation complete; no suspect identified
e71b5fc9f0c0636f20ba3faeb630ca27a85772176d9d67d0d7f017bbc0457fca,2013-12,Warwickshire Police,Warwickshire Police,-1.690267,52.191520,On or near Sports/Recreation Area,E01033252,Stratford-on-Avon 010F,Investigation complete; no suspect identified
f2168aab37c4d24735e0848991fb1419ca8c74ceb0d3d2ab56bac30869fe9dcd,2013-12,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
784f3d494a1a1ee15bc1173a93d9dcf28b99f4b58ba79db114640bac351b589c,2013-12,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
5a39e8ee4c517c2ff5efe1a6050332b7a0c519a759ccea6ada17a52852d01103,2013-12,Warwickshire Police,Warwickshire Police,-1.532552,52.283863,On or near CROWN TERRACE,E01031266,Warwick 013F,Investigation complete; no suspect identified
2978b372f779c89d2bd49a461e166c04121395d254fd10c31c8a7f76e51ebd0c,2013-12,Warwickshire Police,Warwickshire Police,-1.579693,52.277873,On or near ARCHERY FIELDS,E01031317,Warwick 012C,Investigation complete; no suspect identified
33835f291e0324fc603493930f8e304e5c18754f16182c619ccba1a8289cc968,2013-12,Warwickshire Police,Warwickshire Police,-1.528802,52.341638,On or near 10TH STREET,E01031308,Warwick 005G,Investigation complete; no suspect identified
12f72b4ca58d8b2ac5e6c20d46e4b8e84825d82b67587394612d33257e2e6350,2013-12,Warwickshire Police,Warwickshire Police,-1.635427,52.319917,On or near KITES NEST LANE,E01031284,Warwick 004D,Investigation complete; no suspect identified
159a202344d249d239bd611732836f5d4c38bc65613521d54f1559eb20dcd964,2013-12,Warwickshire Police,Warwickshire Police,-1.868528,52.222339,On or near CASTLE ROAD,E01031185,Stratford-on-Avon 006C,Investigation complete; no suspect identified
b151b19a3e7c01740a6e6c7326b875981cfa72c975fcf34bf06cd9d9d225361c,2013-12,Warwickshire Police,Warwickshire Police,-1.533982,52.270464,On or near TACHBROOK ROAD,E01031329,Warwick 015C,Investigation complete; no suspect identified
7d8f1a9473afbc0d249c9d8ae5b49a6e3bd91f4361befb5ed781d96d1289c32d,2013-12,Warwickshire Police,Warwickshire Police,-1.485051,52.193204,On or near CHAMBERLAIN DRIVE,E01031207,Stratford-on-Avon 013D,Investigation complete; no suspect identified
d9012cde916561c778ffe2bc0bdd582e9d51c0b4107eb7172319cc42f84a6bc2,2013-12,Warwickshire Police,Warwickshire Police,-1.553611,52.299003,On or near AVONLEA RISE,E01031295,Warwick 009F,Investigation complete; no suspect identified
8e0bacb402c990626d471b11b98c749b098c3be6284df471a46d028f010839da,2013-12,Warwickshire Police,Warwickshire Police,-1.820274,52.307144,On or near PERRY MILL LANE,E01031244,Stratford-on-Avon 001C,Investigation complete; no suspect identified
1501f40328be7105ee879de2a795772103d56878c850b45b2df9477323421bcc,2013-12,Warwickshire Police,Warwickshire Police,-1.563768,52.275639,On or near Conference/Exhibition Centre,E01031315,Warwick 012A,Investigation complete; no suspect identified
34d0f4397abf7929d84d4799ae5a8d6afd20dd07216db7f5dcb98e095f80eef0,2013-12,Warwickshire Police,Warwickshire Police,-1.499028,52.372136,On or near BOSWORTH CLOSE,E01031308,Warwick 005G,Investigation complete; no suspect identified
4e48eaeb2b7a880e3e5c36150e9b012c220f257f733a3f499bebeb21e15f38a8,2013-12,Warwickshire Police,Warwickshire Police,-1.509889,52.156098,On or near BANBURY STREET,E01031205,Stratford-on-Avon 013B,Investigation complete; no suspect identified
7df823ad75265c6693bffb0d3a032a2e909f48ff8a9e42db520144fd726e4a74,2013-12,Warwickshire Police,Warwickshire Police,-1.512049,52.089559,On or near SMARTS LANE,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
a7eb42a8eac40d78936e40e7e838a24dd02946aa8e316a601ebaa75befed3226,2013-12,Warwickshire Police,Warwickshire Police,-1.534087,52.288409,On or near ROSEFIELD PLACE,E01031271,Warwick 010A,Investigation complete; no suspect identified
c27e7bf11248ca193854decadd9fa42d8cb86fba538014140273692bbcf5d26c,2013-12,Warwickshire Police,Warwickshire Police,-1.578134,52.287712,On or near BEECH CLIFFE,E01031319,Warwick 012E,Investigation complete; no suspect identified
4def31891cbb1146211b326c2b02dbbe6590a39626af8428c980bbcb0209c412,2013-12,Warwickshire Police,Warwickshire Police,,,No location,,,Investigation complete; no suspect identified
ae818467337072d4194f7ffcb766af958843211e70a33eac47d0100eec5c9c99,2013-12,Warwickshire Police,Warwickshire Police,-1.374451,52.174572,On or near WHARF ROAD,E01031198,Stratford-on-Avon 005B,Investigation complete; no suspect identified
b4729796d2a1088a826fe358ccb2b89cbfd539924247e756b0ffbef4f2e13b1c,2013-12,Warwickshire Police,Warwickshire Police,-1.571557,52.287130,On or near CAMPRIANO DRIVE,E01031319,Warwick 012E,Investigation complete; no suspect identified
150ad19d87b7c654304b264a5cc2aab6e31474856b1f5f45067636bb4b83d986,2013-12,Warwickshire Police,Warwickshire Police,-1.463532,52.319432,On or near ALDERMAN WAY,E01031280,Warwick 005D,Investigation complete; no suspect identified
0363d8b42531bbe193fbf43c2e65b039f654088c0a0f02dcdaade68c00f27a0d,2013-12,Warwickshire Police,Warwickshire Police,-1.580780,52.283936,On or near ST JOHNS,E01031323,Warwick 011C,Investigation complete; no suspect identified
bd7b387d9045a3e17f11d5a73cc52509294e1a193a682dbe6c280ae183c2e3af,2013-12,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
a567da7360c4f84743d784a808515d6c061a5610251c307f28089ca8f0cdd408,2013-12,Warwickshire Police,Warwickshire Police,-1.645033,52.300167,On or near CANAL ROAD,E01031268,Warwick 014D,Investigation complete; no suspect identified
ca32433a293bea8e48a2ea53a335d556d9b7c9b9132d98de86cae9220e12a8d1,2013-12,Warwickshire Police,Warwickshire Police,-1.534248,52.291278,On or near Shopping Area,E01033253,Warwick 007H,Investigation complete; no suspect identified
145801598d5d5831fe323834847511791dad3ab451a73db002927407e2f2588d,2013-12,Warwickshire Police,Warwickshire Police,-1.714581,52.186691,On or near SANDFIELD ROAD,E01031235,Stratford-on-Avon 011D,Investigation complete; no suspect identified
d89a18d3ee9974491806e54b47e13c9e5b1a2a9bcad798b74b73708dea53fa7a,2013-12,Warwickshire Police,Warwickshire Police,-1.570702,52.287649,On or near MARNE CLOSE,E01031319,Warwick 012E,Investigation complete; no suspect identified
4a120b0f64075a761cb1f5f61bc5e94f185165ba6f3e2acad00c3a045d8e1526,2013-12,Warwickshire Police,Warwickshire Police,-1.531170,52.299555,On or near LILLINGTON AVENUE,E01031285,Warwick 007C,Investigation complete; no suspect identified
83da5557a06b4a767fe6b6e042793348fed09c5eb667a8eda32ec340a376f67f,2013-12,Warwickshire Police,Warwickshire Police,-1.403640,52.125239,On or near B4100,E01031194,Stratford-on-Avon 013A,Investigation complete; no suspect identified
27f6edc1d601b4461fd5a5c5ba052b79b8dc2a9bbac19cc5817a7d4a74f2d06b,2013-12,Warwickshire Police,Warwickshire Police,-1.455061,52.510848,On or near Sports/Recreation Area,E01031117,Nuneaton and Bedworth 009C,Investigation complete; no suspect identified
fa93bb0671c1d27cc8c7fc894cffccb683797ca4480ea400f16edc0dce84bc91,2013-12,Warwickshire Police,Warwickshire Police,-1.445192,52.536361,On or near Parking Area,E01031110,Nuneaton and Bedworth 001A,Investigation complete; no suspect identified
2d5205b71d51c3e400ec4538c3e8c8e96f1fb775046a0e8f65ae7ac8d150677e,2013-12,Warwickshire Police,Warwickshire Police,-1.462260,52.527081,On or near WEDDINGTON ROAD,E01031102,Nuneaton and Bedworth 003C,Investigation complete; no suspect identified
75f166dd820e3376d533854f43efe4c11a2a9328f545011dd179033693146159,2013-12,Warwickshire Police,Warwickshire Police,-1.520021,52.519418,On or near PRESCELLY CLOSE,E01031093,Nuneaton and Bedworth 007D,Investigation complete; no suspect identified
3b6d1150160ce5aa3a6fbe78dd4fa0677abc5fb9ce4ecee324a6b8e5707b4a4b,2013-12,Warwickshire Police,Warwickshire Police,-1.261616,52.366118,On or near DICKINSON COURT,E01031145,Rugby 009C,Investigation complete; no suspect identified
a94837fd064fcdf467218f5efe2ad214e2f1af5a238c963b16fcaa121ad4dd9f,2013-12,Warwickshire Police,Warwickshire Police,-1.474633,52.514200,On or near HEATH END ROAD,E01031059,Nuneaton and Bedworth 006C,Investigation complete; no suspect identified
89fe64f4742b096d306664527d6acb585faab672b56d2ae653c12c4b85176ea9,2013-12,Warwickshire Police,Warwickshire Police,-1.358480,52.283451,On or near A426,E01031166,Rugby 012E,Investigation complete; no suspect identified
7e828821fd48d8a9ec43501fdffb695b7ab545127cb62cc9887ac061af7cf853,2013-12,Warwickshire Police,Warwickshire Police,-1.472440,52.525032,On or near ABBEY STREET,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
37db99135398081d06b8e312a8050427bc9af5a240b1a7dc37f96b17edd56171,2013-12,Warwickshire Police,Warwickshire Police,-1.471020,52.523030,On or near Supermarket,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
8f8c45e5cc0ecc9c904ac1321a0e4bd0a5a8be2fa4263092a5c13c50c4202267,2013-12,Warwickshire Police,Warwickshire Police,-1.565441,52.474652,On or near SQUARE LANE,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
8c7028bba4bd2e6f961e1b031adaa8c8cd11bada9e7bb00592ef09218b9034b1,2013-12,Warwickshire Police,Warwickshire Police,-1.457185,52.516656,On or near HOLMAN WAY,E01031052,Nuneaton and Bedworth 010A,Investigation complete; no suspect identified
215bb279499f97cc0a7f214c8ab7df9dd5b7df964de152a69a932e40fdb4bd03,2013-12,Warwickshire Police,Warwickshire Police,-1.263774,52.371454,On or near DRURY LANE,E01031145,Rugby 009C,Investigation complete; no suspect identified
6db058b00fcd949974ee7bd02bb49527762af72a64fee215e5d4fe064affe023,2013-12,Warwickshire Police,Warwickshire Police,-1.490472,52.527089,On or near POOL ROAD,E01031057,Nuneaton and Bedworth 006A,Investigation complete; no suspect identified
ae09a9026be5dd1c20fe4e09cc0f56fcb4077712b1b6b5fce91a349b3b4f42ba,2013-12,Warwickshire Police,Warwickshire Police,-1.549300,52.573149,On or near RICHMOND ROAD,E01031009,North Warwickshire 003A,Investigation complete; no suspect identified
1bebe6b21770b035bf6279b9972b0fef9cfbf358c245d8620830ac9f940e52d1,2013-12,Warwickshire Police,Warwickshire Police,-1.220905,52.357738,On or near FLORIN PLACE,E01031163,Rugby 010C,Investigation complete; no suspect identified
c5efc4636512ac8bac599f7886d8128d6d04454915bc544d79576e51f95beb62,2013-12,Warwickshire Police,Warwickshire Police,-1.475304,52.525908,On or near DEHAVILLAND CLOSE,E01031046,Nuneaton and Bedworth 005D,Investigation complete; no suspect identified
43fd43a13149e2e207e4f5f4588becb26f67947741df225abc7403004814b16b,2013-12,Warwickshire Police,Warwickshire Police,-1.571172,52.472677,On or near COVENTRY ROAD,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
7e8381fca9891ea11fde62aff95b94967431b04461a0e2a5e446e8d6b89a5486,2013-12,Warwickshire Police,Warwickshire Police,-1.445943,52.493041,On or near MARSTON LANE,E01031070,Nuneaton and Bedworth 014D,Investigation complete; no suspect identified
778b01ec8df79c3f886a13f0cd4f1aab59fc6279ee4f85c7a6b7fe93ca8ca340,2013-12,Warwickshire Police,Warwickshire Police,-1.571172,52.472677,On or near COVENTRY ROAD,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
ad1b03998f344a3ecdb2b97da6a0c22adf01ff0abea1f3720eb8e0fbe4aa8af0,2013-12,Warwickshire Police,Warwickshire Police,-1.447657,52.505527,On or near CHARLECOTE WALK,E01031055,Nuneaton and Bedworth 010D,Investigation complete; no suspect identified
ffb6ac7bafc1091109981defb438e6e0fbe57198bd04b13a5a4f52b9618748ef,2013-12,Warwickshire Police,Warwickshire Police,-1.270145,52.388656,On or near QUARRY CLOSE,E01031172,Rugby 003B,Investigation complete; no suspect identified
9572b88212be8240c99cc51655846ae6bcb4b36983a40c9fc4f92b3391654bde,2013-12,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
e564028f7a45c2d30d9d1474f3365d154fe09ca21a2f63ab021baa25b47fcb62,2013-12,Warwickshire Police,Warwickshire Police,-1.217148,52.356832,On or near MOAT FARM DRIVE,E01031162,Rugby 010B,Investigation complete; no suspect identified
ea5191688f53d9cc0a3b7f6faaa8a0416e51d32f1c979d9491eed22ccba299df,2013-12,Warwickshire Police,Warwickshire Police,-1.281565,52.370340,On or near WEST VIEW ROAD,E01031168,Rugby 006B,Investigation complete; no suspect identified
542b3cd463fdf6dfe581b63e1773ad9bce7a54d68c5801c2088abfa483a91abc,2013-12,Warwickshire Police,Warwickshire Police,-1.486643,52.517965,On or near SILVER WALK,E01031051,Nuneaton and Bedworth 008D,Investigation complete; no suspect identified
79083ed5e5be2cbabb544ee30d71707ce6195b7a49a7b21e5b6ba45b719b67a1,2013-12,Warwickshire Police,Warwickshire Police,-1.512066,52.516464,On or near ARBURY GARTH,E01031091,Nuneaton and Bedworth 007B,Investigation complete; no suspect identified
5bbd6f9b1538564eb572885182695befc9aa0f411857492815e3f537316f6130,2013-12,Warwickshire Police,Warwickshire Police,-1.538384,52.582708,On or near LEICESTER CRESCENT,E01031012,North Warwickshire 003D,Investigation complete; no suspect identified
3d0a7fea0aaf22bc9d0a8aec49e1e8e3e95e2d4c7acfcaca5c70a34367c1f396,2013-12,Warwickshire Police,Warwickshire Police,-1.545310,52.552331,On or near Park/Open Space,E01031015,North Warwickshire 003G,Investigation complete; no suspect identified
90b8a22ea1643dfcc47d7e0e7be20735ef1e128dfbd9be88dc7e16081afd6e9e,2013-12,Warwickshire Police,Warwickshire Police,-1.473988,52.480583,On or near Supermarket,E01031064,Nuneaton and Bedworth 013C,Investigation complete; no suspect identified
82e804640c4a443513aff374b3a3c821ff3c6c0d995f250fafa2d281d2c63a83,2013-12,Warwickshire Police,Warwickshire Police,-1.265367,52.371095,On or near BLOXAM PLACE,E01031145,Rugby 009C,Investigation complete; no suspect identified
4026f447664d54719baefd30886e7602572bcb40e582819a3336393088fc4263,2013-12,Warwickshire Police,Warwickshire Police,-1.546551,52.577813,On or near MARKET STREET,E01031011,North Warwickshire 003C,Investigation complete; no suspect identified
c6702ddbfa4e97624957afa88dcc250fe1f18de179f3c1333562e539929021ff,2013-12,Warwickshire Police,Warwickshire Police,-1.248911,52.374830,On or near OXFORD STREET,E01031130,Rugby 005A,Investigation complete; no suspect identified
7f5811276e7ba460ea58c2ca033f5658e39283d42f3b5f3fbc8a082bef95f267,2013-12,Warwickshire Police,Warwickshire Police,-1.547162,52.471114,On or near Motorway Service Area,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
6d16c5be12a681370cf274caeb51de28f163d2b41971874209dcfddc25e79f72,2013-12,Warwickshire Police,Warwickshire Police,-1.494274,52.471969,On or near SMITH STREET,E01031087,Nuneaton and Bedworth 016B,Investigation complete; no suspect identified
fd5559798cad83e76d4a864c1d66b298fa27c0172d13238b90d13822c0caf591,2013-12,Warwickshire Police,Warwickshire Police,-1.464533,52.483175,On or near WOOTTON STREET,E01031066,Nuneaton and Bedworth 013E,Investigation complete; no suspect identified
af24c9466b88469d13c928fb7ba2bbba292732f2ebca3bb519aefbef475f8779,2013-12,Warwickshire Police,Warwickshire Police,-1.574604,52.585433,On or near Parking Area,E01031017,North Warwickshire 005C,Investigation complete; no suspect identified
d8e54cf2693b150955ebf1b84be38c2f19afd565d1b2245e815877b0730aeb56,2013-12,Warwickshire Police,Warwickshire Police,-1.733667,52.534241,On or near FARTHING LANE,E01031023,North Warwickshire 004A,Investigation complete; no suspect identified
54ba84c28204ff4cfe36e365659db3d229962f0a083251971fdd6c3e95bc6f0e,2013-12,Warwickshire Police,Warwickshire Police,-1.418981,52.394164,On or near RUGBY ROAD,E01031151,Rugby 004A,Investigation complete; no suspect identified
f5fdd65e15cf3e7985365d4fd68417e5f5afa0cbcdac385e8309b219d84b8d17,2013-12,Warwickshire Police,Warwickshire Police,-1.517110,52.517419,On or near MALVERN AVENUE,E01031093,Nuneaton and Bedworth 007D,Investigation complete; no suspect identified
8cc474a48d6314400af0a8a3863f8b28d1e428d4af9aa39cb22cd2ba3dd7f456,2013-12,Warwickshire Police,Warwickshire Police,-1.268181,52.375904,On or near BLACKMAN WAY,E01031173,Rugby 003C,Investigation complete; no suspect identified
6f14d3a79004448f2043de7efb98714d519b71e8dfa4e8eef6a1ff92f0c553e1,2013-12,Warwickshire Police,Warwickshire Police,-1.280038,52.367607,On or near STOWE DRIVE,E01031168,Rugby 006B,Investigation complete; no suspect identified
208f747156ffd95cc4d08e975321962b3d9104e02a6fa6daa6a6d95961dd6662,2013-12,Warwickshire Police,Warwickshire Police,-1.706253,52.497938,On or near Supermarket,E01031021,North Warwickshire 006C,Investigation complete; no suspect identified
86ffa2a8d195ec6069bd9ec18e4cff73253fe785bb4af93eb94e2cd193781022,2013-12,Warwickshire Police,Warwickshire Police,-1.249658,52.381047,On or near MILL ROAD,E01031130,Rugby 005A,Investigation complete; no suspect identified
875091547cc760fac55b1378b6eb1eac2bea8834563122918b13d91c57531fe4,2013-12,Warwickshire Police,Warwickshire Police,-1.236765,52.396033,On or near POPPY DRIVE,E01031139,Rugby 002C,Investigation complete; no suspect identified
b7d32def9b0ce13d075504d85a2b70fbb6e56824e16ecc89a5e5e38ffa801076,2013-12,Warwickshire Police,Warwickshire Police,-1.526361,52.458752,On or near STONE MEADOW,E01031078,Nuneaton and Bedworth 018B,Investigation complete; no suspect identified
d9c1cb08df309aaf3a38d9b9beb317290cfc7e229c974fabcd3eed10b7d71d59,2013-12,Warwickshire Police,Warwickshire Police,-1.427494,52.393819,On or near KAREEN GROVE,E01031151,Rugby 004A,Investigation complete; no suspect identified
02cc0a21b8dbc8656ba0b8ab129f62db3141459a28d13633e8ce79b2000f5f4b,2013-12,Warwickshire Police,Warwickshire Police,-1.470267,52.514531,On or near BRIDGE STREET,E01031115,Nuneaton and Bedworth 009A,Investigation complete; no suspect identified
251ca2443004f9b69600ca3fa515262dce77e1bc4b7b8828862bab654baaabfe,2013-12,Warwickshire Police,Warwickshire Police,-1.524800,52.535394,On or near WAGGESTAFF DRIVE,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
7148a337b536ae13927875727edee11d5bf43f49133abcddc11064d5f05014b7,2013-12,Warwickshire Police,Warwickshire Police,-1.547895,52.574869,On or near TERRACE ROAD,E01031009,North Warwickshire 003A,Investigation complete; no suspect identified
74b4af06c5f499ffdd2b911466297bfc76ffb8f00d5a482c9b8d4da207e11055,2013-12,Warwickshire Police,Warwickshire Police,-1.505824,52.473807,On or near SMERCOTE CLOSE,E01031086,Nuneaton and Bedworth 016A,Investigation complete; no suspect identified
097b464462bb201e7b8032519cfcfce9e1427fbb885448071cdd1d8bbabb7960,2013-12,Warwickshire Police,Warwickshire Police,-1.571172,52.472677,On or near COVENTRY ROAD,E01031027,North Warwickshire 007C,Investigation complete; no suspect identified
2792756a5db2de4d975e0c50a42948bcb81a38f5e8dd1b040843fa534b1bf4a9,2013-12,Warwickshire Police,Warwickshire Police,-1.528917,52.518546,On or near ROBINS WAY,E01031090,Nuneaton and Bedworth 007A,Investigation complete; no suspect identified
28ca21d3e43d1a69164bb0ccfe9fa03dd6b140bfa78fe310e697e099d0ac243f,2013-12,Warwickshire Police,Warwickshire Police,-1.707992,52.544429,On or near Sports/Recreation Area,E01031024,North Warwickshire 004B,Investigation complete; no suspect identified
9a269fbc3638ffa7d2bbff121178106cc8c27b10d40bed03dcae3c95052b8965,2013-12,Warwickshire Police,Warwickshire Police,-1.221842,52.400583,On or near THE LEYS,E01032892,Rugby 001G,Investigation complete; no suspect identified
