Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2817bdc8fcdfda17e4de9d7d7894cbc429ebac1023992758208d4e9d227dc4f5,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.941145,52.680327,On or near HIGH STREET,E01026426,Breckland 005B,Offender given a caution
fc39494a66d75485265abe3e87355d7411eb23c909e09ff5b0dc55e0b3c3793d,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.329880,52.631479,On or near ROCKLAND DRIVE,E01026572,Broadland 015D,Suspect charged
fc8523539d5c289f5377a85c4320485714238dd2d017cca238949de20cd63736,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.397955,52.756731,On or near Parking Area,E01026698,King's Lynn and West Norfolk 011A,Suspect charged
0daa1a8c853def02403dee3cec35fc8ef8ee6efb93f3a6f550c1b6bb41a37133,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.233781,52.607002,On or near CHURCHFIELD ROAD,E01026659,King's Lynn and West Norfolk 016A,Suspect charged
8f11253e63100e598111b237b915113a8244265327f64eb2e5ce6eac5b3186c4,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.399670,52.758549,On or near HEXTABLE ROAD,E01026689,King's Lynn and West Norfolk 007C,Offender given a drugs possession warning
94bd6972c63dcca86eea842271dcfdf4615f7c989595666b064bd662c6029546,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.384182,52.819869,On or near THE HOLLIES,E01026760,North Norfolk 010H,Offender given a drugs possession warning
26b20512a933413a57ac0bba55e35c413bdec1a0ff70371d74a845619ca8924f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.295166,52.628430,On or near CASTLE MEADOW,E01026822,Norwich 007A,Suspect charged
8c7ee4eba66b524a8b931999083c9af682224436514698356dd7590e21b784dd,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.298566,52.629613,On or near Nightclub,E01033438,Norwich 014A,Offender given penalty notice
68cdb6289d00f64e5cd6a5cb01288f7929ea0edc0e808c92f086d9cd6fc30904,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.393997,52.756451,On or near TUESDAY MARKET PLACE,E01026698,King's Lynn and West Norfolk 011A,Local resolution
9bc10845505bf422d721424870bccfa2125cf5c4fa84534bbc67c9d1245a17c5,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.931977,52.439122,On or near MARKET STREET,E01026439,Breckland 014A,Suspect charged
b614865390e12f1dad26c1d0641c658f8502c537e0115e78f680d760a1353928,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.870483,52.839691,On or near Petrol Station,E01026746,North Norfolk 011B,Offender given a drugs possession warning
5efb68ae7a6de446ae4278c5323b1fb62b53b809c5f84df31deb41c01eeb54a6,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732550,52.611701,On or near AUDLEY STREET,E01026598,Great Yarmouth 005D,Suspect charged
58cc91edd32f99f8558c37f663d5aaa3d2d428a04b8000908f5e429d7eb44ced,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.373016,52.826168,On or near SUFFIELD CLOSE,E01026761,North Norfolk 010I,Suspect charged
42f59f79f23c030cf1e4a0306044dab4f05b1cf88cb3cd50dbd9535e6c4a1ca6,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.309770,52.920834,On or near HARBORD ROAD,E01026779,North Norfolk 003F,Offender given a caution
4054f828ca60df26ce87e309c26b984bdc71e127f55163e6533b720482451264,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.034070,52.856807,On or near HASTINGS CLOSE,E01026729,North Norfolk 008A,Suspect charged
e2ef999a95895c5884d1e6e5675438fe68727f094ffcebfda59a03448beb597d,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.397189,52.754130,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
79e7bdf51caddda5e87abc12049d81893d112598322d60a73cceea9f5505dfcd,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.730533,52.600494,On or near BLACKFRIARS' ROAD,E01026625,Great Yarmouth 006D,Offender given a caution
b6ad887764f1029c63fde10d305caa0722a63886905e7b290f51c5cae5eaa4e7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.721479,52.596165,On or near SUFFOLK ROAD,E01026633,Great Yarmouth 007B,Suspect charged
180a56e4829ed4652786c2c9f071da23426ed2053909040fd4859467a72c2727,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.731875,52.539512,On or near BARN CLOSE,E01026588,Great Yarmouth 013D,Suspect charged
2ea629b353a42aac5a9f268629b5ae3691f303aaf5e43100b6755fd10da288f7,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.724331,52.607831,On or near STONECUTTERS WAY,E01026597,Great Yarmouth 005C,Suspect charged
e50538b2d2bd8c97c0c5d32bde0786175686d85e12db9ebd7692ce54aea9148f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.605603,On or near NELSON ROAD CENTRAL,E01026623,Great Yarmouth 006B,Suspect charged
4a30dcf547310b1e0f5e4d295c33ad417d0134ae76bc44ec97031fb42dde60bb,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732854,52.601734,On or near NELSON ROAD CENTRAL,E01026624,Great Yarmouth 006C,Suspect charged
5af1ff50dd32e5b9a33ef5bbb742904e2c633e2c77ca8393782f6fbc5a0143d9,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Suspect charged
7257df30c29c6663de69c222f80fd62122907a6287badee0b4b3bbd93ad76630,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.948106,52.680424,On or near RAMILLIES CLOSE,E01026429,Breckland 003B,Offender given a caution
02c7181d30a987c334dc770246ae4da8c5f00eeca3e81aee5bcb0b2bf16303e8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.723860,52.574278,On or near ALBEMARLE ROAD,E01026631,Great Yarmouth 010E,Local resolution
94fb1619d9530527f3188784a7d1aad07e65c9c7603465f9404d0bd3bb15b1e5,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.107533,52.377410,On or near ST NICHOLAS STREET,E01026891,South Norfolk 015D,Offender given a caution
972b5b992854fb8494a54cae1cc00a4a821d28901647c409a14a1955ce406e2e,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732550,52.611701,On or near AUDLEY STREET,E01026598,Great Yarmouth 005D,Suspect charged
63d44d98f75395052cc10a2b25858c5116f7d7c8a3d07f410bdf04a236adc7b2,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.732491,52.600765,On or near HAVELOCK PLACE,E01026626,Great Yarmouth 006E,Offender given a caution
41c1b8383f1c6540ee7f02f97eeca5fa55c6f0e07f5bf156f6481dded651ad21,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.727724,52.614551,On or near Petrol Station,E01026595,Great Yarmouth 005A,Suspect charged
0dec59bb2b1158646e84dd6ef93dc7637a24271e5af1b1168192986f5fb49acf,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.123043,52.377496,On or near SYCAMORE WAY,E01033539,South Norfolk 015G,Offender given a drugs possession warning
9dde5e73a9db43fcd8e485dbafd3384910b0e3ed582ae259f8e2e14322e9f9a4,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.189797,52.670323,On or near HARROLDS CLOSE,E01026685,King's Lynn and West Norfolk 013B,Offender given a caution
b20c402658424f246415d7500c011214cbd19891f481cdc10e7aa983709b8a34,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.292206,52.625221,On or near ST STEPHENS STREET,E01026822,Norwich 007A,Suspect charged
5eef5f5ba8ed01f1c4d221220ade64bc8c8405ecdcd1920dd40e69611fb25a67,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.297659,52.620311,On or near GORDON SQUARE,E01026853,Norwich 011B,Suspect charged
e2709fda297a9bf85ab68251ba731f34fd0a6532b2c2543f0087bd6903d4014b,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.397189,52.754130,On or near Shopping Area,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
58c7f4a4f62c13d27bbdbf3d56779fb7f0b92d6d863f0a1d97dae7a6a7ac32b1,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.432284,52.759476,On or near Parking Area,E01026714,King's Lynn and West Norfolk 010D,Suspect charged
3c2f75eb5ede4a5a27f79c804a3663f0b160180bea4159f6d200ce3105d7828f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.725239,52.607569,On or near Parking Area,E01026597,Great Yarmouth 005C,Local resolution
f5958f6e818a83ff81846a3b2eb63433745f7519f87547687ba7f3dae7fe804b,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.293358,52.651765,On or near LINTOCK ROAD,E01026801,Norwich 001E,Offender given a caution
fddaa49b76b4ce8310f56f7b60fcf55be5c4739a5ad7bf49c91274c10a18b947,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.420864,52.766013,On or near ACONITE ROAD,E01026670,King's Lynn and West Norfolk 006B,Offender given a caution
cf1579c12aa5565782217b965ee4daf97138477fe686887b9ef3ffdf992728d4,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.734467,52.404127,On or near ROWAN CLOSE,E01026478,Breckland 017E,Offender given a caution
c20c2b3e51bc4c02f0b569108995c13f552ad55f71967874c4b5b650732b1a20,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.720804,52.404074,On or near Petrol Station,E01026478,Breckland 017E,Offender given a caution
12287d0fec2b7e79ef951da7ac2490cc03d9887459f0cb2fb523368f095fb362,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.748832,52.414297,On or near Parking Area,E01026468,Breckland 016A,Offender given a caution
34800e1fbe88894027f07606064eff2b5c29d34928fafa7dee18be6636392ae6,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.748832,52.414297,On or near Parking Area,E01026468,Breckland 016A,Offender given a caution
9857c314e352f775bb05ebb26de4ace469c7e3b1752791f7cd1a4759bfcd39ff,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.749948,52.413318,On or near WELL STREET,E01026468,Breckland 016A,Offender given a caution
5d6ff1c31e5287625c27c26193d3afde2fe14154c1f2e4e98304092aa5ccb8de,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.295858,52.627017,On or near Parking Area,E01026822,Norwich 007A,Suspect charged
461f2d55858560ec297fd3678aad12623b76b42cb5bdaa89bf8d80bd2a481635,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
f0242f2b8009c2facbcb8e3dfe50a5771562c35ff357b05bdf3700747bf4bfc2,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
3beeafdedfc35ac297c3b3c8121e4590bcc8a75860aee4edffd9cd00ff1c556d,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.937184,52.747592,On or near Sports/Recreation Area,E01026483,Breckland 001E,Suspect charged
01d347a1e0c53c107169cd14db8605864bd849c0abf6e2f4d196ec8a96639b8e,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.726744,52.606154,On or near Parking Area,E01026623,Great Yarmouth 006B,Suspect charged
463d2cfbd7eb35355710aa94c908b4b92fab1d4bddec4312e3379ea37a850c50,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
ae2a778b8f70f703056eec11c869a213cc9ee7aebf840c4226cc08c95f5cc531,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.312214,52.627918,On or near HILL HOUSE ROAD,E01026850,Norwich 015C,Suspect charged
5aa9817c6832cb779ce7e23a935adb020afaf1f11c7c3cb685f3d89ad0c0ee85,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.255300,52.840393,On or near JUBILEE CLOSE,E01026737,North Norfolk 006D,Offender given a caution
1aea86ebbbf36a2f47a8099f746a68ab00c78077c846b17affbfcdf11c60d2b8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
79b8ae8dd9b4d0459209930424de4a529d8f3dd287425c421e11082bf603df06,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.991238,52.425028,On or near NORTH LOPHAM ROAD,E01026494,Breckland 014D,Suspect charged
fee5a391be35e735cfa3d14e9ddb875c49dc869966cb64e86db117b4be2dd346,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
6c5e3cfb416b5b742e61d2a2c353ff4b44c366bb455499a68026974e0a68c5bb,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.277586,52.595138,On or near Supermarket,E01026937,South Norfolk 006G,Suspect charged
1bffb6ccc41571c1c49dcc10bfe51fb4b66ddf56df2e8fbbba7e23e5a0d5f244,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.396442,52.753201,On or near BAXTERS COURT,E01026699,King's Lynn and West Norfolk 011B,Offender given a caution
ccb3a71f2dfe62a720c0e51ac5c449a15b37b090fce9c0a58aa519da37f6d478,2014-07,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
1ec62749b13d00d7bbe51bceff54168d56a4c2841d55ce668ae2c0b5868ce279,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.299391,52.931492,On or near Shopping Area,E01026734,North Norfolk 003A,Suspect charged
d1edb391003c2cb7a26ad0ade7338e06bfce8358112159efb6af8163e4dde39d,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.727501,52.607408,On or near Shopping Area,E01026597,Great Yarmouth 005C,Suspect charged
f8431a4110640fdf181398632f46163bdb90f7148dc4ff1e30cd73415b2fdd71,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.397632,52.750596,On or near STONEGATE STREET,E01026699,King's Lynn and West Norfolk 011B,Suspect charged
3b8d950b3d8150976ee9c48310caf0d1589995eb77352d323fe8148c3cc0af5b,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.292417,52.627050,On or near WILLIAM BOOTH STREET,E01026822,Norwich 007A,Offender given a caution
3cb949391984a7ff7612370c960ed8a38c558a32dd8ad16edeb7024955390d4c,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.730930,52.603953,On or near ST PETERS' PLAIN,E01026624,Great Yarmouth 006C,Offender given a caution
59cf80134e57922fac37da5fb88d12bbda3d3743c6e8cee8030ca5c485797b21,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.303311,52.618643,On or near MILVERTON ROAD,E01026816,Norwich 013A,Suspect charged
16a8b9f1b595e37d9d2d1a3063e976603c2db0fb48a591ea79ad82b680bb0aae,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.308888,52.624000,On or near Supermarket,E01033441,Norwich 014D,Offender given penalty notice
43ae5ff9a851d291222db9891aa78d503a089aa21f596e8d1764a5573b381b11,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.275745,52.661049,On or near WALDEMAR PARK,E01026530,Broadland 011A,Suspect charged
2b526d7ca3ef538e6dd01ad4770ac052e6a364d03c1e36ad65656fe18a82499f,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.469896,52.750992,On or near B1145,E01026665,King's Lynn and West Norfolk 012A,Suspect charged
30aa78a345f865dd8e1daa09cbf110198592311fc778534b097c31fdde651c39,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.284544,52.625533,On or near GLOBE PLACE,E01033437,Norwich 011H,Suspect charged
3e207b1ad7b0d1b45c8ed136c35ef1975a197fd4958b0b75ac5edc90e9972625,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.736524,52.629709,On or near Sports/Recreation Area,E01026641,Great Yarmouth 004D,Suspect charged
6b87ad39a3413efd214eca9eb4bab07f77b441a81331192b8d147207326f41f3,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.295167,52.636309,On or near Supermarket,E01026826,Norwich 007E,Suspect charged
b91dd1eab268232b180a8f2c78ecc153b0ec955e47584cc1d3481f81af6fda63,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.024338,52.520557,On or near TUMMEL WAY,E01026449,Breckland 011D,Offender given a drugs possession warning
2bf2073d1be443b67c75467a20fe0b7c7525f4ed6dc9493ed940b5a61d4e0a5a,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.689401,52.644873,On or near LONDON STREET,E01026457,Breckland 007C,Suspect charged
79b1ed9dbb22a25859a1d673cea613075321ff7f7df7d76061074fa65f5733e1,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Offender given a drugs possession warning
c0cabeba22fc7cae3dc69fef8c998b908a65958c6bcf612115714d82ddcdc672,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.267291,52.646084,On or near Park/Open Space,E01026828,Norwich 002A,Offender given a drugs possession warning
23fb9732e742e33dc2ef44b5247552dd63ed4c3e122c5a97b1774424d80f37cb,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.916778,52.852842,On or near HOLT ROAD,E01026788,North Norfolk 008C,Suspect charged
f6ffe2f873a5254aae8619692fcc6283e1f5f495fee515964e331278d7cbf1c6,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.387996,52.818906,On or near HEADLEY DRIVE,E01026760,North Norfolk 010H,Offender given a drugs possession warning
241b9c5f2160f5470b870a8f21b5e3c2b48974f760737c7092eb4e0a65e0912a,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.748624,52.412602,On or near Parking Area,E01026468,Breckland 016A,Suspect charged
4c06d3ffc79dd43e5c55bdcca8b6b546e9c2619db4f4350873841f2cd3804bc8,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.016571,52.512634,On or near HALFORD PLACE,E01026423,Breckland 011B,Suspect charged
0920eff7e260d01baa69fe37ff2a0dd34bc07bc9d1377a0b1242db1bf7672d27,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.247796,52.629236,On or near Petrol Station,E01026861,Norwich 010D,Suspect charged
51b961117e3c36a2ac10e58aadebcf7137f77f9a3da6438634fd89fd67b44414,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.386835,52.607450,On or near GLEBE ROAD,E01033037,King's Lynn and West Norfolk 017F,Offender given a caution
e645d30c430b731f30d69da86bfb2109b1da225ce5c7182ec93c220b448680ed,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.233367,52.486013,On or near ICE HOUSE COURT,E01026938,South Norfolk 011D,Suspect charged
d57f9e183bb847f9bcbd9165db2805d97eec5ad260f426c216350c090bc7eda0,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.301283,52.629186,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
2f740d2633cdf9993d3ea1f5efdaa2ddd20fcc61ee3170e500eb624029ee1ba0,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026623,Great Yarmouth 006B,Suspect charged
6e49a83740972df055302788c2c3be39ef11352ee879921f29f1f79a962e3c76,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.303216,52.628943,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
984bb1110a03afb310175041af632840f7594b85035b24d6c3de84a818b62a24,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.398564,52.755154,On or near OLDSUNWAY,E01026698,King's Lynn and West Norfolk 011A,Offender given a caution
366b34d052b5d335ec76a24f4054b6bf66339468616a613fec45fe27853d7172,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.729246,52.571985,On or near SOUTH ROAD,E01026610,Great Yarmouth 010A,Suspect charged
a246dcc813ba851b98ec3bcdf5ebf5fdc7691598df888d178488e08ec06ac557,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.731961,52.574400,On or near Parking Area,E01026631,Great Yarmouth 010E,Offender given a caution
452c7e435f5a97458e0d78e394c3b6fc0f27c5be850d56d866310a756d7391b6,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.300319,52.629726,On or near Nightclub,E01033438,Norwich 014A,Offender given a caution
b66bd492feadddf3a694fc813aaed0363b5c542f88ca8ec78af239329143d247,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.254714,52.785703,On or near ORCHARD LANE,E01026499,Broadland 001A,Suspect charged
c927c54d46e2b0566ce62112ef32c73285f1df17a1e6a73a42782bb00b9d7de9,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.726769,52.608879,On or near Parking Area,E01026597,Great Yarmouth 005C,Suspect charged
eaca3ade01e4a8f45b20ab72dfb93089010431c8873304d351819eefd3490bb8,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.748030,52.416537,On or near CLAXTON CLOSE,E01026465,Breckland 015A,Suspect charged
4389700040a4c6665cdebb49997832bf6e47cc52f5d2c5c2d7c1271237b889d3,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.249995,52.789457,On or near HUNGATE STREET,E01026499,Broadland 001A,Suspect charged
c001080f6057c23565ac92549cca0fd1947432a0bb9c4d8bf80613d5dd4b1fd7,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.858416,52.830747,On or near STATION CLOSE,E01026749,North Norfolk 011E,Offender given a caution
83a91e984670689944a65eacaf24dbb860f1187564df530c15df55646784a63f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.719962,52.601618,On or near ANSON ROAD,E01026634,Great Yarmouth 007C,Offender given a caution
f7bfe7b21127a35411cda34a16527e3c77cf3923c3aabadebbe6cfc6e5958b8c,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.301805,52.629441,On or near Nightclub,E01033438,Norwich 014A,Suspect charged
2a074e12879feb47f6720bbecfc6d53efb1bf4ab197cd7a01b6ae2407873f408,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.731961,52.574400,On or near Parking Area,E01026631,Great Yarmouth 010E,Offender given a caution
49e07e2d4bf584508d9152a16dc341172b3d270cfb7bdf1bc38107be3acaec7a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.285760,52.611001,On or near LAKENHAM ROAD,E01026818,Norwich 013C,Offender given a caution
cea0a5a0c50f290e02ee310b5637459b0018a42a187491965217922ef9cc4871,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.731635,52.607196,On or near Shopping Area,E01026623,Great Yarmouth 006B,Offender given a caution
a64424b0837d45de2247be53f0a1560bd76dd376c8fe9d5911f2fc7ae48f0b3a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.657979,52.579338,On or near BREYDON WATERS,E01026614,Great Yarmouth 012B,Suspect charged
1f7cab2e5f431b75dd7f2e8d53d0e7030c5c73dd0dc9c1dbdddbf656173b3d25,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.425315,52.672426,On or near WHIN COMMON ROAD,E01026643,King's Lynn and West Norfolk 014B,Offender given a caution
856c3e66cefa698bf346d52dae122c1beff4c3b6a59b9d8edb9564036bc61a22,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.295902,52.626620,On or near Shopping Area,E01026822,Norwich 007A,Suspect charged
8642832432242b11353592bba382f903af251b006e8262c1facb87e8fbd61057,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.290782,52.625350,On or near MALTHOUSE ROAD,E01026822,Norwich 007A,Offender given a caution
0c80bfc36ce7646d4299f63ef8149f51dee15f12427684ff9111e2ccae600775,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.293790,52.626634,On or near Shopping Area,E01026822,Norwich 007A,Offender given a caution
6b822ce8f86ada279807243c610a5e945231657f8a4514ca2a9784f2cc45fa13,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.392016,52.608200,On or near BASIL DRIVE,E01033037,King's Lynn and West Norfolk 017F,Suspect charged
23c7890c3176ce4c35d088a1ac2572f77676afed97f6027d1f87fc5f661b9305,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.105373,52.376999,On or near BEEHIVE YARD,E01026891,South Norfolk 015D,Offender given a drugs possession warning
cfd22a6702b9fe8febba65d74979136ad59330248d897f61dd9ad0bc8cf0358d,2014-07,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
c79771d9f7bbd338bbea0f0bf6d68a10efea7d01c80fcd447291781c0efc3bab,2014-07,Norfolk Constabulary,Norfolk Constabulary,,,No location,,,Suspect charged
43b10fab0293407809b1e024ceacbab310682050a82f5e0e291a90ec87458454,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.281815,52.604482,On or near LOCKSLEY ROAD,E01026821,Norwich 013F,Offender given a caution
0af55e00b8430a980c00018bf21430ec9cbef81d566bdb1d43dc0175cdd3c3d0,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.722017,52.610342,On or near NORTH QUAY,E01026597,Great Yarmouth 005C,Suspect charged
284e0cbe872cfb11a5d747a5e5365ca4b9bfea4cee6a393d19c4b389171c88f2,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.851203,52.665188,On or near HULVER STREET,E01026438,Breckland 008B,Offender given a drugs possession warning
48e951cc9bd6faf69c82725ef0fdac965f0518e4c0f6ca576dc350724ae9dee3,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.412616,52.733208,On or near HEREFORD WAY,E01026704,King's Lynn and West Norfolk 011D,Offender given a caution
ddc99d914988941c999143130c4cede38fefabdc4462be0f38c26b27cf312f12,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.503715,52.852501,On or near PARK HILL,E01026653,King's Lynn and West Norfolk 004A,Offender given a caution
fbea61bafaed8dfdc232f9493f9f5e3039739385223d4cba97c7c860e8564190,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.307733,52.630040,On or near RIVERSIDE ROAD,E01033438,Norwich 014A,Suspect charged
0b35df3b15d4304c7272ab717b79176a64c6378aa5caa7e9e4e90ad14a7d589d,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.285656,52.650027,On or near GEORGE WINTER COURT,E01026800,Norwich 001D,Suspect charged
a219f13ce727de335302379251ef635ff8d76314c58c440e2718a76d59fda23b,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.311106,52.924304,On or near OVERSTRAND ROAD,E01026778,North Norfolk 003E,Offender given a caution
afc01ffbf48afbaa7564baf9f6c1c6dea9b4d3b296270f7521217ab79b470a60,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.311106,52.924304,On or near OVERSTRAND ROAD,E01026778,North Norfolk 003E,Offender given a caution
ac2167215fa2bfde6751d1d0f4a3c2bc2f601fc0e426e9e7475919c4812d9025,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.849809,52.571689,On or near CHANGI ROAD,E01026487,Breckland 009B,Suspect charged
a000828c9a0fc43ed46644cdadd55b1b1f74e6466d9fc2d6a5c915e0c6dbf7dd,2014-07,Norfolk Constabulary,Norfolk Constabulary,0.981401,52.707594,On or near HOWARD CLOSE,E01026461,Breckland 001C,Suspect charged
b2b6869529b3f4370be343d9833213daf784c3a083cb1c9b1b31eb472a2d1723,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.712651,52.596919,On or near GAPTON HALL ROAD,E01026633,Great Yarmouth 007B,Offender given a drugs possession warning
2f0be3091c823726fab2f6b1e6609bad2c6cb38e2771a98acd1494779b01fb0a,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.735962,52.604055,On or near STANDARD ROAD,E01026626,Great Yarmouth 006E,Offender given a caution
cd61c47e0118a36a3ebf4a3e07e72e3e2a355fac967a433e2558f8a05add065f,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.213351,52.686969,On or near ACRES WAY,E01026519,Broadland 007B,Offender given a caution
f37bfa9fc36acf1c9c09ba90d7757438b883a63556f47e3ee47175e37b3b4b57,2014-07,Norfolk Constabulary,Norfolk Constabulary,1.234636,52.641378,On or near Petrol Station,E01026916,South Norfolk 001A,Offender given a caution
