Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
433cb44678d31d69019cdb01bdfe4f631a2d07db9177f2c14c27f7f158a6751f,2012-07,Kent Police,Kent Police,0.862495,51.152873,On or near CHART ROAD,E01023992,Ashford 004E,Suspect charged
57b0f3d89d3106fab30076d842f48198520aeaf9180b37b41fb5f62017176c06,2012-07,Kent Police,Kent Police,0.864445,51.149497,On or near GODINTON ROAD,E01023992,Ashford 004E,Investigation complete; no suspect identified
659501726ed606db5c485e66670804e8909a646f11c4ca9e3532e2097cb7e978,2012-07,Kent Police,Kent Police,0.864921,51.151177,On or near Sports/Recreation Area,E01023992,Ashford 004E,Investigation complete; no suspect identified
fdb54379b287abd5e5dbfdcccd0ba0ff802bba4f22144dfe633f72763be4304d,2012-07,Kent Police,Kent Police,0.865030,51.152712,On or near MAIDSTONE ROAD,E01023992,Ashford 004E,Suspect charged
cd868576bc3f316b6ce35e0fa86473b6deda0ba26eb2285dbe4f17f302452cd5,2012-07,Kent Police,Kent Police,0.855861,51.149204,On or near HANOVER CLOSE,E01023992,Ashford 004E,Investigation complete; no suspect identified
494d4ae550acb5339627bbc6a641488cabdab22a3ba706f38373825adcb7d43a,2012-07,Kent Police,Kent Police,0.848827,51.150167,On or near JUNIPER CLOSE,E01023993,Ashford 004F,Investigation complete; no suspect identified
fca268281b9c21e68fc99b45760b376ae4d48b5a2c276e41885fd2dfd77e186c,2012-07,Kent Police,Kent Police,0.903616,51.138133,On or near HIGHFIELD ROAD,E01023995,Ashford 006B,Investigation complete; no suspect identified
c25e529134d486f52939b0d2f85d369d9141a182b9f0475ad792c887ab646419,2012-07,Kent Police,Kent Police,0.898575,51.128643,On or near HALL AVENUE,E01023996,Ashford 006C,Suspect charged
cb3fdcc927ad6c45eb12c721d9f7202504d840a452db4d9861cc51805f4b2797,2012-07,Kent Police,Kent Police,0.902711,51.131689,On or near FOSTER ROAD,E01023996,Ashford 006C,Suspect charged
7741ca8924ce5eb05ac8fb6fb0fbbd8d67061435f2b89b58b1ea1ad1646e8015,2012-07,Kent Police,Kent Police,0.905421,51.129777,On or near Shopping Area,E01023996,Ashford 006C,Offender given penalty notice
8e442cc2713aee60a9484db2c028284051d52c8502e2a3445548968feca1a227,2012-07,Kent Police,Kent Police,0.781546,51.039826,On or near SCHOOL ROAD,E01023997,Ashford 014A,Investigation complete; no suspect identified
978ba66f0cbdaebfb83c7859eda372df250bad28cecc7c87ac3b76eae8885dcc,2012-07,Kent Police,Kent Police,0.792324,51.044920,On or near KENARDINGTON ROAD,E01023997,Ashford 014A,Suspect charged
f6ff96fccd72961a917570f530cb806720591c27d0831f1bc1380f28c3f413c7,2012-07,Kent Police,Kent Police,0.781546,51.039826,On or near SCHOOL ROAD,E01023997,Ashford 014A,Investigation complete; no suspect identified
625001c50e1d5b4a3ecc742c62e753a696b7fb2cde86fb703bc5d9e25979776a,2012-07,Kent Police,Kent Police,0.887196,51.169859,On or near UPPER VICARAGE ROAD,E01023999,Ashford 003B,Investigation complete; no suspect identified
ad619f96f8a465e037b8fbec0b43d877692b8be2f6c82f2cd13844ee3a19d7dc,2012-07,Kent Police,Kent Police,0.884463,51.169845,On or near LOWER VICARAGE ROAD,E01023999,Ashford 003B,Investigation complete; no suspect identified
c655001394c06139a3f984b66e7d31cb426aa847a3c85a3f54495b4544492b92,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Suspect charged
35e059530a5e069fde613747ab1687e318e97cc0199e1795efb70f2affb36793,2012-07,Kent Police,Kent Police,0.877481,51.136765,On or near Parking Area,E01024001,Ashford 009A,Suspect charged
2708eac2ed8fae00a5c5825472b0e518f051ca368563c3f45ccd363f4471a445,2012-07,Kent Police,Kent Police,0.865795,51.136206,On or near PARK PLACE,E01024001,Ashford 009A,Suspect charged
df65255b74a8c755ecd730ae176d880cf59035f96d34546c75a28f4da40a6d81,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Suspect charged
15cc0e4be669edd1f73a6b83dad472849a87d0df765f0a616135925e3ce0de06,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Investigation complete; no suspect identified
68842865dfbe89067b899d33ec5f3768d497cfe5334b9faecd5702b4eea879a6,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Investigation complete; no suspect identified
b5269c58997604b0547778684e743fd7466d227b9e0f653d7695e4b204ce0edf,2012-07,Kent Police,Kent Police,0.859988,51.126680,On or near KINGSNORTH ROAD,E01024001,Ashford 009A,Investigation complete; no suspect identified
f1748031e159e207a1b8e3ded7d67f20c97d6c3a7fbd4f712545707ee1ae4c5a,2012-07,Kent Police,Kent Police,0.863171,51.130307,On or near TENNYSON ROAD,E01024001,Ashford 009A,Investigation complete; no suspect identified
c655001394c06139a3f984b66e7d31cb426aa847a3c85a3f54495b4544492b92,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Suspect charged
b7ebdc8d1fda0d92b416d3a54672d15c315bebd8a1c59ee645df143ec0bf49a4,2012-07,Kent Police,Kent Police,0.877481,51.136765,On or near Parking Area,E01024001,Ashford 009A,Offender given penalty notice
938120baa839289d2eeb5b1985cd5fde4edf82828e73a718dfd492774918dca1,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Offender given penalty notice
e0d25df6d1e4b1c71d052832ec1925a19a128f3a88c5b21d28891a6b705e0880,2012-07,Kent Police,Kent Police,0.877481,51.136765,On or near Parking Area,E01024001,Ashford 009A,Offender given a caution
55fe4f371f946cc1d868791e6c6b8b38114efefc03e9d8f22752b6092b2f85be,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Offender given penalty notice
ee9e968230087ca33583cfecb0568a1ff5974952b1e9fc79f299620f00633d83,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Offender given penalty notice
370876bc0ef633ed03286fb81dc09cfaeb275da75406714564a697f9f294f2aa,2012-07,Kent Police,Kent Police,0.863171,51.130307,On or near TENNYSON ROAD,E01024001,Ashford 009A,Offender given a caution
d92bed31bba5680c794b5c5df887f3884f329237e214258dd077dde331546e86,2012-07,Kent Police,Kent Police,0.863171,51.130307,On or near TENNYSON ROAD,E01024001,Ashford 009A,Offender given a caution
653f347d73a89d4e4a692a33723cc4d18d02994b3111526dd6c67a2d00dceb60,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Offender given a caution
0a88fcbba39ec62266fd8ad4d32bc0d25baf6ed154a91e782ade9f7dbfafec17,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Suspect charged
55370b9d013260a1510e5ed6abb5b3c1b653b753df3730fb2cdf8713dc963720,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Investigation complete; no suspect identified
cd950a197a8558bbfbc9d196fc437a6d8d55a58ff5a8a7bf5661e4f133c471e7,2012-07,Kent Police,Kent Police,0.859713,51.127784,On or near KINGSNORTH ROAD,E01024001,Ashford 009A,Investigation complete; no suspect identified
59ea165c808ffbd4b60e423df0780c75f364b92f8dfcbba23de6a7c58884f950,2012-07,Kent Police,Kent Police,0.877481,51.136765,On or near Parking Area,E01024001,Ashford 009A,Investigation complete; no suspect identified
31fe4747857d3de869dccd695f87038da3d6f1303df419459d9ec804eaf99ae1,2012-07,Kent Police,Kent Police,0.862511,51.127949,On or near ELLINGHAM WAY,E01024001,Ashford 009A,Investigation complete; no suspect identified
6a062db65009bd7b4894d7b940a6490da26599f472c6a75e16a095d249912145,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Investigation complete; no suspect identified
03e0f4124d4e58abfa54ade76f18a408ea30dc5acae80d79d40a361b46334cbd,2012-07,Kent Police,Kent Police,0.878378,51.134395,On or near Supermarket,E01024001,Ashford 009A,Suspect charged as part of another case
e6eb5cc8465b8ea768641582a5e51c6b77c5da28d4943517a12f89d12ca91cfc,2012-07,Kent Police,Kent Police,0.871107,51.138406,On or near WHITFELD ROAD,E01024002,Ashford 005B,Suspect charged
a8f49ce36a4257d6d580eaca05af52c375f6649054fad77d87013f57c1c45b20,2012-07,Kent Police,Kent Police,0.869275,51.139071,On or near Supermarket,E01024002,Ashford 005B,Investigation complete; no suspect identified
da6cff5e53edf897192c1ed69425fd2702045f5d29e32d27b8acc1fd5a9d8cbf,2012-07,Kent Police,Kent Police,0.869275,51.139071,On or near Supermarket,E01024002,Ashford 005B,Investigation complete; no suspect identified
8fef2409e10a2165579348034c4ee75be77f537f2addee544b1092f2b85f97b6,2012-07,Kent Police,Kent Police,0.871107,51.138406,On or near WHITFELD ROAD,E01024002,Ashford 005B,Investigation complete; no suspect identified
f14d6c1a4ad402b46080aa0307935f5775671cdcd47a1ad01e2f719981aa69d7,2012-07,Kent Police,Kent Police,0.873086,51.138510,On or near PROVIDENCE STREET,E01024002,Ashford 005B,Investigation complete; no suspect identified
f360939726b803d18333dcad48a1143651af328910752cbc7474c576f44c0780,2012-07,Kent Police,Kent Police,0.871107,51.138406,On or near WHITFELD ROAD,E01024002,Ashford 005B,Investigation complete; no suspect identified
b293b7838867dc56659d5ce9f18be1ba23e383e909af0444097eb2b1c388c471,2012-07,Kent Police,Kent Police,0.871351,51.138885,On or near UPPER DENMARK ROAD,E01024002,Ashford 005B,Offender given a caution
359a8593fc6520f02d91bb7795d66212f0bea101c4ceddc8377d5719d4318d8e,2012-07,Kent Police,Kent Police,0.870604,51.139983,On or near BEAVER ROAD,E01024002,Ashford 005B,Offender given a caution
7f2aaf417027a7b90f3d75c735235499590d3a638a560c081b2cf7be72891188,2012-07,Kent Police,Kent Police,0.873086,51.138510,On or near PROVIDENCE STREET,E01024002,Ashford 005B,Suspect charged
84e3d080a07f53de57f6755f949cd3793c08a0e8d31a1a64b52e7d159f812dc7,2012-07,Kent Police,Kent Police,0.872321,51.139995,On or near LOWER DENMARK ROAD,E01024002,Ashford 005B,Offender given a caution
b0b176dbb8ede168b2513aa6c845633ef177c78e7aedf49dc7c0e8e1a7349d69,2012-07,Kent Police,Kent Police,0.868381,51.136647,On or near NORMAN ROAD,E01024002,Ashford 005B,Investigation complete; no suspect identified
5d2970f35e49d534e81028f9d129d6d8049be165e49aa8a4d22d600ec8568f88,2012-07,Kent Police,Kent Police,0.868381,51.136647,On or near NORMAN ROAD,E01024002,Ashford 005B,Suspect charged as part of another case
e74d7319bf5dedbc4e3e9cdba5609b75a4e9e96d02dd9e917c56e5f761928edb,2012-07,Kent Police,Kent Police,0.868381,51.136647,On or near NORMAN ROAD,E01024002,Ashford 005B,Offender given penalty notice
359a8593fc6520f02d91bb7795d66212f0bea101c4ceddc8377d5719d4318d8e,2012-07,Kent Police,Kent Police,0.870604,51.139983,On or near BEAVER ROAD,E01024002,Ashford 005B,Offender given a caution
442e537839dd23ccc2e0d143d8d369516edaedc490a066ca46fc4eb4fb912aa0,2012-07,Kent Police,Kent Police,0.870604,51.139983,On or near BEAVER ROAD,E01024002,Ashford 005B,Investigation complete; no suspect identified
0994d77fc16a0da06520dfd4b727970c17e05da2eeea2480814abe8c610df032,2012-07,Kent Police,Kent Police,0.893502,51.144896,On or near CLIVE DENNIS COURT,E01024003,Ashford 006D,Suspect charged
2ef0163405778aaeb08dd831793e834b61eb190a12fa25f5217c098de2dff51f,2012-07,Kent Police,Kent Police,0.892491,51.146342,On or near ASHBURTON CLOSE,E01024003,Ashford 006D,Offender given a caution
c2f4378b2e4eb54a7606cdfe61577df665a69ba8741fb965007755bccc4b11ab,2012-07,Kent Police,Kent Police,0.904985,51.155144,On or near Park/Open Space,E01024004,Ashford 006E,Investigation complete; no suspect identified
e5f18ceae0030d0626b7e6ae128f021ccc08f43a6e92f369a4c25abdcfa4bd4e,2012-07,Kent Police,Kent Police,0.914015,51.141625,On or near Parking Area,E01024004,Ashford 006E,Investigation complete; no suspect identified
1b692dbf217f95354fbc36f06de62e9fe7621f5aa2a10a4aa1558ba7142adca9,2012-07,Kent Police,Kent Police,0.901762,51.146184,On or near WALTHAM CLOSE,E01024004,Ashford 006E,Investigation complete; no suspect identified
cf4cca1ef0223f731600dc07fe4bd8cd888ce1bae29833ff7139491673acc165,2012-07,Kent Police,Kent Police,0.908917,51.141266,On or near YEOMAN GARDENS,E01024004,Ashford 006E,Investigation complete; no suspect identified
328f2de064b94905f67200499f9011c960138fd220c34f47ce6653ebee1fd0db,2012-07,Kent Police,Kent Police,0.912333,51.139652,On or near THE STREET,E01024004,Ashford 006E,Investigation complete; no suspect identified
b08a6753d58bf1dc609590e22ccfddc67155ad57072c2456341342ee86afc945,2012-07,Kent Police,Kent Police,0.914015,51.141625,On or near Parking Area,E01024004,Ashford 006E,Investigation complete; no suspect identified
f4a4a1ad6446d54dc0d535864d1ff37e2ef173fd6893970f832256fe7f191c00,2012-07,Kent Police,Kent Police,0.904710,51.140526,On or near HYTHE ROAD,E01024004,Ashford 006E,Investigation complete; no suspect identified
d77e5ca0d786533da72a81fe76c5fa018aaf4fbe9141d7dc993638bfb138f4c6,2012-07,Kent Police,Kent Police,0.914015,51.141625,On or near Parking Area,E01024004,Ashford 006E,Investigation complete; no suspect identified
e7de680d3fbb60dac6e83d812c580ece1dbda8aa354ec2d6cd30a147acbab2ad,2012-07,Kent Police,Kent Police,0.908917,51.141266,On or near YEOMAN GARDENS,E01024004,Ashford 006E,Offender given a caution
f4cd3a812d172cfa3bd2e82e8979178dedc1d5a95b08570bb0b258cce52804bf,2012-07,Kent Police,Kent Police,0.908917,51.141266,On or near YEOMAN GARDENS,E01024004,Ashford 006E,Offender given a caution
6c7be0259062d5638e72ba1d648ea71a6ea818e922d668da700ecc4639aa8d00,2012-07,Kent Police,Kent Police,0.908917,51.141266,On or near YEOMAN GARDENS,E01024004,Ashford 006E,Offender given a caution
3477febb704062381305b9690974e89388a49562f0b341ccc2926f2e29cb6242,2012-07,Kent Police,Kent Police,0.894406,51.141977,On or near ALBEMARLE ROAD,E01024005,Ashford 006F,Investigation complete; no suspect identified
de1382e8bac544426d8a158ed75e54ba60ba937a5e9f1811af6876fb4618ce27,2012-07,Kent Police,Kent Police,0.894406,51.141977,On or near ALBEMARLE ROAD,E01024005,Ashford 006F,Investigation complete; no suspect identified
659e047b795089fcb8ca543faa76c9fd9ed907bd701feaf7dca1afbc7d98b32c,2012-07,Kent Police,Kent Police,0.866326,51.123080,On or near Petrol Station,E01024008,Ashford 009D,Suspect charged
3ee0cffd02d0ffaa70280e8f714d9709c093fc88fecd25b63ca2596bf30c3063,2012-07,Kent Police,Kent Police,0.857192,51.126541,On or near ANTONIUS COURT,E01024008,Ashford 009D,Investigation complete; no suspect identified
c6828dbea6f350195bff6d79884a39c9c6b9be9407de2bbfc4663f10b5fa3c67,2012-07,Kent Police,Kent Police,0.857175,51.126955,On or near MILLBANK ROAD,E01024008,Ashford 009D,Investigation complete; no suspect identified
5b9f70e9d2e8afa6e5c9b8355ca1f38ad73a84e244356ed410420f18a7e09e5c,2012-07,Kent Police,Kent Police,0.853457,51.126012,On or near AUGUSTUS WALK,E01024008,Ashford 009D,Offender given a drugs possession warning
7d7e0a15daa1f70d88c30595dda380636cc3dfa0082d7104874030b7de9929d6,2012-07,Kent Police,Kent Police,0.866326,51.123080,On or near Petrol Station,E01024008,Ashford 009D,Investigation complete; no suspect identified
107854306454e7a9054d37bc87bdcff036ea139a8d39f3a477de7d08943a8a90,2012-07,Kent Police,Kent Police,0.690877,51.059651,On or near Sports/Recreation Area,E01024009,Ashford 013A,Investigation complete; no suspect identified
009c1c944915d1c785a563a4b8fe3028af0b60046fd462eb6b5223f0aa23002e,2012-07,Kent Police,Kent Police,0.669809,51.066070,On or near ROLVENDEN ROAD,E01024009,Ashford 013A,Investigation complete; no suspect identified
ea00a005b2a64b0d4ee9781c8b6afd05a0cf78bcc149b9c0c5ecad020e8bfc10,2012-07,Kent Police,Kent Police,0.665799,51.065838,On or near Petrol Station,E01024009,Ashford 013A,Investigation complete; no suspect identified
3550ef91769234cf67e67ff0ffd90b02c03b58282d2c2d830a6a071e2dfd2aab,2012-07,Kent Police,Kent Police,0.616445,51.039872,On or near HASTINGS ROAD,E01024010,Ashford 013B,Investigation complete; no suspect identified
ab1b47dcd3b73547c92a5282c4188a9091bbcf59d0881585bd9b6b0005482a59,2012-07,Kent Police,Kent Police,0.681819,51.099235,On or near BIDDENDEN ROAD,E01024011,Ashford 013C,Investigation complete; no suspect identified
7bf4f5df45eb9aff2854fc5f35e3866ba2e86d5b56ef1168107f84d3257dce15,2012-07,Kent Police,Kent Police,0.692502,51.085436,On or near GLENWOOD CLOSE,E01024011,Ashford 013C,Investigation complete; no suspect identified
0b8b0a706ea6da1e3d31bee0577aa611a1ce69ef9cf48af1aefa3f26929a4732,2012-07,Kent Police,Kent Police,0.704553,51.089564,On or near HARBOURNE LANE,E01024012,Ashford 013D,Investigation complete; no suspect identified
f7e059d0f5686892840748b6d43ffdf0f6f8717d4efe776230784206391b0cbb,2012-07,Kent Police,Kent Police,0.692487,51.080264,On or near HENLEY FIELDS,E01024012,Ashford 013D,Investigation complete; no suspect identified
e5aa059f6219ab2d27792bf08f6ae5811af48cf468ca065886feeaa8a5598a0a,2012-07,Kent Police,Kent Police,0.946191,51.114986,On or near BOWER ROAD,E01024013,Ashford 010A,Investigation complete; no suspect identified
c1ca21c5bd69a3a3dd657fb8c3da55697435d869fd3c3564b6d5b6c433396904,2012-07,Kent Police,Kent Police,0.933711,51.097770,On or near BANK ROAD,E01024013,Ashford 010A,Investigation complete; no suspect identified
db5310be90213f05286e5f501857c8817d6d20fd079b1596ac24082ff3685675,2012-07,Kent Police,Kent Police,0.905883,51.095461,On or near FRITH ROAD,E01024014,Ashford 010B,Investigation complete; no suspect identified
8342ad490b7af512472b808648cc9cc9510454b2af8090592987908f6728044e,2012-07,Kent Police,Kent Police,0.889125,51.090831,On or near STONE CROSS ROAD,E01024014,Ashford 010B,Investigation complete; no suspect identified
e5cd5ea332ad6832e46366073adc403d766b5a4f07ef63d059e8e48a630836e5,2012-07,Kent Police,Kent Police,0.854987,51.093109,On or near BROMLEY GREEN ROAD,E01024014,Ashford 010B,Investigation complete; no suspect identified
1932c669e1710b9613d87c0d71ad88f9f408219bc163e1e0860f03fffd4dabde,2012-07,Kent Police,Kent Police,0.980009,51.133071,On or near MANOR POUND LANE,E01024015,Ashford 010C,Investigation complete; no suspect identified
ce4aec9de86806b4878a5273fc76581cc3d374fcfa9019cacc90d66c5786332d,2012-07,Kent Police,Kent Police,0.966554,51.123663,On or near CHESTNUTS,E01024015,Ashford 010C,Investigation complete; no suspect identified
7fa238b4a9eb642932bdd12b1690d8a9e7d99ff566a6f848121df4060cc4f2a3,2012-07,Kent Police,Kent Police,0.848911,51.142699,On or near HUNTSWOOD,E01024016,Ashford 007D,Investigation complete; no suspect identified
e7e087fa8072833a72d24e4c4de72d8f7dc5e9b9c7cdfac8b07b6187eaf4a21c,2012-07,Kent Police,Kent Police,0.848911,51.142699,On or near HUNTSWOOD,E01024016,Ashford 007D,Suspect charged
6300d6dd8d5906ada3e5d3c54fda4067f758a7b6cf237a916c95c0e7d5404260,2012-07,Kent Police,Kent Police,0.837334,51.138115,On or near WHIGHAM CLOSE,E01024017,Ashford 007E,Offender given a caution
1cb833961503d3620dd36533039ce8fe3694fd5dda504e4899b4e04d21f64374,2012-07,Kent Police,Kent Police,0.849967,51.130378,On or near NEWENDEN CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
a0fa9a7b70369e1975e1a9e1c334d19c36a3d4726ac2511c58d60cbfd7e30df2,2012-07,Kent Police,Kent Police,0.855495,51.132393,On or near LYNSTED CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
2bf794b1dc0f7e456fa215b8ff2d2b39b9b93dd730806138e132158f6d15050f,2012-07,Kent Police,Kent Police,0.857916,51.130850,On or near EASTRY CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
8323becae8100c9883dc02f8f4b582a84ce1956630583583ff1ccd021e000978,2012-07,Kent Police,Kent Police,0.855495,51.132393,On or near LYNSTED CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
52d4fae973cfe110d29ee9ba54ac82cd7c67f21404ecec319d64e8d1be05d090,2012-07,Kent Police,Kent Police,0.853468,51.130815,On or near HEXTABLE CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
750881d7e9a49791ac010ddffdfae1cc04fac7bcfe5d644fc76e19c81ba3743f,2012-07,Kent Police,Kent Police,0.857901,51.128071,On or near THE LIMES,E01024019,Ashford 008B,Suspect charged
23bf57bf3a07bc91c1c1b54e220f6331d32d008b4620d85ba101b8868c9a6203,2012-07,Kent Police,Kent Police,0.857916,51.130850,On or near EASTRY CLOSE,E01024019,Ashford 008B,Investigation complete; no suspect identified
3ec8f9663371707893daca43145672d50b051858471becb5b67c2bd0c8b360de,2012-07,Kent Police,Kent Police,0.857901,51.128071,On or near THE LIMES,E01024019,Ashford 008B,Offender given a drugs possession warning
a51fb1088bb659a3d5cd606d42f8fcc8dc4e4dcb31d958532c05a67ba9422067,2012-07,Kent Police,Kent Police,0.852647,51.133029,On or near BREDGAR CLOSE,E01024020,Ashford 008C,Investigation complete; no suspect identified
7d9fc5f9778fdc605691c85724d10ff800eb954d08b46745d976512469fea008,2012-07,Kent Police,Kent Police,0.851003,51.132809,On or near LEAVELAND CLOSE,E01024020,Ashford 008C,Investigation complete; no suspect identified
5649c0fd6f9550c5953b01d2e777fdfd0a29452dfcad823f1adb944c9cb57a01,2012-07,Kent Police,Kent Police,0.853060,51.132309,On or near MONKTON CLOSE,E01024020,Ashford 008C,Investigation complete; no suspect identified
e8887691d5112c6e0ab7ae6b496f5314fa9c6d6d7a600b37d847df8b7666b1fc,2012-07,Kent Police,Kent Police,0.851003,51.132809,On or near LEAVELAND CLOSE,E01024020,Ashford 008C,Offender given a drugs possession warning
c8fe093ee2e02eb058572cd05976602b66d0fdc7db424e1e083128b475d70840,2012-07,Kent Police,Kent Police,0.852464,51.130524,On or near OTTERDEN CLOSE,E01024020,Ashford 008C,Investigation complete; no suspect identified
78d928584f3474f91fb498200266e2ede2d94e4f38cbca919f87d0ce6e523f55,2012-07,Kent Police,Kent Police,0.848926,51.132742,On or near BRENCHLEY CLOSE,E01024020,Ashford 008C,Offender given a caution
b534028da9de5bf5045fbb8dc237b61c8db05c73ee8aa088cf103b619a0532f0,2012-07,Kent Police,Kent Police,0.873944,51.152547,On or near QUEENS ROAD,E01024021,Ashford 004G,Offender given a caution
324cfea920913da2be8a04d2f06b26e8b96595ea5bfcc36b33d960707c2b6b8d,2012-07,Kent Police,Kent Police,0.876001,51.154574,On or near NORTHBROOKE,E01024021,Ashford 004G,Investigation complete; no suspect identified
ed618075b2f901c459e03c2e07a7e19dfb986a3cc4afad7c15277bdc67e21232,2012-07,Kent Police,Kent Police,0.867236,51.158756,On or near Supermarket,E01024022,Ashford 004H,Investigation complete; no suspect identified
8aa070b37272b93b0e11fb634309ee02f2637a0613ace21268737f3496b47128,2012-07,Kent Police,Kent Police,0.867236,51.158756,On or near Supermarket,E01024022,Ashford 004H,Investigation complete; no suspect identified
82e8f92df3682fbb7b3f6c679855817ac56d9160d4972249a0078bd07aa5db79,2012-07,Kent Police,Kent Police,0.867236,51.158756,On or near Supermarket,E01024022,Ashford 004H,Suspect charged
e027ffa1ac59ad7083197c82573b31acd4d62eba2e9b9caa6e0e3f0217d6e9b7,2012-07,Kent Police,Kent Police,0.866993,51.152763,On or near ST THERESAS CLOSE,E01024022,Ashford 004H,Investigation complete; no suspect identified
24975b7ce6fb31c0753aea394876870e6bf7fa5fec607836a42112aad77fca2e,2012-07,Kent Police,Kent Police,0.868830,51.156558,On or near BRECON RISE,E01024022,Ashford 004H,Suspect charged
7813ea9e9a8ef8776632fb21c7399e32d9dc7bca3c5cbd66c71dcce98ddd8f7b,2012-07,Kent Police,Kent Police,0.867307,51.158754,On or near Petrol Station,E01024022,Ashford 004H,Investigation complete; no suspect identified
4e4d3cc265fa5ccc6a8e034b166bd33b64c9ea6d9645d6a2f12a14c2204821a5,2012-07,Kent Police,Kent Police,0.881770,51.148928,On or near A292,E01024023,Ashford 005C,Investigation complete; no suspect identified
ae18ccc3e1ae45becc584d86b7d1e503c3dc0d398b7fad5af2a2146ce83c9530,2012-07,Kent Police,Kent Police,0.888059,51.144752,On or near ESSELLA PARK,E01024023,Ashford 005C,Investigation complete; no suspect identified
c2fea04e5e6118184ea4bf852bd0f5e4901dcee577e33d8429cd28c17a472191,2012-07,Kent Police,Kent Police,0.883597,51.146121,On or near LINDEN ROAD,E01024023,Ashford 005C,Investigation complete; no suspect identified
b11d57b1e9a454b5bd9cb5ad77e2c5518286b8c3af2d78e2bfa726c8a9452dfa,2012-07,Kent Police,Kent Police,0.884725,51.148846,On or near WALLIS ROAD,E01024023,Ashford 005C,Offender given a caution
710347a39842fc8082bed7d2a5a3f3e6873fb871e851207d367f1d3a192600d9,2012-07,Kent Police,Kent Police,0.888059,51.144752,On or near ESSELLA PARK,E01024023,Ashford 005C,Investigation complete; no suspect identified
2573d7d929a7ebb9a377d11eb26f8ddda956e057baddea59ab9f987e97b36899,2012-07,Kent Police,Kent Police,0.701215,51.074693,On or near SUMMER CLOSE,E01024024,Ashford 013E,Local resolution
2573d7d929a7ebb9a377d11eb26f8ddda956e057baddea59ab9f987e97b36899,2012-07,Kent Police,Kent Police,0.701215,51.074693,On or near SUMMER CLOSE,E01024024,Ashford 013E,Investigation complete; no suspect identified
d791fd70041783fdbdbd611d925010ce2eb2794fd489f7f87be0d5b1dab46d84,2012-07,Kent Police,Kent Police,0.684793,51.068218,On or near Parking Area,E01024024,Ashford 013E,Investigation complete; no suspect identified
f7d4881018d812551abd2a354d9aee1d9170ce4ea08d218f26748bded7948cd7,2012-07,Kent Police,Kent Police,0.690259,51.071393,On or near MULBERRY GARDENS,E01024024,Ashford 013E,Investigation complete; no suspect identified
31a68a3ae6420256128bca5854fb0d685308d1c2f5b8422f0357525e25c584c1,2012-07,Kent Police,Kent Police,0.695268,51.078248,On or near SILVER HILL,E01024024,Ashford 013E,Investigation complete; no suspect identified
cb733595822a08fa09e4fbac24dfffc1204e236d40fe7fbec4559d0ff88b696d,2012-07,Kent Police,Kent Police,0.688436,51.068512,On or near Shopping Area,E01024025,Ashford 013F,Investigation complete; no suspect identified
03b80949f4f8445d5f9c2f37d67e092465d00eafc8bdeaed1df57d8b38a082ea,2012-07,Kent Police,Kent Police,0.689127,51.068361,On or near Shopping Area,E01024025,Ashford 013F,Investigation complete; no suspect identified
6734e7a760b832a8ccf778c6ab4de6a9d9842c5a1f553d6ede0577b337cc67a6,2012-07,Kent Police,Kent Police,0.688436,51.068512,On or near Shopping Area,E01024025,Ashford 013F,Suspect charged as part of another case
ac688474c564d602566306d7aa229383a1a83e6b4771b2fa4d09df4ad004ff27,2012-07,Kent Police,Kent Police,0.685984,51.067840,On or near HIGH STREET,E01024025,Ashford 013F,Investigation complete; no suspect identified
43fdb31ba273feb5ee195fcab6295fefdd0d910ccb7dc309baf8184984d3d40e,2012-07,Kent Police,Kent Police,0.685181,51.065304,On or near LONGFIELD,E01024025,Ashford 013F,Investigation complete; no suspect identified
819c146cdbfb98ad6191b22d4f455b7937164eef547be517be429b05e13cc3e6,2012-07,Kent Police,Kent Police,0.685592,51.065987,On or near Supermarket,E01024025,Ashford 013F,Offender given a caution
