Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
362a1963f06f8ebb55aed3ae41f41c5d53fbca1211fcf95e5279d09ca56afcb4,2012-05,West Yorkshire Police,West Yorkshire Police,-1.931449,53.834853,On or near ALBERT STREET,E01010854,Bradford 023A,Offender given a caution
4e13a99288ae3e5debf4ff86ea48c6e1707144f03814356ef04c91496fef4259,2012-05,West Yorkshire Police,West Yorkshire Police,-1.776193,53.647658,On or near QUAY STREET,E01011107,Kirklees 029D,Offender given a caution
d4e27657bcdc4d4b1d29857a0ff0ab0d416185c66f287d9c34c51ade77fa5c20,2012-05,West Yorkshire Police,West Yorkshire Police,-1.388069,53.794134,On or near Supermarket,E01011396,Leeds 074A,Suspect charged
fddd8fe06bee069196181f2e4d4e9e60c140f976baacc7dd095bd30b48f18114,2012-05,West Yorkshire Police,West Yorkshire Police,-1.768268,53.799039,On or near WOODLANDS STREET,E01010842,Bradford 039E,Offender given a caution
4fcf88e168dab391c745fd15e8f45e3991cbd204cda086b979d550af73db783b,2012-05,West Yorkshire Police,West Yorkshire Police,-1.606170,53.703019,On or near HIGH STREET,E01011127,Kirklees 014D,Suspect charged as part of another case
b9c8e0aceb727fe40797457ed17dbbfafaf6fdc91caaf791893d19675b48be5d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.619687,53.811692,On or near BACK LANDSEER TERRACE,E01011295,Leeds 059E,Offender given a caution
afd042f5d3b68fd59abdc3c0c00dc435be21dc80ddca03ab736d324381834f9d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.550751,53.773534,On or near BACK COLWYN VIEW,E01011316,Leeds 086B,Suspect charged as part of another case
26d6e99e9703de856f91855b3fca5c7e625f8fab19013ed53cc834715060db39,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Offender given a drugs possession warning
97a48d0786e4df4ef44c13558526a41efeae8ac6010f49194fadfd89c2baba02,2012-05,West Yorkshire Police,West Yorkshire Police,-1.506417,53.800566,On or near TORRE LANE,E01011348,Leeds 065C,Suspect charged
621bae8f8316c1c8167649b8b293f937b70cc60bd20827e6f8a867c46c1740fb,2012-05,West Yorkshire Police,West Yorkshire Police,-1.483222,53.800199,On or near DUNHILL RISE,E01011616,Leeds 072A,Suspect charged as part of another case
b66bca5318a8f4cb8bb0f2a2e82df771726dad2e49c3fc1f6a8d8ab87b475a38,2012-05,West Yorkshire Police,West Yorkshire Police,-1.497117,53.686873,On or near HOPE STREET,E01011912,Wakefield 017B,Investigation complete; no suspect identified
3f38b13a68378f5e001455b78a5f2431acba0bb18485be01d1aa4adb9ad50bc6,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Offender given penalty notice
8f43c8c398ba0d40d251dc0a4206834e542e09967b70bef60ffeef0908ca4eeb,2012-05,West Yorkshire Police,West Yorkshire Police,-1.737082,53.889114,On or near CLEASBY ROAD,E01010773,Bradford 005C,Offender given a drugs possession warning
ff7654601f3515fcfe38f201c85bca82f11133e7edd4af6a57412c2cb67d003e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.785613,53.797615,On or near WATERSIDE ROAD,E01010833,Bradford 041C,Offender given a drugs possession warning
886abf082be70756b0b894fb2b43737365cffdd351c7fb003320dd504b574163,2012-05,West Yorkshire Police,West Yorkshire Police,-1.772148,53.789096,On or near ROTHESAY TERRACE,E01010836,Bradford 044C,Offender given penalty notice
0e7187fd8404f85158abeeb9f3692606ea74737f82a6ef0aa6aa8096a39bb6b6,2012-05,West Yorkshire Police,West Yorkshire Police,-1.631518,53.700664,On or near JOHN STREET,E01011019,Kirklees 013D,Investigation complete; no suspect identified
61d112e2a2b5b6cb40af94d1d9744d0c45191740514097c27bbe1f72cc09fd14,2012-05,West Yorkshire Police,West Yorkshire Police,-1.607743,53.703330,On or near MALIN ROAD,E01011127,Kirklees 014D,Suspect charged as part of another case
5bf6bbb3705e081ced3389f391e2566d7174e3303aad89ed284fef0103cffd3b,2012-05,West Yorkshire Police,West Yorkshire Police,-1.863488,53.640572,On or near HEATHWOOD DRIVE,E01011151,Kirklees 036B,Investigation complete; no suspect identified
e9488915db43d929ef02cd09be8d291f2495b79264be723a6a56d2a02dc212a6,2012-05,West Yorkshire Police,West Yorkshire Police,-1.515677,53.825699,On or near GLEDHOW WOOD ROAD,E01011642,Leeds 032C,Suspect charged
9a8131e2cfc8495ea0ac3776e492d060ca3b95eb0810e02f5f654966b4688d9e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.368807,53.622808,On or near KINGS COURT,E01011789,Wakefield 039B,Investigation complete; no suspect identified
223439cb7828afcd4e6e6a3ee14684dcf1b4922c418890c556980fcc81b6412e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.560316,53.784597,On or near CROSBY PLACE,E01033013,Leeds 082E,Investigation complete; no suspect identified
78d5097cb8751276bde66a457a528800d9e6551df849f201323dfd0d6dd9085e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.758066,53.791109,On or near MORLEY STREET,E01010834,Bradford 044A,Local resolution
c2c3362e1354afb549f83e2c6449a20bbb65dfe262686c8f564bea0957545465,2012-05,West Yorkshire Police,West Yorkshire Police,-1.625293,53.714243,On or near CLIFTON TERRACE,E01011023,Kirklees 007C,Investigation complete; no suspect identified
11a458245f1813470e2b86c9606c5ed70f315f6b5271b9348445b65f766de3c3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.663942,53.592684,On or near ROUND HILL CLOSE,E01011113,Kirklees 054B,Local resolution
faecd8e46d7eb9142bd4de8333b0dd8597c36abd35ba76c6bbd33906b337cb33,2012-05,West Yorkshire Police,West Yorkshire Police,-1.305897,53.719507,On or near HILLCREST CLOSE,E01011743,Wakefield 003A,Investigation complete; no suspect identified
6ffcba66f04b75fdaf45009a6fed1f137e84f7f0bb660780df33e79f7873e499,2012-05,West Yorkshire Police,West Yorkshire Police,-1.435062,53.659973,On or near SHAY COURT,E01011773,Wakefield 032C,Investigation complete; no suspect identified
f0c1788f9e3c606a58e9918b3cf7215999c21d31c291421b83601de6b5b69b07,2012-05,West Yorkshire Police,West Yorkshire Police,-1.785613,53.797615,On or near WATERSIDE ROAD,E01010833,Bradford 041C,Local resolution
23c342984a9d9bef79c2ed4193588d1f1b02e5239e87e4b798e4901653e6db1e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.687234,53.865231,On or near WELL HILL,E01011274,Leeds 010C,Investigation complete; no suspect identified
c34953adb622804df8398c261f9851e3f8a7e45a9b720ab1d02fe284c14c12a0,2012-05,West Yorkshire Police,West Yorkshire Police,-1.888464,53.873999,On or near KINARA CLOSE,E01010703,Bradford 008D,Investigation complete; no suspect identified
6cb14cd9707e99af8509aace9110e5d4052abef6d3e6c94b869f0c3bdcacd3c9,2012-05,West Yorkshire Police,West Yorkshire Police,-1.760546,53.790017,On or near MORLEY STREET,E01010731,Bradford 048A,Investigation complete; no suspect identified
6bf3cd738991a0869a04ab94f9b72d14087fce3ade4a1ecb41161833a6f42994,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
fd0413853560bb560200d22984cc9608dee6c070643c4ceb148b8495ecc48347,2012-05,West Yorkshire Police,West Yorkshire Police,-1.795989,53.758733,On or near HELLEWELL STREET,E01010851,Bradford 059E,Investigation complete; no suspect identified
891c213a81235a33b1b3075dfd289cea344a1d6ab9905b38361015d700cb46b0,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
714d28eafe0ab207e9b10317f4e7417457cb931f85b9a7290e6c4ae26c64bf93,2012-05,West Yorkshire Police,West Yorkshire Police,-1.844558,53.642589,On or near BIRCH GROVE,E01011148,Kirklees 041C,Investigation complete; no suspect identified
c545c2e67c15184aad1d33ffa88b32408d4a9e978a0d89f13d663780bc05f06d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.517689,53.802625,On or near BRIGNALL GARTH,E01011349,Leeds 065D,Investigation complete; no suspect identified
9ec62721bb5e07a82761e21469a6dcff3c75394d5c6a5ae87e0e90da14980c20,2012-05,West Yorkshire Police,West Yorkshire Police,-1.354650,53.726197,On or near Supermarket,E01011760,Wakefield 002D,Investigation complete; no suspect identified
371c0b1b435b02f126b5719bc6576de3d302e889ca1e1b42dce72adde2cb60a0,2012-05,West Yorkshire Police,West Yorkshire Police,-1.762513,53.780449,On or near OPHELIA CLOSE,E01010732,Bradford 048B,Investigation complete; no suspect identified
8e1658c07868d9d3bd52dfe774ed1128e0a8c0440a3017a8ba45e700c2e93a2d,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
0e22f4f3a7f9d1bb12d2a138923caf5ba84035ef56ae325a83b46e191ef372f5,2012-05,West Yorkshire Police,West Yorkshire Police,-1.824297,53.804706,On or near SEVENOAKS MEAD,E01010799,Bradford 036C,Investigation complete; no suspect identified
6a8733f621a4dd02b59cff7833e801eb99f010b464ac035ba555bd82701e0da5,2012-05,West Yorkshire Police,West Yorkshire Police,-1.760534,53.754739,On or near Petrol Station,E01010866,Bradford 060E,Investigation complete; no suspect identified
15870cce5653b6e33ddfa2c5e598dbab2938b4502e000bc9b625e9a8f2fa2944,2012-05,West Yorkshire Police,West Yorkshire Police,-2.095683,53.717837,On or near LLOYD STREET,E01010983,Calderdale 013B,Investigation complete; no suspect identified
7ac52b91d11ff42447a0c20ac67feb46b5adc56aba67f0a5c8e6522fccd19737,2012-05,West Yorkshire Police,West Yorkshire Police,-1.617041,53.805392,On or near WESTVALE MEWS,E01011286,Leeds 059D,Investigation complete; no suspect identified
5213fbb7916b7fb6e249055606c154cb44a44c07a551c250f891470e450cf7ae,2012-05,West Yorkshire Police,West Yorkshire Police,-1.517864,53.799328,On or near OXTON WAY,E01011338,Leeds 064A,Investigation complete; no suspect identified
e75e0b2a2a44ebd20bf7b742e4068b4570e797ab7b697f6237625efe06788a91,2012-05,West Yorkshire Police,West Yorkshire Police,-1.689763,53.905710,On or near MANCHESTER SQUARE,E01011574,Leeds 004E,Investigation complete; no suspect identified
fdaf2f315c35d6a88bbef5f79bf313127083a144ffb9a06665d489559a612754,2012-05,West Yorkshire Police,West Yorkshire Police,-1.253365,53.616391,On or near SHEEPWALK LANE,E01011858,Wakefield 041D,Investigation complete; no suspect identified
e4ee31fb1e063992a719952ba82806674e5c8fd06b04f403cc7d33cdf7484abb,2012-05,West Yorkshire Police,West Yorkshire Police,-1.539480,53.795494,On or near ASSEMBLY STREET,E01033011,Leeds 111C,Investigation complete; no suspect identified
78bf6842622adc8267ec1c21b96d6445519b50f7770879713d8d4c45f6eb21c5,2012-05,West Yorkshire Police,West Yorkshire Police,-1.732588,53.780197,On or near WARWICK CLOSE,E01010609,Bradford 046A,Investigation complete; no suspect identified
b7d6b3a085bdf215d2f14e626608b4c8e8019919648137d887d6b397ad4c10d3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.781704,53.781438,On or near CROSS LANE,E01010839,Bradford 044F,Investigation complete; no suspect identified
fc909326be606271b363a53a15cc2247743f6407b0c6ff2a2fe177135e7fae71,2012-05,West Yorkshire Police,West Yorkshire Police,-1.358610,53.743898,On or near BYWATER COURT,E01011299,Leeds 088B,Investigation complete; no suspect identified
6866e827857339e0dc72fac1bf82c9f58bff3ad06e6b200c43c2bea8e2290b58,2012-05,West Yorkshire Police,West Yorkshire Police,-1.507207,53.809629,On or near BACK SEAFORTH AVENUE,E01011433,Leeds 053C,Investigation complete; no suspect identified
47b78262eb88304a703785ba68d1fb888ee3c20a9414d26f19b024cee2c81062,2012-05,West Yorkshire Police,West Yorkshire Police,-1.610641,53.827455,On or near LEA FARM PLACE,E01011485,Leeds 033B,Investigation complete; no suspect identified
02f381bff342f8c979bc5711ac15a3a00591953450b8d7c537fe309f0ace502e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.788870,53.920008,On or near CRAGG DRIVE,E01010692,Bradford 001D,Investigation complete; no suspect identified
e2a80407f29e5c7a0a3d48b53b91d1f8a1b413746dfaccecfa55f50bb77599d8,2012-05,West Yorkshire Police,West Yorkshire Police,-1.891261,53.874496,On or near RIVER STREET,E01010708,Bradford 006C,Investigation complete; no suspect identified
12ba084454604bfdf3663596514b5ac76083c715fc2535e046cb1245f9111648,2012-05,West Yorkshire Police,West Yorkshire Police,-1.810815,53.614956,On or near CRESCENT ROAD,E01011086,Kirklees 050A,Investigation complete; no suspect identified
7512a74562bc6573fcdb7e200904a0f68accf061d17373090ba6ae8049c1cca3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.564260,53.768685,On or near OLD LANE,E01011315,Leeds 090A,Investigation complete; no suspect identified
066422ebcf8713fa4cf76f5e3097a26203e4713512251bc4ae741f082ce06a5c,2012-05,West Yorkshire Police,West Yorkshire Police,-1.484030,53.822214,On or near GRANGE PARK CLOSE,E01011425,Leeds 040B,Investigation complete; no suspect identified
899a4e89db2f3eec7b229388c1bc765ddd9826007121d20d6a499f56f8085933,2012-05,West Yorkshire Police,West Yorkshire Police,-1.671916,53.793924,On or near TOFTS ROAD,E01011602,Leeds 076A,Investigation complete; no suspect identified
bcd04c86bf3b13acdb65f7fa88fba8c9bccb5008d89399fdc66ee74dfe02aca6,2012-05,West Yorkshire Police,West Yorkshire Police,-1.788676,53.786232,On or near LIDGET PLACE,E01033697,Bradford 049J,Investigation complete; no suspect identified
d729e9e49dda32d8b66ea6bbea6cc559cdf38b59720381a0005bea573b5c0f59,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
db972b69bd748c4ffeee2b13cf0ceebf3bb8722f4cc74aa3dda03f41ebd507cf,2012-05,West Yorkshire Police,West Yorkshire Police,-1.771226,53.821829,On or near MIDLAND ROAD,E01010793,Bradford 025D,Investigation complete; no suspect identified
32d1656517e5da314f0455cd1f770caf9aec19ef295baebf7554df9c53d642f0,2012-05,West Yorkshire Police,West Yorkshire Police,-1.866301,53.721909,On or near BRUNSWICK GARDENS,E01010994,Calderdale 008E,Investigation complete; no suspect identified
9208b4e6f217c54881f84f83f184ed0e8a2619ab77f9c10e770fe9d65cdcd7ab,2012-05,West Yorkshire Police,West Yorkshire Police,-1.654832,53.700284,On or near DRAY VIEW,E01011025,Kirklees 016A,Investigation complete; no suspect identified
efaa48406fdd61e1931f1d8483277b38f0eeba96b6317d50f4cfac1a72129b6b,2012-05,West Yorkshire Police,West Yorkshire Police,-1.694180,53.752881,On or near BRADFORD ROAD,E01011057,Kirklees 001D,Investigation complete; no suspect identified
ad300b7df80fc1a98014026eae2fd20873e64da5fc95f2b675fe8630cc48e1c8,2012-05,West Yorkshire Police,West Yorkshire Police,-1.695458,53.716716,On or near GARDEN VIEW,E01011248,Kirklees 009C,Investigation complete; no suspect identified
97bae48e5cfd2d4ddae7b1a4d82147790d833af677f79caba2aa09a445ba4b6d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.553516,53.777472,On or near BUCKLEY AVENUE,E01011373,Leeds 085C,Investigation complete; no suspect identified
aca7146c98d7623b8a351be4bc0932c3a6ed78934d120a643aee97241038b39f,2012-05,West Yorkshire Police,West Yorkshire Police,-1.529972,53.770110,On or near NURSERY MOUNT ROAD,E01011471,Leeds 092A,Investigation complete; no suspect identified
3939b94ec908fbe38e97bebfe644c0fc046546934852f8ca6ed57976331e292b,2012-05,West Yorkshire Police,West Yorkshire Police,-1.447195,53.821978,On or near BRAYTON APPROACH,E01011721,Leeds 041A,Investigation complete; no suspect identified
443f635b81fdd78c9866f37177d45642c0fe7cb8ca5db68668b7587d68381919,2012-05,West Yorkshire Police,West Yorkshire Police,-1.549094,53.806415,On or near BLACKMAN LANE,E01033005,Leeds 055H,Investigation complete; no suspect identified
609b1963b60a8d25d4ed82878bdb0c9498c4ebcc39523e0555698efa395bf597,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
d1cccff82691928bc089c7438ceaabe10f29d43a9d5a644260f764e27284c2d2,2012-05,West Yorkshire Police,West Yorkshire Police,-1.562780,53.808892,On or near MOORLAND ROAD,E01033006,Leeds 063E,Investigation complete; no suspect identified
2265d6261a8d6493cc8b9305c331741414dbd4c403dbf62b443f8e463b88e034,2012-05,West Yorkshire Police,West Yorkshire Police,-1.828464,53.780624,On or near WESTMINSTER DRIVE,E01010634,Bradford 047B,Investigation complete; no suspect identified
78822dfbff11dfd0135bd34ce44b8a13caf2d8355140d447f1e316417b874ea5,2012-05,West Yorkshire Police,West Yorkshire Police,-1.837863,53.593828,On or near MELTHAM MILLS ROAD,E01011174,Kirklees 055B,Investigation complete; no suspect identified
7e28c9fb412b7d93f03f800e4e1f4afcb2523923be5ca467a1c07ef535c7207e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.683029,53.707157,On or near WORMALD STREET,E01011250,Kirklees 009D,Investigation complete; no suspect identified
519d1dbd651b690d6f2175be253f8d2f164217fbd49736f4b36b82b2dfef0b0f,2012-05,West Yorkshire Police,West Yorkshire Police,-1.379775,53.734715,On or near GREEN LANE,E01011394,Leeds 103D,Investigation complete; no suspect identified
e97399cfcaf3fb5cdc00032acde8eb7390a5ba70c336f1a33cfd6a0bc09371bb,2012-05,West Yorkshire Police,West Yorkshire Police,-1.416642,53.686571,On or near GREENWOOD CLOSE,E01011816,Wakefield 016D,Investigation complete; no suspect identified
401a1a08ab0e72b31183bc1f8653d9b782b1f8708ccb8b57422411ca16c47603,2012-05,West Yorkshire Police,West Yorkshire Police,-1.764981,53.770540,On or near DRAUGHTON GROVE,E01010745,Bradford 056A,Investigation complete; no suspect identified
a50a961cc92237b4afaeb111cd039e5597bd409960d97bdd83522dc1bb8c170f,2012-05,West Yorkshire Police,West Yorkshire Police,-1.709466,53.680457,On or near BANK STREET,E01011219,Kirklees 021B,Investigation complete; no suspect identified
a4a6ca9e776b0abba9a8d981afe76d97578f715395ec105012243ef43446fd16,2012-05,West Yorkshire Police,West Yorkshire Police,-1.792842,53.645944,On or near PARK GROVE,E01011232,Kirklees 039A,Investigation complete; no suspect identified
e702599bbdc22ede52d564b5a857205cbdc290aef8ff363e8734d5c6d316be34,2012-05,West Yorkshire Police,West Yorkshire Police,-1.636701,53.675620,On or near DALE STREET,E01011259,Kirklees 024C,Investigation complete; no suspect identified
b1055fe96b85ddc707983352837238f41a0b6cf77df051bafd66cc070bfec19c,2012-05,West Yorkshire Police,West Yorkshire Police,-1.748473,53.793570,On or near Pedestrian Subway,E01033690,Bradford 039G,Investigation complete; no suspect identified
dab72cabba23af8a15bbb724b6ff409edf579d70bd4ea03c077202beb2f48057,2012-05,West Yorkshire Police,West Yorkshire Police,-1.550839,53.815041,On or near JOHNSTON STREET,E01011670,Leeds 055A,Investigation complete; no suspect identified
5501b5d305a8cd6054451545ec6a31c585075705f6392ba9abb3bcd7058d7f86,2012-05,West Yorkshire Police,West Yorkshire Police,-1.374018,53.680352,On or near BOOTHROYDS WAY,E01011783,Wakefield 027E,Investigation complete; no suspect identified
6ee757fe5ac806bfd5d19e2656bfe6d2651ff47bb4b75eb03082c06297e46a4d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.758552,53.780423,On or near NEWTON PLACE,E01010732,Bradford 048B,Investigation complete; no suspect identified
d8c67dd259523ae9dda71a1e8bb3e08730a205aa1d7115d1bddade3546172ae4,2012-05,West Yorkshire Police,West Yorkshire Police,-1.881866,53.754066,On or near ROUND HILL,E01010915,Calderdale 001D,Investigation complete; no suspect identified
ba1da885eb0db73d476cb10c4fa98182d9d3a13906ba8b61784b8377001ff351,2012-05,West Yorkshire Police,West Yorkshire Police,-1.879111,53.725724,On or near WEST STREET,E01010964,Calderdale 012B,Investigation complete; no suspect identified
1e3071d2901965a291beb35f01d9ee9e1dbb97209723c6dd3d1b10e424b276af,2012-05,West Yorkshire Police,West Yorkshire Police,-1.848266,53.625328,On or near Petrol Station,E01011072,Kirklees 049B,Investigation complete; no suspect identified
c12cc0e88ccebc09cdaeb96a35c1aaa1c7d924f6398f3d9fa62ead400e9af7a9,2012-05,West Yorkshire Police,West Yorkshire Police,-1.766705,53.656296,On or near BRADLEY MILLS ROAD,E01011106,Kirklees 029C,Investigation complete; no suspect identified
0c04aa0230bef6cbbe24e34eaf3883bc894d2b76501b851460fb3da03b771785,2012-05,West Yorkshire Police,West Yorkshire Police,-1.837386,53.596039,On or near STATION ROAD,E01011178,Kirklees 055E,Investigation complete; no suspect identified
ce4965d202f877edc235baac493d55afca7542890653fc316eb9855269329f13,2012-05,West Yorkshire Police,West Yorkshire Police,-1.808273,53.648864,On or near JIM LANE,E01011231,Kirklees 034A,Investigation complete; no suspect identified
cfff55fd58f11c4fb91bdf8cc3bb2068e01bb4a39bd14045c9bae89d79845f0d,2012-05,West Yorkshire Police,West Yorkshire Police,-1.343797,53.811921,On or near GREAT NORTH ROAD,E01011297,Leeds 030B,Investigation complete; no suspect identified
3939898149ef838cce57b8f11c3a506e477f7d3150ae209507d6646fc35d4bc7,2012-05,West Yorkshire Police,West Yorkshire Police,-1.569041,53.821812,On or near RIDGE TERRACE,E01011451,Leeds 110D,Investigation complete; no suspect identified
e2796f9b181640d848e321ea371a160dabbc2bcdd5858b654b9d0ad857aedee5,2012-05,West Yorkshire Police,West Yorkshire Police,-1.488359,53.797291,On or near WYKEBECK AVENUE,E01011622,Leeds 072C,Investigation complete; no suspect identified
fae6b0cf8d97ee91089e32efcbcade791a1e72010ae6a6a1acad5479d39abe59,2012-05,West Yorkshire Police,West Yorkshire Police,-1.816383,53.850569,On or near GILSTEAD DRIVE,E01010580,Bradford 010B,Investigation complete; no suspect identified
a5fc81b03e1a423f1e39f300d8a55786cd55fadb7f7498e7dbb39225d2e590f6,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
8558e083956d893c529a19156a4c2d4d38f982d7ab33db7e42a9bf0cefe29985,2012-05,West Yorkshire Police,West Yorkshire Police,-1.800077,53.772986,On or near ASCOT GARDENS,E01010763,Bradford 055D,Investigation complete; no suspect identified
0e5d23162f40d533538d74e2eca227282e1bd6870455b1b782632a880628119f,2012-05,West Yorkshire Police,West Yorkshire Police,-1.758066,53.791109,On or near MORLEY STREET,E01010834,Bradford 044A,Investigation complete; no suspect identified
008174c419118b4d270661dacf8f3f65b8dc9a2bc5ee00f1accb08fe3c3cb525,2012-05,West Yorkshire Police,West Yorkshire Police,-1.668556,53.684683,On or near NORTHSTEAD,E01011134,Kirklees 023B,Investigation complete; no suspect identified
5861a7abaaac650517c1b28e8c0a7a7a6ff4d48a2f2aa65d1e76e215c22057a9,2012-05,West Yorkshire Police,West Yorkshire Police,-1.444133,53.806586,On or near MARSHALL AVENUE,E01011409,Leeds 057D,Investigation complete; no suspect identified
cd896cdcdeb0dc1d5d1791fe4fbf3cdd728691b70fb733f0426d36328e3aaf2c,2012-05,West Yorkshire Police,West Yorkshire Police,-1.634454,53.840733,On or near NORTH BROADGATE LANE,E01011460,Leeds 028B,Investigation complete; no suspect identified
2a82247b180368bea64a5a18dc9caa71e2db50685cef803d9be280bdcad951c3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.529155,53.779347,On or near Supermarket,E01011467,Leeds 112A,Investigation complete; no suspect identified
b7fc6f9f52776a0ea7071db094ba06d9be3657767c2b907374cb5399992c8fb0,2012-05,West Yorkshire Police,West Yorkshire Police,-1.752548,53.794891,On or near MANN'S COURT,E01033690,Bradford 039G,Investigation complete; no suspect identified
766b6678090f9ca2b6076cbb13951b81be2ffd5b11b69a17c22424f4c05acd2e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.729368,53.825499,On or near FARM HILL ROAD,E01010655,Bradford 026C,Investigation complete; no suspect identified
3b153e8536a9470a3f5b9765b76d8a11a4200b269485e047c0e137379c9bf745,2012-05,West Yorkshire Police,West Yorkshire Police,-1.771790,53.748721,On or near RUFFIELD SIDE,E01010868,Bradford 061A,Investigation complete; no suspect identified
7e818cd9fb3d649d23c876566165115b69510ca5ae22f76a14543ea53df322ed,2012-05,West Yorkshire Police,West Yorkshire Police,-1.645014,53.705944,On or near SUFFOLK AVENUE,E01011035,Kirklees 012B,Investigation complete; no suspect identified
d1f1fad0b43fdbaf9c333c1d6e3eb24294dd25ac71198907e9933e7ec5c4cda3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.699236,53.690498,On or near Park/Open Space,E01011217,Kirklees 020C,Investigation complete; no suspect identified
ca159cec07bd2eea12dcd59883435ea2f61a16531031f456a6130a3559714492,2012-05,West Yorkshire Police,West Yorkshire Police,-1.567191,53.809663,On or near EBOR PLACE,E01011448,Leeds 054D,Investigation complete; no suspect identified
8e38af66dcb124031db72601b075301379a16a34a80c05306ccca16ac369dfb3,2012-05,West Yorkshire Police,West Yorkshire Police,-1.627402,53.840739,On or near ST JAMES DRIVE,E01011460,Leeds 028B,Investigation complete; no suspect identified
6e774d72810dfef539396dd2d367aa57ed697683b559511c626ed1a3d658aa0e,2012-05,West Yorkshire Police,West Yorkshire Police,-1.336063,53.726581,On or near EDENDALE,E01011751,Wakefield 005C,Investigation complete; no suspect identified
d9e3ba50a3bd82fd1d0d54f173eb8587b5fab7068546c61c73caec4a6f83bf87,2012-05,West Yorkshire Police,West Yorkshire Police,-1.410991,53.690013,On or near LARCH CLOSE,E01011813,Wakefield 016A,Investigation complete; no suspect identified
423f6a2499d7c968249b54ea1deadaada4a6607024c684a674cb3198b6dc51f0,2012-05,West Yorkshire Police,West Yorkshire Police,-1.526449,53.631283,On or near HOLLINGTHORPE ROAD,E01011933,Wakefield 036C,Investigation complete; no suspect identified
2e240963c98e1e3e12e4591e7f8eff1ab349b3c47e51605323a3984a0fa53909,2012-05,West Yorkshire Police,West Yorkshire Police,-1.539461,53.795862,On or near Nightclub,E01033011,Leeds 111C,Investigation complete; no suspect identified
801071ee028a38be7564bf43c6606cdd85ffb8779c8144d7283893d551385886,2012-05,West Yorkshire Police,West Yorkshire Police,-1.812615,53.785490,On or near CRESTVILLE ROAD,E01010633,Bradford 047A,Investigation complete; no suspect identified
2679b9f36a907f1136a0f236be806f7be1bf240258f5c22d00e325656f5d407b,2012-05,West Yorkshire Police,West Yorkshire Police,-1.856199,53.639916,On or near Supermarket,E01011146,Kirklees 036A,Investigation complete; no suspect identified
6065a79d2d752c4aa559053f716347fe68bc5c87ca09d14de7eee444cc738724,2012-05,West Yorkshire Police,West Yorkshire Police,-1.771781,53.590521,On or near LANCASTER LANE,E01011176,Kirklees 053F,Investigation complete; no suspect identified
2f0db03a7bfc366be383d34d4fcfec31bd3102bec13bb0d179a0f8e2d310380a,2012-05,West Yorkshire Police,West Yorkshire Police,-1.698303,53.909821,On or near NEWALL CLOSE,E01011581,Leeds 003A,Investigation complete; no suspect identified
1b40c551d90915085a9ff5350127fe5208d830df19de03ae448d3405866397d2,2012-05,West Yorkshire Police,West Yorkshire Police,-1.768705,53.760993,On or near WILLOW CLOSE,E01010751,Bradford 060C,Investigation complete; no suspect identified
7b8aaed0840d1826d5bd0d02eed98ff8900432a56932e33c8bb16e3fa5662b3a,2012-05,West Yorkshire Police,West Yorkshire Police,,,No location,,,Investigation complete; no suspect identified
c6fb79e4ee85057e0b46be769c91aa1b368c3f5b734b8efba9229488b361aa72,2012-05,West Yorkshire Police,West Yorkshire Police,-1.651298,53.713657,On or near HILLCREST AVENUE,E01011033,Kirklees 012A,Investigation complete; no suspect identified
d3727bd70cfd7e214a28b7526fc17eca8a5beced818e0b875a30464a2099c586,2012-05,West Yorkshire Police,West Yorkshire Police,-1.764579,53.671275,On or near WOOD VIEW,E01011101,Kirklees 025A,Investigation complete; no suspect identified
