Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
723b78ce441eebc3933226c441648a4af02845f3fa6fc4e21b41f84bec6cef50,2013-05,Dorset Police,Dorset Police,-1.753332,50.737278,On or near Petrol Station,E01020346,Christchurch 005A,Investigation complete; no suspect identified
fcdccd82463984629d4c456cfcb72c131300b124ec63b9fc2a878826fe7752ba,2013-05,Dorset Police,Dorset Police,-1.747369,50.742023,On or near EDWARD ROAD,E01020347,Christchurch 005B,Investigation complete; no suspect identified
7a7c2281d8ef23bd07ae9b41b273f2767fa90600dc58b4e726b1541c0d8a5dd6,2013-05,Dorset Police,Dorset Police,-1.752220,50.741107,On or near DRUITT ROAD,E01020348,Christchurch 005C,Investigation complete; no suspect identified
0d7d86616dca8d7abdaf774b0ce98c778f8137c95cb927c30e5b51b94076daa2,2013-05,Dorset Police,Dorset Police,-1.699457,50.741235,On or near Supermarket,E01020349,Christchurch 003A,Investigation complete; no suspect identified
f02b782afc9828775705fab131fb768564aa15990c679d9e799f8702aeb1be9b,2013-05,Dorset Police,Dorset Police,-1.705538,50.738849,On or near REDAN CLOSE,E01020350,Christchurch 003B,Investigation complete; no suspect identified
5625434cf618f1a8747a17ae454b642a1faadee8c085c87fcd6acc242898972c,2013-05,Dorset Police,Dorset Police,-1.800311,50.746667,On or near CANBERRA CLOSE,E01020351,Christchurch 002A,Investigation complete; no suspect identified
14fb73d3112d3188e263bb4ded5a13356b464108b9b7e42332f9f9372d8cac1b,2013-05,Dorset Police,Dorset Police,-1.789004,50.749093,On or near WALCOTT AVENUE,E01020352,Christchurch 002B,Investigation complete; no suspect identified
b8ac717c3a214b5138b6cb23a6c677602a1abf90ea8387282090a5f592e42f9d,2013-05,Dorset Police,Dorset Police,-1.729433,50.733475,On or near CLIFF DRIVE,E01020355,Christchurch 007B,Investigation complete; no suspect identified
d81ff548f92b22fd416341f64e7932d125f03c00ee5e227d593f187c0538314f,2013-05,Dorset Police,Dorset Police,-1.743857,50.728472,On or near MUDEFORD,E01020356,Christchurch 007C,Investigation complete; no suspect identified
5faf3a8a79e5335155f578e1e1e2408ede2a0694959ffffeced4b4434ff63712,2013-05,Dorset Police,Dorset Police,-1.696385,50.745103,On or near GORDON MOUNT,E01020357,Christchurch 003C,Investigation complete; no suspect identified
049422b967032794c8df9ba4cb5d12c39a4da617bf994b5f70068f931bbd2ab3,2013-05,Dorset Police,Dorset Police,-1.711866,50.749036,On or near MILVERTON CLOSE,E01020358,Christchurch 003D,Investigation complete; no suspect identified
399f1783216e3c5f7ec28609b6567a5d0427ff2a8cc1f96fbcd8878a7c912498,2013-05,Dorset Police,Dorset Police,-1.788980,50.738463,On or near Sports/Recreation Area,E01020360,Christchurch 006A,Investigation complete; no suspect identified
2d96c8e1bca09004fc34b7143ed84eddffbf28196ed748d3d8071302dc5b446c,2013-05,Dorset Police,Dorset Police,-1.796857,50.742470,On or near FITZMAURICE ROAD,E01020361,Christchurch 006B,Investigation complete; no suspect identified
e6d4185f83137575f2fc9b84ed43d391a8b25b756b4dba01bfb63f02c366f090,2013-05,Dorset Police,Dorset Police,-1.797294,50.742947,On or near ELEANOR GARDENS,E01020361,Christchurch 006B,Suspect charged
6a7fac48c5f0ce0214dedd2ef3359234710ea68dd544045a7766720706b419a9,2013-05,Dorset Police,Dorset Police,-1.753710,50.730067,On or near MINTERNE ROAD,E01020362,Christchurch 007D,Investigation complete; no suspect identified
f15d27aeb4b2917fad6ecdd37015d8ebcff624b02ecc1afe761885800007145b,2013-05,Dorset Police,Dorset Police,-1.763947,50.737022,On or near MOFFAT ROAD,E01020363,Christchurch 005D,Investigation complete; no suspect identified
45bae8b08432b57ff224cfb24766ddf21e53f1ee25590dfd6e2861937c92bfbf,2013-05,Dorset Police,Dorset Police,-1.761103,50.733356,On or near BALDWIN CLOSE,E01020364,Christchurch 006C,Investigation complete; no suspect identified
25a277f1417cfa844df5df5485927a8408458c3067f88be2eab2b9b1335c71bf,2013-05,Dorset Police,Dorset Police,-1.860588,50.781313,On or near Sports/Recreation Area,E01020365,Christchurch 001D,Investigation complete; no suspect identified
2f0b0d6a744f45c3a3302eaded05c92605176ab23d5a9e475a3d966ed8418f4a,2013-05,Dorset Police,Dorset Police,-1.858979,50.783334,On or near Sports/Recreation Area,E01020365,Christchurch 001D,Investigation complete; no suspect identified
c2176987dcc4df20a50a305f9481af36d05790cc987ac95eb1431d292fcf6979,2013-05,Dorset Police,Dorset Police,-1.783613,50.737662,On or near STOUR ROAD,E01020368,Christchurch 006E,Investigation complete; no suspect identified
1a9a81f79569bd1960689c97b4a536d39d17e5f2e702fcff7f62de12cdf4261e,2013-05,Dorset Police,Dorset Police,-1.739782,50.737771,On or near HUNTER CLOSE,E01020370,Christchurch 004B,Investigation complete; no suspect identified
5ac5ca7c74c39d967248b391673e548c0bbfaa5d3cc7efd52a344ad209db67db,2013-05,Dorset Police,Dorset Police,-1.715133,50.745609,On or near MOONRAKERS WAY,E01020371,Christchurch 004C,Investigation complete; no suspect identified
3e0ae240c1b1d730e8e5b9ec279051adc3a13dfae2ccf0e0a7f4e3f7be40228e,2013-05,Dorset Police,Dorset Police,-1.822418,50.912641,On or near GILBERT CLOSE,E01020374,East Dorset 001B,Investigation complete; no suspect identified
012a13f2e9993bedede65119b1ca49ef7da404f6854816f0297e0ac6f213b2f5,2013-05,Dorset Police,Dorset Police,-1.907833,50.811511,On or near CURLEW CLOSE,E01020375,East Dorset 009A,Investigation complete; no suspect identified
653b8a575fa63beb7d4d91a38115594851b5ca5ce9a25a1a0a1f107399126def,2013-05,Dorset Police,Dorset Police,-1.951381,50.809191,On or near QUARRY CLOSE,E01020377,East Dorset 007A,Investigation complete; no suspect identified
b7e90e80ed79ab3265ca9320984653f85c6bb852611ad4a2a72f377cce40a4b0,2013-05,Dorset Police,Dorset Police,-1.964721,50.811228,On or near MARSHFIELD,E01020379,East Dorset 007B,Investigation complete; no suspect identified
d8a6839eef1c7b5b80e221a73d5730b6b43d5f3bdf8ad1cc30c12f6e3ff7939b,2013-05,Dorset Police,Dorset Police,-2.023347,50.771187,On or near BLANEY WAY,E01020382,East Dorset 012A,Investigation complete; no suspect identified
cbb3832d4c4a26e02fda6c3d50f63f5ec75dc106644d5778fdf9e041e3215154,2013-05,Dorset Police,Dorset Police,-2.016074,50.776934,On or near Petrol Station,E01020385,East Dorset 012D,Investigation complete; no suspect identified
19a0e8b072e7ce27cc61a1cbf035167bf01d0e5a20fd9294315b73783f800d90,2013-05,Dorset Police,Dorset Police,-2.027231,50.768011,On or near CHAPEL LANE,E01020388,East Dorset 012G,Investigation complete; no suspect identified
d0619a30e8d39fec4cd9356bf331ceb8853985a91364cf80c909bf535f975885,2013-05,Dorset Police,Dorset Police,-2.032553,50.754116,On or near BEACON HILL LANE,E01020388,East Dorset 012G,Investigation complete; no suspect identified
2ce218736d2ade67e95aef3ed5c7a5870c7f9a42f0804ee09bd50106c690fac1,2013-05,Dorset Police,Dorset Police,-1.973349,50.913555,On or near COACH ROAD,E01020389,East Dorset 001C,Investigation complete; no suspect identified
bea8775dd3a147900863f6d9573dd3903ec2a3b9c0ef08335ff26e7f5161cfb1,2013-05,Dorset Police,Dorset Police,-1.867396,50.806653,On or near TRENT WAY,E01020393,East Dorset 008D,Investigation complete; no suspect identified
d6eed89ebdf1feddb0741043dc1dcdbbbab4027159eaae49cb87097c2aa6459f,2013-05,Dorset Police,Dorset Police,-1.874692,50.806049,On or near DUGDELL CLOSE,E01020394,East Dorset 008E,Investigation complete; no suspect identified
1168c4da463cafae31449ce5135d5f54cb84b7d50b114864374b142638f7aa13,2013-05,Dorset Police,Dorset Police,-2.024936,50.904716,On or near MANOR ROAD,E01020396,East Dorset 005A,Investigation complete; no suspect identified
6652c4b4f94b3973936f48aba7286a1baef87d8965c40f41ad00a61ba7809b3a,2013-05,Dorset Police,Dorset Police,-1.938168,50.830335,On or near Park/Open Space,E01020398,East Dorset 005B,Investigation complete; no suspect identified
ab0e9b183c025eba76179cd74ded1ed63ea4cf95bc7773214b5738193959090a,2013-05,Dorset Police,Dorset Police,-1.908760,50.780254,On or near LAKE FARM CLOSE,E01020399,East Dorset 011B,Suspect charged
64076245444da172f619071818f69b018aa138431b1d945b45dc09575e38fec1,2013-05,Dorset Police,Dorset Police,-1.888995,50.783061,On or near LYDLINCH CLOSE,E01020400,East Dorset 011C,Investigation complete; no suspect identified
244284c2c3dc92fd9f8565d1befadc786417cdfd7b8d4b3b6fbf879813c18195,2013-05,Dorset Police,Dorset Police,-1.885389,50.790395,On or near EBOR CLOSE,E01020401,East Dorset 011D,Suspect charged
78235a9fa6c3e210265ac7585459b20d1c4eb1a64a0386ea35d27e767454414a,2013-05,Dorset Police,Dorset Police,-1.837139,50.831227,On or near KING CLOSE,E01020405,East Dorset 004C,Investigation complete; no suspect identified
38b2504e2bec1085492c21cf33e5d13da0bc0d31fb9b9de793e95c9cf2591c80,2013-05,Dorset Police,Dorset Police,-1.847788,50.831295,On or near GORSE CLOSE,E01020406,East Dorset 004D,Investigation complete; no suspect identified
3e54487829bba538ec58f4076e2c363637dcbbc0ff2a9e2b2ffb5cca4112b52f,2013-05,Dorset Police,Dorset Police,-1.948210,50.801815,On or near FOXCROFT DRIVE,E01020407,East Dorset 009D,Investigation complete; no suspect identified
25b0ad33ad1f704c91061a6a592cc842cb8d21e165357fa0d4f6e80a70ec8ea4,2013-05,Dorset Police,Dorset Police,-2.075254,50.800238,On or near KING'S STREET,E01020410,East Dorset 005D,Investigation complete; no suspect identified
9bc7c20d33ce93c8ab8d59d211370f128dada2120ec0a6278073b74de86b0a1f,2013-05,Dorset Police,Dorset Police,-1.886137,50.850232,On or near RINGWOOD ROAD,E01020411,East Dorset 003A,Investigation complete; no suspect identified
2a2d7f095dd9fbe52e2301b308a004455c3c1bde5071fd9f0767f156cf4a3a23,2013-05,Dorset Police,Dorset Police,-1.864267,50.843392,On or near VICTORY CLOSE,E01020412,East Dorset 003B,Investigation complete; no suspect identified
ceb6d263d9ecd90ab0461936a6377f5692b5f06a9e04ccae6874f15c79dc4ddb,2013-05,Dorset Police,Dorset Police,-1.890248,50.878185,On or near STAGSWOOD,E01020413,East Dorset 003C,Investigation complete; no suspect identified
17c9094f0b08dbb56cd505d1d49de43dc2637b8f574ee93baf104f5cf348b313,2013-05,Dorset Police,Dorset Police,-1.866943,50.876506,On or near SANDY LANE,E01020417,East Dorset 002B,Investigation complete; no suspect identified
7d2cb002b7b951a3168edfdf7ab5ec95d2d8a075b2826e9b40d92ccac4572499,2013-05,Dorset Police,Dorset Police,-1.861058,50.876670,On or near RINGWOOD ROAD,E01020418,East Dorset 002C,Investigation complete; no suspect identified
bae805d75ca39cd0c51b9b9fa82843ee3f7370c96fcac1b797428609a9c17b6e,2013-05,Dorset Police,Dorset Police,-1.860071,50.869358,On or near WOODLINKEN CLOSE,E01020419,East Dorset 002D,Investigation complete; no suspect identified
679da9448f61e2167b3e3c851eb03c46de0f37f4e229c07ab72077c845c3aab3,2013-05,Dorset Police,Dorset Police,-1.881825,50.819716,On or near TEASEL WAY,E01020423,East Dorset 006C,Investigation complete; no suspect identified
e26ffdf57f318ba7e56659e7cd1795bddca2271b60e0dd8821cde6baadb2c076,2013-05,Dorset Police,Dorset Police,-1.973826,50.796734,On or near DAY'S COURT,E01020427,East Dorset 010B,Investigation complete; no suspect identified
4ba28d155a17eba8637ed121c1c4610197ba6ea0249db440f8c8f98f71ff64f7,2013-05,Dorset Police,Dorset Police,-1.975984,50.794576,On or near RIVERSIDE PARK INDUSTRIAL ESTATE,E01020427,East Dorset 010B,Offender given a caution
b10fc9230413dde970abf5a53e6f58ba3e5b6a21da46329cbf432faf8c7c44a3,2013-05,Dorset Police,Dorset Police,-1.985815,50.799812,On or near Parking Area,E01020428,East Dorset 010C,Offender given a caution
91effe48d2310a59228fb0a877c370119fce1c6d1471166222c11f9c958b36d4,2013-05,Dorset Police,Dorset Police,-1.976396,50.793632,On or near NEWMANS CLOSE,E01020429,East Dorset 010D,Investigation complete; no suspect identified
98f865b6fd0120134c469acad1cc94bf64075fbdda430b4903ae8c0fd9a9629b,2013-05,Dorset Police,Dorset Police,-1.977418,50.793785,On or near STATION ROAD,E01020429,East Dorset 010D,Investigation complete; no suspect identified
49f7555ff50ba20e8b0fdda4489b6e86b792cead246faea5aa18684a2785f5d2,2013-05,Dorset Police,Dorset Police,-1.981985,50.796915,On or near STEVENSONS CLOSE,E01020429,East Dorset 010D,Investigation complete; no suspect identified
84bce958048ad0090764e28f4641d6b324463e5f2249c501333f6f62c4df97b9,2013-05,Dorset Police,Dorset Police,-2.392356,50.894877,On or near RAMSBURY,E01020433,North Dorset 004A,Investigation complete; no suspect identified
5b687212149c9abb18d81905f4c4b644c719907a323bf1505ae08e4bc705f204,2013-05,Dorset Police,Dorset Police,-2.154409,50.857100,On or near WIMBORNE ROAD,E01020437,North Dorset 007C,Investigation complete; no suspect identified
a2d143c7ce4ea5ad9b0c74491ad19a4485be8d8bb0ba86a2c42597185eb00c9c,2013-05,Dorset Police,Dorset Police,-2.155927,50.860839,On or near WILVERLY GARDENS,E01020439,North Dorset 007E,Suspect charged
c04b3b3437d0400c9b294d358798aae6b2b301bf41eb9a0c8b8bbd0091a9994e,2013-05,Dorset Police,Dorset Police,-2.340265,51.026329,On or near SHEPHERD'S HILL,E01020440,North Dorset 002A,Investigation complete; no suspect identified
d5fd11ed3cd16e430121cd40ad5714d01b7b6c3069335410f7192a3498c878fe,2013-05,Dorset Police,Dorset Police,-2.269101,51.036514,On or near VICTORIA ROAD,E01020443,North Dorset 001A,Investigation complete; no suspect identified
60d4f675c0758c7195f0dc0c89ddf5d0a1eb25e9a54986e3ad81093882705640,2013-05,Dorset Police,Dorset Police,-2.192059,50.929955,On or near HIGHER STREET,E01020445,North Dorset 005B,Investigation complete; no suspect identified
e204933c777f6337239036778668810f33ab29516a5a004b3b0a569874b085a8,2013-05,Dorset Police,Dorset Police,-2.138879,50.832606,On or near GREEN CLOSE,E01020453,North Dorset 006C,Investigation complete; no suspect identified
903e2175921c5a7fc84723295f71d65a18c4c96daa23bfe8a572923f1f1f27a7,2013-05,Dorset Police,Dorset Police,-2.196610,51.006822,On or near BELL STREET,E01020454,North Dorset 003A,Investigation complete; no suspect identified
de3f3cc5e8c27f9e7fbf2d4aea8730e7211e72b2caca2554e6b51625024b1171,2013-05,Dorset Police,Dorset Police,-2.184239,51.010610,On or near KINGSBERE LANE,E01020456,North Dorset 003C,Investigation complete; no suspect identified
002b1dcdcf3ee3614bad1f931a3ddcdea244e3559c1741c99f0b1520cd623793,2013-05,Dorset Police,Dorset Police,-2.298906,50.931915,On or near RIVERS MEAD,E01020459,North Dorset 004E,Suspect charged
d983d0923116414748cfe17408da1fec872a87f7ed26a79d98c8cf3ce521e430,2013-05,Dorset Police,Dorset Police,-2.221929,50.984125,On or near ST ANNES CLOSE,E01020460,North Dorset 005D,Suspect charged
5f295151b6ca6619f6a90da7f18b3c349b0054b559727892db6410e68efb53c8,2013-05,Dorset Police,Dorset Police,-2.291833,51.038428,On or near B3081,E01020463,North Dorset 001C,Investigation complete; no suspect identified
6b93ee5102b1415eb045a89eb17db060a647db9522717758040d1272bef69a18,2013-05,Dorset Police,Dorset Police,-2.285859,51.041078,On or near FOXGLOVE CLOSE,E01020463,North Dorset 001C,Investigation complete; no suspect identified
8ef41cd3b90b9974d3c0b28edd3a30721af5bb7d667dbcde1e832ae42ee1d173,2013-05,Dorset Police,Dorset Police,-2.117178,50.655583,On or near GRANGE ROAD,E01020467,Purbeck 005B,Investigation complete; no suspect identified
40a6770b29b05530600be336b367ef5618bdd27952f9181db6f52f5b871136c4,2013-05,Dorset Police,Dorset Police,-2.082002,50.715640,On or near STATION ROAD,E01020476,Purbeck 003A,Investigation complete; no suspect identified
0ca063476459aec6a8d3fb412f59728d860a4651341befca8f1e99e75df7457b,2013-05,Dorset Police,Dorset Police,-2.087209,50.720339,On or near FIR AVENUE,E01020476,Purbeck 003A,Investigation complete; no suspect identified
e7ecfa31ed803deb4bea82dc5b8ead58ce6bdddc9771d9a9fc9ff4479187ba04,2013-05,Dorset Police,Dorset Police,-1.970340,50.609532,On or near HIGH STREET,E01020478,Purbeck 006A,Investigation complete; no suspect identified
bd178dc2bb9eb3b2ab0180eac9586c182b7129065ec18a0b799a0ed3d92dd344,2013-05,Dorset Police,Dorset Police,-1.972713,50.610702,On or near MORRISON ROAD,E01020478,Purbeck 006A,Investigation complete; no suspect identified
6493b1e566844dcf044674164e6997c00fe2673be840edbb0e75e357de0ab5b9,2013-05,Dorset Police,Dorset Police,-1.960023,50.609952,On or near Bus/Coach Station,E01020479,Purbeck 006B,Suspect charged
b605d7c71e055b7a231a06858e1b68e248a3909e0fd3a525ef5b5113244241d4,2013-05,Dorset Police,Dorset Police,-1.974848,50.609273,On or near STEER ROAD,E01020484,Purbeck 006G,Investigation complete; no suspect identified
ed47364629926157e09b0f0ea8e496e4b9f011321c8f5acf08f054be70c6accd,2013-05,Dorset Police,Dorset Police,-2.119032,50.684016,On or near WORGRET ROAD,E01020486,Purbeck 003D,Investigation complete; no suspect identified
373246877e7a9e1706dfe7536870646b28bdd2911aa6446af8aa31ffd86a066e,2013-05,Dorset Police,Dorset Police,-2.119854,50.695175,On or near EGDON ROAD,E01020488,Purbeck 003F,Investigation complete; no suspect identified
f3f448860fa9f7622b9f22061c97307a6cc0bf2d08561d18237cdbb215a3d881,2013-05,Dorset Police,Dorset Police,-2.278537,50.704328,On or near THE STREET,E01020490,Purbeck 004B,Investigation complete; no suspect identified
44051bea184f871b37406fd620bc6ed79f385026b9a9aacbf1eb56c705f568a3,2013-05,Dorset Police,Dorset Police,-2.221830,50.682022,On or near Petrol Station,E01020491,Purbeck 004C,Investigation complete; no suspect identified
500c36ad8c8c8c648f50fc2ae8677874a596d7da43981360cbcfb1a9ae6b971d,2013-05,Dorset Police,Dorset Police,-2.224733,50.691198,On or near LYTCHETT LANE,E01020493,Purbeck 004E,Investigation complete; no suspect identified
1675293d7862eef166c5914f5c8d090529540cb9ecbe41dc29987d12a76c1733,2013-05,Dorset Police,Dorset Police,-2.772212,50.845033,On or near MANOR VALE,E01020494,West Dorset 003A,Investigation complete; no suspect identified
bb8e152f981b25ca2be21b5e9bf8631bfd27b6071bd592ae44f04b998bcc4a9f,2013-05,Dorset Police,Dorset Police,-2.739939,50.809883,On or near CHAMPIONS,E01020495,West Dorset 003B,Investigation complete; no suspect identified
cdcdd83b784e66efb84fa401de17b01bcae277238afa8dfe62834cc75caea4bc,2013-05,Dorset Police,Dorset Police,-2.740648,50.737109,On or near STUART WAY,E01020498,West Dorset 006A,Investigation complete; no suspect identified
55630596e2d36c1210c070c34cd4ad96cc72143b60f106c0bf2c6cc74af5fc37,2013-05,Dorset Police,Dorset Police,-2.385235,50.677873,On or near ST MARTINS CLOSE,E01020505,West Dorset 011A,Investigation complete; no suspect identified
0b97356f1e5af501a0533a45fa9b976fd5800c256264dafbb2223bf51a301ce8,2013-05,Dorset Police,Dorset Police,-2.829726,50.842777,On or near MARKSMEAD,E01020506,West Dorset 003D,Investigation complete; no suspect identified
c84cc8827105b127791edad6ae64aeeec8c51ca044f7fff524f6e3f784d7b9f0,2013-05,Dorset Police,Dorset Police,-2.730057,50.703993,On or near BARR LANE,E01020507,West Dorset 007A,Investigation complete; no suspect identified
3cc16e8956682d8373551cde6cc9c16423639b692bcdc5cd703203c18e7d7266,2013-05,Dorset Police,Dorset Police,-2.475343,50.929001,On or near ROSELYN CRESCENT,E01020508,West Dorset 002B,Investigation complete; no suspect identified
1586854bd431b8193393cc362195831e0ab3ab0c85752fa34f5f7e4c4212e64e,2013-05,Dorset Police,Dorset Police,-2.621342,50.662159,On or near BULLER'S WAY,E01020512,West Dorset 012A,Investigation complete; no suspect identified
41c0409598d5f3ccfa48854650a81e7a94b3b4df062c7e02a818dd0b0eeb008f,2013-05,Dorset Police,Dorset Police,-2.427250,50.714615,On or near MILL STREET,E01020518,West Dorset 010A,Investigation complete; no suspect identified
9524c59832a8ad3ca7963e94dd5ce11afad97b31ac7ca2080bf5fb064166a64e,2013-05,Dorset Police,Dorset Police,-2.425931,50.708136,On or near ARMADA WAY,E01020519,West Dorset 010B,Investigation complete; no suspect identified
da030f8bf8dd47844b2cf2164237a70fe97828d24689bf05b11b6d94a9335d98,2013-05,Dorset Police,Dorset Police,-2.457888,50.647862,On or near BEVERLEY ROAD,E01020552,Weymouth and Portland 001B,Investigation complete; no suspect identified
a1e04c5f50ad583d1bb18c7b4957f2ee0fee3364393a6a3a27ba42da42ab0e61,2013-05,Dorset Police,Dorset Police,-2.454266,50.647732,On or near Supermarket,E01020552,Weymouth and Portland 001B,Suspect charged
5405ec386021f2a79033cf31dcba2329d36c052c474d46f5797379f3da66d7e6,2013-05,Dorset Police,Dorset Police,-2.454726,50.613351,On or near TURTON STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
a8ef3a80750c0eba93ad31fb6f8505e3d0cb7e76a636b1e36897152bd775ff3f,2013-05,Dorset Police,Dorset Police,-2.453938,50.613741,On or near GLOUCESTER MEWS,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
f1dfd12bd768e4f4381e6930310822fc2094ed3a5d5cad1ad8ba090b19536fec,2013-05,Dorset Police,Dorset Police,-2.454754,50.611894,On or near GREAT GEORGE STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
34e32f905ff87714754833785de0c2a871a0d134551a0deb51e9937e242fc65b,2013-05,Dorset Police,Dorset Police,-2.455942,50.609029,On or near LOWER ST ALBAN STREET,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
53881e64163667c5b8e568bbbb9caa4a4231e3c28e65d3ddd5991c9c45e92e07,2013-05,Dorset Police,Dorset Police,-2.454849,50.612955,On or near GLOUCESTER STREET,E01020554,Weymouth and Portland 004B,Suspect charged
e593eb7cf8122a62aa737c6eb28ece37423e78cb11f8d4b63193af7d46ed84d6,2013-05,Dorset Police,Dorset Police,-2.454616,50.607767,On or near ST EDMUND STREET,E01020554,Weymouth and Portland 004B,Offender given a caution
c7df0b0b941f2177568698c629a8332d33c40eeada591c20b8138509b6616b37,2013-05,Dorset Police,Dorset Police,-2.453879,50.616430,On or near DERBY STREET,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
bf65e7a249b6dfbedf37dddfa168245da325ef7f29917529a6e6d41361b74b8d,2013-05,Dorset Police,Dorset Police,-2.455421,50.623834,On or near Supermarket,E01020561,Weymouth and Portland 002E,Suspect charged
585d942f34a37a3d94ba2985e3452ccda22fd00f91e68f5f3dac09572292802a,2013-05,Dorset Police,Dorset Police,-2.423644,50.548629,On or near SHEPHERDS CROFT,E01020563,Weymouth and Portland 008A,Suspect charged
9ba5f911a2e2152f819eaa3767a2f89b2f487da6c5c3456b9c2d539939a5f2a1,2013-05,Dorset Police,Dorset Police,-2.451416,50.542221,On or near BLINDMERE ROAD,E01020564,Weymouth and Portland 009B,Investigation complete; no suspect identified
ef70e8975321bd9140cd3f8961f8778b98988ae88da07d77b8c655b4752e1242,2013-05,Dorset Police,Dorset Police,-2.451416,50.542221,On or near BLINDMERE ROAD,E01020564,Weymouth and Portland 009B,Suspect charged
69d5508de563059eb335fb8b98faed580847aecd1e52c45945b7d4363d7df803,2013-05,Dorset Police,Dorset Police,-2.438626,50.537224,On or near WESTON STREET,E01020565,Weymouth and Portland 009C,Investigation complete; no suspect identified
276a2f31998e710106b87a3df786c8dff759e7cb5b756dc4572deb000dc566f3,2013-05,Dorset Police,Dorset Police,-2.444797,50.564674,On or near CORONATION ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
0ce21ee83e59952e7fb11926940de5aa319cf978ff710bd3e3f646bd3f8346f4,2013-05,Dorset Police,Dorset Police,-2.442956,50.568566,On or near Parking Area,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
680c29c03b2885b95147c2bdf5d79b5efa291b9f1f7ce87d869d375226545eb4,2013-05,Dorset Police,Dorset Police,-2.467147,50.654444,On or near ICEN LANE,E01020571,Weymouth and Portland 001D,Suspect charged
6be740ff94ed900bd29100b73965cc5f602afb6d24cf385938db045fc14be0e0,2013-05,Dorset Police,Dorset Police,-2.469859,50.611537,On or near EMMADALE ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
e9f89513e01ad8c51771f31de35f25150c93559626802af65bd17cae4d4458b9,2013-05,Dorset Police,Dorset Police,-2.469082,50.614409,On or near LINKS ROAD,E01020574,Weymouth and Portland 003A,Investigation complete; no suspect identified
f268616eef575e13279c7b5ba40863c76f37eb46cb78b69394475d02f7723db3,2013-05,Dorset Police,Dorset Police,-2.463452,50.615367,On or near POTTERY LANE,E01020574,Weymouth and Portland 003A,Suspect charged
cc7349da784ea61ac7caf08300057352104814e0aee67e795b684c278abde2c3,2013-05,Dorset Police,Dorset Police,-2.472309,50.612049,On or near ADELAIDE CRESCENT,E01020575,Weymouth and Portland 003B,Investigation complete; no suspect identified
6375c3cdadf098327c5767db4268eb1a48689af82580551672111c509486fa3c,2013-05,Dorset Police,Dorset Police,-2.484587,50.604768,On or near NUTGROVE AVENUE,E01020578,Weymouth and Portland 005D,Investigation complete; no suspect identified
e6cc5308d8ab7c4d8081f9f81ea34ecbedea15af04dac2dd5b4e565e81f46627,2013-05,Dorset Police,Dorset Police,-1.771876,50.752909,On or near PITTMORE ROAD,E01020344,Christchurch 001B,Investigation complete; no suspect identified
fe209b8e08cd55db0a3285310c00f88ac0f2b3a96e9c6ba96f213811927029e4,2013-05,Dorset Police,Dorset Police,-1.732991,50.730705,On or near AVON RUN ROAD,E01020356,Christchurch 007C,Investigation complete; no suspect identified
d2330811cb9654cb1688d91286bd9523201460e120bf04f8676c0e0b87930967,2013-05,Dorset Police,Dorset Police,-1.793383,50.742815,On or near JUMPERS ROAD,E01020360,Christchurch 006A,Suspect charged
4408bcf67b35cca604906b6d20b67163aec563830edbf5dfecadcffdc9ae6658,2013-05,Dorset Police,Dorset Police,-1.851861,50.782723,On or near ENTERPRISE WAY,E01020365,Christchurch 001D,Investigation complete; no suspect identified
d9117aef6d464966ee432db7a5f0915ea6145e12b56ab008ae0164ba59ce928e,2013-05,Dorset Police,Dorset Police,-1.806854,50.751309,On or near DUKESFIELD,E01020366,Christchurch 002E,Investigation complete; no suspect identified
81e50eaf0757eddeaf63acdb67ffa049c3c80e2446f465c10341f627e6520c93,2013-05,Dorset Police,Dorset Police,-1.774774,50.730946,On or near Ferry Terminal,E01020367,Christchurch 006D,Investigation complete; no suspect identified
e08881e4487e2fc324453e19dd638e6f6e71d11b14208cc48c7d0a73d9d2e50a,2013-05,Dorset Police,Dorset Police,-1.715133,50.745609,On or near MOONRAKERS WAY,E01020371,Christchurch 004C,Investigation complete; no suspect identified
1788e0edfab66c4ab3e6da31d9f97171f82ea10197784768b53c0b5fa87994e2,2013-05,Dorset Police,Dorset Police,-1.954953,50.813814,On or near SANDY LANE,E01020379,East Dorset 007B,Investigation complete; no suspect identified
816c75f84f4a72e7cc43c540511f98effc9399d8b19011a4003170cac4eedc88,2013-05,Dorset Police,Dorset Police,-1.890338,50.803385,On or near Shopping Area,E01020392,East Dorset 008C,Investigation complete; no suspect identified
9668df8d31d3fd45acaac49762759fa360c6b82449c56ae1c6950d3862ff633c,2013-05,Dorset Police,Dorset Police,-1.910406,50.854138,On or near BURT'S LANE,E01020398,East Dorset 005B,Investigation complete; no suspect identified
